"","sub","item","cond","nstarted","ncompleted","nboundary","problem","flags_equal"
"4285",54,18,7,8,8,11,"no","yes"
"4286",54,33,6,12,12,12,"no","yes"
"4287",54,39,4,14,14,15,"no","yes"
"4288",54,14,3,15,15,15,"no","yes"
"4289",54,1,6,14,14,14,"no","yes"
"4290",54,47,4,13,13,13,"no","yes"
"4291",54,60,1,15,15,15,"no","yes"
"4292",54,45,2,13,13,13,"no","yes"
"4293",54,48,5,16,16,16,"no","yes"
"4294",54,27,8,14,14,14,"no","yes"
"4295",54,12,1,15,15,15,"no","yes"
"4296",54,63,4,14,14,14,"no","yes"
"4297",54,54,3,13,13,13,"no","yes"
"4298",54,62,3,13,13,13,"no","yes"
"4299",54,58,7,15,15,15,"no","yes"
"4300",54,6,3,13,13,13,"no","yes"
"4301",54,16,5,17,17,17,"no","yes"
"4302",54,59,8,14,14,15,"no","yes"
"4303",54,42,7,15,15,15,"no","yes"
"4304",54,30,3,11,11,11,"no","yes"
"4305",54,34,7,14,14,15,"no","yes"
"4306",54,55,4,15,15,15,"no","yes"
"4307",54,32,5,16,16,16,"no","yes"
"4308",54,67,8,15,15,15,"no","yes"
"4309",54,3,8,15,15,15,"no","yes"
"4310",54,56,5,10,10,10,"no","yes"
"4311",54,75,8,13,13,13,"no","yes"
"4312",54,69,2,14,14,14,"no","yes"
"4313",54,17,6,16,16,16,"no","yes"
"4314",54,28,1,13,13,13,"no","yes"
"4315",54,78,3,13,13,13,"no","yes"
"4316",54,21,2,13,13,13,"no","yes"
"4317",54,9,6,17,17,17,"no","yes"
"4318",54,46,3,16,16,16,"no","yes"
"4319",54,68,1,13,13,13,"no","yes"
"4320",54,73,6,16,16,16,"no","yes"
"4321",55,76,2,13,13,13,"no","yes"
"4322",55,52,2,15,15,15,"no","yes"
"4323",55,5,3,16,16,16,"no","yes"
"4324",55,18,8,11,11,11,"no","yes"
"4325",55,61,3,16,16,16,"no","yes"
"4326",55,41,7,14,14,14,"no","yes"
"4327",55,11,1,14,14,14,"no","yes"
"4328",55,51,1,13,13,13,"no","yes"
"4329",55,73,7,16,16,16,"no","yes"
"4330",55,56,6,9,9,10,"no","yes"
"4331",55,4,2,14,14,16,"no","yes"
"4332",55,13,3,16,16,16,"no","yes"
"4333",55,78,4,13,13,13,"no","yes"
"4334",55,53,3,14,14,14,"no","yes"
"4335",55,48,6,16,16,16,"no","yes"
"4336",55,21,3,13,13,13,"no","yes"
"4337",55,63,5,14,14,14,"no","yes"
"4338",55,15,5,13,13,13,"no","yes"
"4339",55,50,8,10,10,10,"no","yes"
"4340",55,60,2,14,14,15,"no","yes"
"4341",55,24,6,12,12,13,"no","yes"
"4342",55,39,5,15,15,15,"no","yes"
"4343",55,65,7,16,16,16,"no","yes"
"4344",55,59,1,15,15,15,"no","yes"
"4345",55,28,2,13,13,13,"no","yes"
"4346",55,43,1,15,15,15,"no","yes"
"4347",55,68,2,13,13,13,"no","yes"
"4348",55,77,3,17,17,17,"no","yes"
"4349",55,10,8,16,16,17,"no","yes"
"4350",55,29,3,13,13,13,"no","yes"
"4351",55,38,4,15,15,16,"no","yes"
"4352",55,75,1,13,13,13,"no","yes"
"4353",55,33,7,11,11,12,"no","yes"
"4354",55,17,7,16,16,16,"no","yes"
"4355",55,7,5,14,14,14,"no","yes"
"4356",55,26,8,15,15,15,"no","yes"
"4357",55,46,4,1,1,16,"no","yes"
"4358",55,34,8,15,15,15,"no","yes"
"4359",55,35,1,16,16,16,"no","yes"
"4360",55,47,5,13,13,13,"no","yes"
"4361",55,45,3,13,13,13,"no","yes"
"4362",55,40,6,13,13,13,"no","yes"
"4363",55,23,5,12,12,12,"no","yes"
"4364",55,1,7,13,13,14,"no","yes"
"4365",55,71,5,14,14,14,"no","yes"
"4366",55,32,6,16,16,16,"no","yes"
"4367",55,66,8,16,16,16,"no","yes"
"4368",55,8,6,15,15,17,"no","yes"
"4369",55,42,8,15,15,15,"no","yes"
"4370",55,22,4,14,14,15,"no","yes"
"4371",55,25,7,15,15,15,"no","yes"
"4372",55,64,6,13,13,13,"no","yes"
"4373",55,27,1,14,14,14,"no","yes"
"4374",55,19,1,12,12,13,"no","yes"
"4375",55,31,5,15,15,15,"no","yes"
"4376",55,36,2,14,14,14,"no","yes"
"4377",55,80,6,12,12,12,"no","yes"
"4378",55,16,6,16,16,17,"no","yes"
"4379",55,54,4,13,13,13,"no","yes"
"4380",55,72,6,15,15,15,"no","yes"
"4381",55,62,4,13,13,13,"no","yes"
"4382",55,6,4,12,12,13,"no","yes"
"4383",55,2,8,15,15,15,"no","yes"
"4384",55,69,3,14,14,14,"no","yes"
"4385",55,49,7,6,6,12,"no","yes"
"4386",55,37,3,17,17,17,"no","yes"
"4387",55,55,5,15,15,15,"no","yes"
"4388",55,12,2,15,15,15,"no","yes"
"4389",55,44,2,13,13,13,"no","yes"
"4390",55,67,1,15,15,15,"no","yes"
"4391",55,79,5,13,13,13,"no","yes"
"4392",55,30,4,11,11,11,"no","yes"
"4393",55,20,2,14,14,14,"no","yes"
"4394",55,58,8,15,15,15,"no","yes"
"4395",55,3,1,15,15,15,"no","yes"
"4396",55,57,7,16,16,16,"no","yes"
"4397",55,14,4,14,14,15,"no","yes"
"4398",55,74,8,15,15,15,"no","yes"
"4399",55,9,7,17,17,17,"no","yes"
"4400",55,70,4,16,16,16,"no","yes"
"4401",56,59,2,14,14,15,"no","yes"
"4402",56,79,6,13,13,13,"no","yes"
"4403",56,61,4,15,15,16,"no","yes"
"4404",56,45,4,13,13,13,"no","yes"
"4405",56,55,6,15,15,15,"no","yes"
"4406",56,13,4,15,15,16,"no","yes"
"4407",56,14,5,15,15,15,"no","yes"
"4408",56,56,7,10,10,10,"no","yes"
"4409",56,63,6,14,14,14,"no","yes"
"4410",56,47,6,12,12,13,"no","yes"
"4411",56,35,2,15,15,16,"no","yes"
"4412",56,6,5,13,13,13,"no","yes"
"4413",56,52,3,15,15,15,"no","yes"
"4414",56,62,5,13,13,13,"no","yes"
"4415",56,37,4,17,17,17,"no","yes"
"4416",56,51,2,12,12,13,"no","yes"
"4417",56,65,8,16,16,16,"no","yes"
"4418",56,64,7,13,13,13,"no","yes"
"4419",56,7,6,14,14,14,"no","yes"
"4420",56,25,8,14,14,15,"no","yes"
"4421",56,68,3,13,13,13,"no","yes"
"4422",56,49,8,12,12,12,"no","yes"
"4423",56,42,1,15,15,15,"no","yes"
"4424",56,4,3,16,16,16,"no","yes"
"4425",56,72,7,15,15,15,"no","yes"
"4426",56,44,3,13,13,13,"no","yes"
"4427",56,70,5,16,16,16,"no","yes"
"4428",56,18,1,11,11,11,"no","yes"
"4429",56,3,2,14,14,15,"no","yes"
"4430",56,28,3,13,13,13,"no","yes"
"4431",56,29,4,13,13,13,"no","yes"
"4432",56,76,3,13,13,13,"no","yes"
"4433",56,10,1,17,17,17,"no","yes"
"4434",56,41,8,14,14,14,"no","yes"
"4435",56,75,2,13,13,13,"no","yes"
"4436",56,30,5,11,11,11,"no","yes"
"4437",56,24,7,12,12,13,"no","yes"
"4438",56,27,2,13,13,14,"no","yes"
"4439",56,23,6,11,11,12,"no","yes"
"4440",56,16,7,17,17,17,"no","yes"
"4441",56,1,8,13,13,14,"no","yes"
"4442",56,5,4,15,15,16,"no","yes"
"4443",56,73,8,15,15,16,"no","yes"
"4444",56,17,8,15,15,16,"no","yes"
"4445",56,8,7,17,17,17,"no","yes"
"4446",56,38,5,16,16,16,"no","yes"
"4447",56,50,1,10,10,10,"no","yes"
"4448",56,54,5,13,13,13,"no","yes"
"4449",56,21,4,13,13,13,"no","yes"
"4450",56,66,1,16,16,16,"no","yes"
"4451",56,26,1,15,15,15,"no","yes"
"4452",56,67,2,15,15,15,"no","yes"
"4453",56,11,2,13,13,14,"no","yes"
"4454",56,77,4,16,16,17,"no","yes"
"4455",56,57,8,15,15,16,"no","yes"
"4456",56,40,7,13,13,13,"no","yes"
"4457",56,32,7,16,16,16,"no","yes"
"4458",56,9,8,17,17,17,"no","yes"
"4459",56,31,6,14,14,15,"no","yes"
"4460",56,33,8,11,11,12,"no","yes"
"4461",56,60,3,15,15,15,"no","yes"
"4462",56,53,4,14,14,14,"no","yes"
"4463",56,36,3,14,14,14,"no","yes"
"4464",56,20,3,14,14,14,"no","yes"
"4465",56,22,5,15,15,15,"no","yes"
"4466",56,69,4,14,14,14,"no","yes"
"4467",56,19,2,12,12,13,"no","yes"
"4468",56,48,7,16,16,16,"no","yes"
"4469",56,39,6,15,15,15,"no","yes"
"4470",56,15,6,13,13,13,"no","yes"
"4471",56,58,1,15,15,15,"no","yes"
"4472",56,2,1,15,15,15,"no","yes"
"4473",56,71,6,13,13,14,"no","yes"
"4474",56,34,1,15,15,15,"no","yes"
"4475",56,80,7,12,12,12,"no","yes"
"4476",56,74,1,15,15,15,"no","yes"
"4477",56,43,2,14,14,15,"no","yes"
"4478",56,12,3,15,15,15,"no","yes"
"4479",56,46,5,16,16,16,"no","yes"
"4480",56,78,5,13,13,13,"no","yes"
"4481",57,40,8,13,13,13,"no","yes"
"4482",57,22,6,15,15,15,"no","yes"
"4483",57,59,3,15,15,15,"no","yes"
"4484",57,49,1,12,12,12,"no","yes"
"4485",57,69,5,14,14,14,"no","yes"
"4486",57,11,3,14,14,14,"no","yes"
"4487",57,2,2,15,15,15,"no","yes"
"4488",57,30,6,10,10,11,"no","yes"
"4489",57,62,6,13,13,13,"no","yes"
"4490",57,37,5,17,17,17,"no","yes"
"4491",57,55,7,15,15,15,"no","yes"
"4492",57,72,8,15,15,15,"no","yes"
"4493",57,43,3,15,15,15,"no","yes"
"4494",57,74,2,15,15,15,"no","yes"
"4495",57,48,8,15,15,16,"no","yes"
"4496",57,8,8,17,17,17,"no","yes"
"4497",57,14,6,15,15,15,"no","yes"
"4498",57,24,8,13,13,13,"no","yes"
"4499",57,4,4,16,16,16,"no","yes"
"4500",57,15,7,13,13,13,"no","yes"
"4501",57,7,7,14,14,14,"no","yes"
"4502",57,23,7,12,12,12,"no","yes"
"4503",57,34,2,15,15,15,"no","yes"
"4504",57,27,3,13,13,14,"no","yes"
"4505",57,1,1,14,14,14,"no","yes"
"4506",57,36,4,14,14,14,"no","yes"
"4507",57,77,5,17,17,17,"no","yes"
"4508",57,16,8,15,15,17,"no","yes"
"4509",57,39,7,15,15,15,"no","yes"
"4510",57,44,4,13,13,13,"no","yes"
"4511",57,13,5,16,16,16,"no","yes"
"4512",57,21,5,13,13,13,"no","yes"
"4513",57,3,3,15,15,15,"no","yes"
"4514",57,32,8,16,16,16,"no","yes"
"4515",57,68,4,13,13,13,"no","yes"
"4516",57,45,5,13,13,13,"no","yes"
"4517",57,9,1,17,17,17,"no","yes"
"4518",57,53,5,13,13,14,"no","yes"
"4519",57,60,4,15,15,15,"no","yes"
"4520",57,75,3,13,13,13,"no","yes"
"4521",57,73,1,16,16,16,"no","yes"
"4522",57,10,2,17,17,17,"no","yes"
"4523",57,51,3,13,13,13,"no","yes"
"4524",57,47,7,13,13,13,"no","yes"
"4525",57,17,1,16,16,16,"no","yes"
"4526",57,71,7,14,14,14,"no","yes"
"4527",57,31,7,15,15,15,"no","yes"
"4528",57,12,4,14,14,15,"no","yes"
"4529",57,46,6,16,16,16,"no","yes"
"4530",57,50,2,10,10,10,"no","yes"
"4531",57,41,1,14,14,14,"no","yes"
"4532",57,76,4,13,13,13,"no","yes"
"4533",57,26,2,15,15,15,"no","yes"
"4534",57,20,4,14,14,14,"no","yes"
"4535",57,5,5,16,16,16,"no","yes"
"4536",57,63,7,14,14,14,"no","yes"
"4537",57,79,7,13,13,13,"no","yes"
"4538",57,35,3,16,16,16,"no","yes"
"4539",57,66,2,16,16,16,"no","yes"
"4540",57,56,8,10,10,10,"no","yes"
"4541",57,70,6,16,16,16,"no","yes"
"4542",57,61,5,16,16,16,"no","yes"
"4543",57,54,6,13,13,13,"no","yes"
"4544",57,6,6,13,13,13,"no","yes"
"4545",57,25,1,15,15,15,"no","yes"
"4546",57,42,2,15,15,15,"no","yes"
"4547",57,80,8,12,12,12,"no","yes"
"4548",57,64,8,13,13,13,"no","yes"
"4549",57,29,5,13,13,13,"no","yes"
"4550",57,19,3,13,13,13,"no","yes"
"4551",57,33,1,12,12,12,"no","yes"
"4552",57,67,3,15,15,15,"no","yes"
"4553",57,78,6,13,13,13,"no","yes"
"4554",57,28,4,13,13,13,"no","yes"
"4555",57,65,1,16,16,16,"no","yes"
"4556",57,58,2,15,15,15,"no","yes"
"4557",57,52,4,15,15,15,"no","yes"
"4558",57,18,2,11,11,11,"no","yes"
"4559",57,38,6,16,16,16,"no","yes"
"4560",57,57,1,16,16,16,"no","yes"
"4561",58,62,7,13,13,13,"no","yes"
"4562",58,29,6,13,13,13,"no","yes"
"4563",58,3,4,15,15,15,"no","yes"
"4564",58,59,4,14,14,15,"no","yes"
"4565",58,49,2,12,12,12,"no","yes"
"4566",58,64,1,13,13,13,"no","yes"
"4567",58,76,5,13,13,13,"no","yes"
"4568",58,38,7,16,16,16,"no","yes"
"4569",58,56,1,10,10,10,"no","yes"
"4570",58,47,8,12,12,13,"no","yes"
"4571",58,20,5,14,14,14,"no","yes"
"4572",58,71,8,14,14,14,"no","yes"
"4573",58,74,3,15,15,15,"no","yes"
"4574",58,33,2,12,12,12,"no","yes"
"4575",58,10,3,16,16,17,"no","yes"
"4576",58,40,1,13,13,13,"no","yes"
"4577",58,21,6,12,12,13,"no","yes"
"4578",58,31,8,15,15,15,"no","yes"
"4579",58,67,4,15,15,15,"no","yes"
"4580",58,9,2,17,17,17,"no","yes"
"4581",58,8,1,17,17,17,"no","yes"
"4582",58,13,6,16,16,16,"no","yes"
"4583",58,77,6,17,17,17,"no","yes"
"4584",58,5,6,16,16,16,"no","yes"
"4585",58,35,4,16,16,16,"no","yes"
"4586",58,46,7,15,15,16,"no","yes"
"4587",58,68,5,13,13,13,"no","yes"
"4588",58,61,6,15,15,16,"no","yes"
"4589",58,19,4,12,12,13,"no","yes"
"4590",58,54,7,12,12,13,"no","yes"
"4591",58,41,2,13,13,14,"no","yes"
"4592",58,43,4,15,15,15,"no","yes"
"4593",58,48,1,16,16,16,"no","yes"
"4594",58,23,8,11,11,12,"no","yes"
"4595",58,6,7,13,13,13,"no","yes"
"4596",58,24,1,13,13,13,"no","yes"
"4597",58,75,4,12,12,13,"no","yes"
"4598",58,28,5,13,13,13,"no","yes"
"4599",58,53,6,14,14,14,"no","yes"
"4600",58,17,2,16,16,16,"no","yes"
"4601",58,37,6,17,17,17,"no","yes"
"4602",58,30,7,11,11,11,"no","yes"
"4603",58,2,3,15,15,15,"no","yes"
"4604",58,45,6,13,13,13,"no","yes"
"4605",58,44,5,13,13,13,"no","yes"
"4606",58,26,3,15,15,15,"no","yes"
"4607",58,18,3,11,11,11,"no","yes"
"4608",58,55,8,15,15,15,"no","yes"
"4609",58,69,6,14,14,14,"no","yes"
"4610",58,12,5,15,15,15,"no","yes"
"4611",58,7,8,14,14,14,"no","yes"
"4612",58,65,2,16,16,16,"no","yes"
"4613",58,72,1,15,15,15,"no","yes"
"4614",58,39,8,15,15,15,"no","yes"
"4615",58,22,7,15,15,15,"no","yes"
"4616",58,42,3,15,15,15,"no","yes"
"4617",58,58,3,15,15,15,"no","yes"
"4618",58,50,3,10,10,10,"no","yes"
"4619",58,78,7,13,13,13,"no","yes"
"4620",58,36,5,13,13,14,"no","yes"
"4621",58,1,2,14,14,14,"no","yes"
"4622",58,34,3,15,15,15,"no","yes"
"4623",58,14,7,14,14,15,"no","yes"
"4624",58,60,5,15,15,15,"no","yes"
"4625",58,32,1,16,16,16,"no","yes"
"4626",58,73,2,15,15,16,"no","yes"
"4627",58,79,8,12,12,13,"no","yes"
"4628",58,51,4,13,13,13,"no","yes"
"4629",58,57,2,15,15,16,"no","yes"
"4630",58,52,5,15,15,15,"no","yes"
"4631",58,66,3,16,16,16,"no","yes"
"4632",58,27,4,13,13,14,"no","yes"
"4633",58,63,8,14,14,14,"no","yes"
"4634",58,15,8,13,13,13,"no","yes"
"4635",58,70,7,15,15,16,"no","yes"
"4636",58,11,4,11,11,14,"no","yes"
"4637",58,4,5,16,16,16,"no","yes"
"4638",58,80,1,12,12,12,"no","yes"
"4639",58,25,2,13,13,15,"no","yes"
"4640",58,16,1,16,16,17,"no","yes"
"4641",59,26,4,15,15,15,"no","yes"
"4642",59,49,3,12,12,12,"no","yes"
"4643",59,48,2,16,16,16,"no","yes"
"4644",59,9,3,17,17,17,"no","yes"
"4645",59,35,5,16,16,16,"no","yes"
"4646",59,29,7,13,13,13,"no","yes"
"4647",59,69,7,14,14,14,"no","yes"
"4648",59,64,2,13,13,13,"no","yes"
"4649",59,52,6,15,15,15,"no","yes"
"4650",59,78,8,13,13,13,"no","yes"
"4651",59,57,3,15,15,16,"no","yes"
"4652",59,23,1,12,12,12,"no","yes"
"4653",59,28,6,13,13,13,"no","yes"
"4654",59,54,8,13,13,13,"no","yes"
"4655",59,45,7,13,13,13,"no","yes"
"4656",59,25,3,15,15,15,"no","yes"
"4657",59,73,3,16,16,16,"no","yes"
"4658",59,36,6,14,14,14,"no","yes"
"4659",59,37,7,17,17,17,"no","yes"
"4660",59,11,5,14,14,14,"no","yes"
"4661",59,14,8,15,15,15,"no","yes"
"4662",59,51,5,13,13,13,"no","yes"
"4663",59,67,5,15,15,15,"no","yes"
"4664",59,68,6,12,12,13,"no","yes"
"4665",59,16,2,16,16,17,"no","yes"
"4666",59,32,2,16,16,16,"no","yes"
"4667",59,44,6,13,13,13,"no","yes"
"4668",59,46,8,15,15,16,"no","yes"
"4669",59,5,7,15,15,16,"no","yes"
"4670",59,66,4,15,15,16,"no","yes"
"4671",59,20,6,14,14,14,"no","yes"
"4672",59,59,5,15,15,15,"no","yes"
"4673",59,30,8,11,11,11,"no","yes"
"4674",59,75,5,13,13,13,"no","yes"
"4675",59,61,7,16,16,16,"no","yes"
"4676",59,31,1,14,14,15,"no","yes"
"4677",59,33,3,12,12,12,"no","yes"
"4678",59,41,3,14,14,14,"no","yes"
"4679",59,1,3,14,14,14,"no","yes"
"4680",59,17,3,16,16,16,"no","yes"
"4681",59,56,2,10,10,10,"no","yes"
"4682",59,79,1,13,13,13,"no","yes"
"4683",59,62,8,13,13,13,"no","yes"
"4684",59,27,5,14,14,14,"no","yes"
"4685",59,39,1,15,15,15,"no","yes"
"4686",59,12,6,15,15,15,"no","yes"
"4687",59,24,2,12,12,13,"no","yes"
"4688",59,50,4,10,10,10,"no","yes"
"4689",59,80,2,12,12,12,"no","yes"
"4690",59,34,4,15,15,15,"no","yes"
"4691",59,38,8,15,15,16,"no","yes"
"4692",59,13,7,16,16,16,"no","yes"
"4693",59,22,8,15,15,15,"no","yes"
"4694",59,53,7,14,14,14,"no","yes"
"4695",59,47,1,13,13,13,"no","yes"
"4696",59,60,6,14,14,15,"no","yes"
"4697",59,71,1,14,14,14,"no","yes"
"4698",59,43,5,14,14,15,"no","yes"
"4699",59,7,1,14,14,14,"no","yes"
"4700",59,55,1,15,15,15,"no","yes"
"4701",59,19,5,13,13,13,"no","yes"
"4702",59,8,2,16,16,17,"no","yes"
"4703",59,74,4,15,15,15,"no","yes"
"4704",59,65,3,16,16,16,"no","yes"
"4705",59,10,4,16,16,17,"no","yes"
"4706",59,77,7,17,17,17,"no","yes"
"4707",59,6,8,13,13,13,"no","yes"
"4708",59,63,1,14,14,14,"no","yes"
"4709",59,72,2,15,15,15,"no","yes"
"4710",59,15,1,13,13,13,"no","yes"
"4711",59,3,5,15,15,15,"no","yes"
"4712",59,58,4,14,14,15,"no","yes"
"4713",59,4,6,15,15,16,"no","yes"
"4714",59,21,7,13,13,13,"no","yes"
"4715",59,18,4,9,9,11,"no","yes"
"4716",59,76,6,13,13,13,"no","yes"
"4717",59,70,8,12,12,16,"no","yes"
"4718",59,42,4,15,15,15,"no","yes"
"4719",59,40,2,13,13,13,"no","yes"
"4720",59,2,4,15,15,15,"no","yes"
"4721",60,13,8,16,16,16,"no","yes"
"4722",60,56,3,10,10,10,"no","yes"
"4723",60,35,6,16,16,16,"no","yes"
"4724",60,41,4,14,14,14,"no","yes"
"4725",60,38,1,16,16,16,"no","yes"
"4726",60,28,7,13,13,13,"no","yes"
"4727",60,5,8,16,16,16,"no","yes"
"4728",60,37,8,17,17,17,"no","yes"
"4729",60,34,5,15,15,15,"no","yes"
"4730",60,50,5,10,10,10,"no","yes"
"4731",60,53,8,14,14,14,"no","yes"
"4732",60,17,4,16,16,16,"no","yes"
"4733",60,2,5,15,15,15,"no","yes"
"4734",60,29,8,13,13,13,"no","yes"
"4735",60,44,7,12,12,13,"no","yes"
"4736",60,18,5,11,11,11,"no","yes"
"4737",60,49,4,12,12,12,"no","yes"
"4738",60,79,2,13,13,13,"no","yes"
"4739",60,57,4,15,15,16,"no","yes"
"4740",60,24,3,13,13,13,"no","yes"
"4741",60,52,7,15,15,15,"no","yes"
"4742",60,7,2,13,13,14,"no","yes"
"4743",60,46,1,16,16,16,"no","yes"
"4744",60,12,7,15,15,15,"no","yes"
"4745",60,73,4,16,16,16,"no","yes"
"4746",60,36,7,14,14,14,"no","yes"
"4747",60,61,8,16,16,16,"no","yes"
"4748",60,80,3,12,12,12,"no","yes"
"4749",60,40,3,13,13,13,"no","yes"
"4750",60,31,2,15,15,15,"no","yes"
"4751",60,55,2,15,15,15,"no","yes"
"4752",60,6,1,13,13,13,"no","yes"
"4753",60,32,3,16,16,16,"no","yes"
"4754",60,74,5,15,15,15,"no","yes"
"4755",60,77,8,17,17,17,"no","yes"
"4756",60,78,1,13,13,13,"no","yes"
"4757",60,30,1,11,11,11,"no","yes"
"4758",60,43,6,15,15,15,"no","yes"
"4759",60,26,5,15,15,15,"no","yes"
"4760",60,14,1,15,15,15,"no","yes"
"4761",60,22,1,15,15,15,"no","yes"
"4762",60,63,2,14,14,14,"no","yes"
"4763",60,59,6,15,15,15,"no","yes"
"4764",60,10,5,17,17,17,"no","yes"
"4765",60,67,6,14,14,15,"no","yes"
"4766",60,11,6,14,14,14,"no","yes"
"4767",60,76,7,13,13,13,"no","yes"
"4768",60,62,1,13,13,13,"no","yes"
"4769",60,8,3,16,16,17,"no","yes"
"4770",60,75,6,12,12,13,"no","yes"
"4771",60,47,2,13,13,13,"no","yes"
"4772",60,25,4,14,14,15,"no","yes"
"4773",60,66,5,16,16,16,"no","yes"
"4774",60,71,2,14,14,14,"no","yes"
"4775",60,23,2,12,12,12,"no","yes"
"4776",60,48,3,16,16,16,"no","yes"
"4777",60,60,7,15,15,15,"no","yes"
"4778",60,33,4,12,12,12,"no","yes"
"4779",60,21,8,13,13,13,"no","yes"
"4780",60,4,7,16,16,16,"no","yes"
"4781",60,42,5,15,15,15,"no","yes"
"4782",60,15,2,13,13,13,"no","yes"
"4783",60,72,3,15,15,15,"no","yes"
"4784",60,1,4,14,14,14,"no","yes"
"4785",60,54,1,13,13,13,"no","yes"
"4786",60,65,4,15,15,16,"no","yes"
"4787",60,64,3,13,13,13,"no","yes"
"4788",60,68,7,13,13,13,"no","yes"
"4789",60,3,6,15,15,15,"no","yes"
"4790",60,51,6,13,13,13,"no","yes"
"4791",60,58,5,15,15,15,"no","yes"
"4792",60,69,8,14,14,14,"no","yes"
"4793",60,70,1,16,16,16,"no","yes"
"4794",60,20,7,14,14,14,"no","yes"
"4795",60,27,6,14,14,14,"no","yes"
"4796",60,39,2,15,15,15,"no","yes"
"4797",60,45,8,13,13,13,"no","yes"
"4798",60,16,3,17,17,17,"no","yes"
"4799",60,19,6,13,13,13,"no","yes"
"4800",60,9,4,17,17,17,"no","yes"
"4801",61,59,7,15,15,15,"no","yes"
"4802",61,27,7,14,14,14,"no","yes"
"4803",61,18,6,11,11,11,"no","yes"
"4804",61,71,3,14,14,14,"no","yes"
"4805",61,20,8,14,14,14,"no","yes"
"4806",61,38,2,14,14,16,"no","yes"
"4807",61,46,2,14,14,16,"no","yes"
"4808",61,8,4,13,13,17,"no","yes"
"4809",61,47,3,13,13,13,"no","yes"
"4810",61,54,2,13,13,13,"no","yes"
"4811",61,68,8,13,13,13,"no","yes"
"4812",61,6,2,11,11,13,"no","yes"
"4813",61,22,2,15,15,15,"no","yes"
"4814",61,10,6,16,16,17,"no","yes"
"4815",61,64,4,13,13,13,"no","yes"
"4816",61,21,1,13,13,13,"no","yes"
"4817",61,62,2,13,13,13,"no","yes"
"4818",61,61,1,16,16,16,"no","yes"
"4819",61,30,2,10,10,11,"no","yes"
"4820",61,69,1,12,12,14,"no","yes"
"4821",61,79,3,13,13,13,"no","yes"
"4822",61,45,1,12,12,13,"no","yes"
"4823",61,31,3,14,14,15,"no","yes"
"4824",61,73,5,15,15,16,"no","yes"
"4825",61,53,1,12,12,14,"no","yes"
"4826",61,19,7,13,13,13,"no","yes"
"4827",61,49,5,10,10,12,"no","yes"
"4828",61,52,8,15,15,15,"no","yes"
"4829",61,13,1,16,16,16,"no","yes"
"4830",61,5,1,13,13,16,"no","yes"
"4831",61,70,2,14,14,16,"no","yes"
"4832",61,37,1,15,15,17,"no","yes"
"4833",61,33,5,12,12,12,"no","yes"
"4834",61,78,2,13,13,13,"no","yes"
"4835",61,2,6,14,14,15,"no","yes"
"4836",61,48,4,16,16,16,"no","yes"
"4837",61,40,4,13,13,13,"no","yes"
"4838",61,34,6,13,13,15,"no","yes"
"4839",61,36,8,14,14,14,"no","yes"
"4840",61,7,3,12,12,14,"no","yes"
"4841",61,11,7,13,13,14,"no","yes"
"4842",61,28,8,11,11,13,"no","yes"
"4843",61,75,7,11,11,13,"no","yes"
"4844",61,42,6,15,15,15,"no","yes"
"4845",61,57,5,15,15,16,"no","yes"
"4846",61,29,1,12,12,13,"no","yes"
"4847",61,26,6,15,15,15,"no","yes"
"4848",61,35,7,16,16,16,"no","yes"
"4849",61,1,5,14,14,14,"no","yes"
"4850",61,16,4,16,16,17,"no","yes"
"4851",61,44,8,11,11,13,"no","yes"
"4852",61,51,7,13,13,13,"no","yes"
"4853",61,74,6,15,15,15,"no","yes"
"4854",61,32,4,15,15,16,"no","yes"
"4855",61,24,4,12,12,13,"no","yes"
"4856",61,14,2,11,11,15,"no","yes"
"4857",61,43,7,15,15,15,"no","yes"
"4858",61,12,8,15,15,15,"no","yes"
"4859",61,9,5,17,17,17,"no","yes"
"4860",61,58,6,14,14,15,"no","yes"
"4861",61,17,5,16,16,16,"no","yes"
"4862",61,15,3,12,12,13,"no","yes"
"4863",61,23,3,12,12,12,"no","yes"
"4864",61,67,7,14,14,15,"no","yes"
"4865",61,65,5,14,14,16,"no","yes"
"4866",61,72,4,15,15,15,"no","yes"
"4867",61,80,4,11,11,12,"no","yes"
"4868",61,55,3,13,13,15,"no","yes"
"4869",61,50,6,10,10,10,"no","yes"
"4870",61,4,8,14,14,16,"no","yes"
"4871",61,76,8,12,12,13,"no","yes"
"4872",61,66,6,16,16,16,"no","yes"
"4873",61,77,1,17,17,17,"no","yes"
"4874",61,60,8,15,15,15,"no","yes"
"4875",61,41,5,14,14,14,"no","yes"
"4876",61,56,4,10,10,10,"no","yes"
"4877",61,25,5,15,15,15,"no","yes"
"4878",61,39,3,13,13,15,"no","yes"
"4879",61,3,7,15,15,15,"no","yes"
"4880",61,63,3,14,14,14,"no","yes"
"4881",62,57,6,16,16,16,"no","yes"
"4882",62,76,1,13,13,13,"no","yes"
"4883",62,34,7,11,11,15,"no","yes"
"4884",62,62,3,13,13,13,"no","yes"
"4885",62,17,6,16,16,16,"no","yes"
"4886",62,2,7,15,15,15,"no","yes"
"4887",62,33,6,8,8,12,"no","yes"
"4888",62,54,3,13,13,13,"no","yes"
"4889",62,11,8,13,13,14,"no","yes"
"4890",62,5,2,15,15,16,"no","yes"
"4891",62,15,4,13,13,13,"no","yes"
