"","sub","item","seq","cond","nfix","deg"
"2384",30,64,21,5,16,"20"
"2385",30,65,8,6,4,"0"
"2386",30,66,58,7,19,"20"
"2387",30,67,51,8,20,"0"
"2388",30,68,70,1,17,"20"
"2389",30,69,69,2,12,"0"
"2390",30,70,43,3,21,"20"
"2391",30,71,46,4,12,"0"
"2392",30,72,47,5,27,"20"
"2393",30,73,50,6,30,"0"
"2394",30,74,63,7,15,"20"
"2395",30,75,61,8,28,"0"
"2396",30,76,5,1,19,"20"
"2397",30,77,15,2,31,"0"
"2398",30,78,9,3,22,"20"
"2399",30,79,78,4,22,"0"
"2400",30,80,53,5,13,"20"
"2401",31,1,22,7,10,"20"
"2402",31,2,34,8,12,"0"
"2403",31,3,56,1,13,"20"
"2404",31,4,61,2,10,"0"
"2405",31,5,72,3,8,"20"
"2406",31,6,50,4,13,"0"
"2407",31,7,5,5,16,"20"
"2408",31,8,20,6,14,"0"
"2409",31,9,31,7,16,"20"
"2410",31,10,14,8,11,"0"
"2411",31,11,2,1,15,"20"
"2412",31,12,41,2,10,"0"
"2413",31,13,7,3,19,"20"
"2414",31,14,1,4,18,"0"
"2415",31,15,64,5,7,"20"
"2416",31,16,59,6,11,"0"
"2417",31,17,42,7,11,"20"
"2418",31,18,66,8,8,"0"
"2419",31,19,67,1,8,"20"
"2420",31,20,77,2,8,"0"
"2421",31,21,9,3,13,"20"
"2422",31,22,23,4,13,"0"
"2423",31,23,69,5,14,"20"
"2424",31,24,30,6,11,"0"
"2425",31,25,32,7,13,"20"
"2426",31,26,17,8,17,"0"
"2427",31,27,16,1,25,"20"
"2428",31,28,57,2,12,"0"
"2429",31,29,62,3,10,"20"
"2430",31,30,75,4,10,"0"
"2431",31,31,43,5,16,"20"
"2432",31,32,70,6,10,"0"
"2433",31,33,47,7,8,"20"
"2434",31,34,54,8,20,"0"
"2435",31,35,49,1,8,"20"
"2436",31,36,33,2,11,"0"
"2437",31,37,35,3,16,"20"
"2438",31,38,28,4,14,"0"
"2439",31,39,80,5,12,"20"
"2440",31,40,12,6,9,"0"
"2441",31,41,13,7,17,"20"
"2442",31,42,76,8,15,"0"
"2443",31,43,6,1,20,"20"
"2444",31,44,26,2,19,"0"
"2445",31,45,73,3,8,"20"
"2446",31,46,52,4,13,"0"
"2447",31,47,65,5,8,"20"
"2448",31,48,53,6,16,"0"
"2449",31,49,58,7,9,"20"
"2450",31,50,18,8,19,"0"
"2451",31,51,25,1,9,"20"
"2452",31,52,48,2,10,"0"
"2453",31,53,40,3,12,"20"
"2454",31,54,55,4,19,"0"
"2455",31,55,45,5,12,"20"
"2456",31,56,68,6,9,"0"
"2457",31,57,3,7,18,"20"
"2458",31,58,19,8,17,"0"
"2459",31,59,24,1,12,"20"
"2460",31,60,74,2,7,"0"
"2461",31,61,21,3,18,"20"
"2462",31,62,4,4,15,"0"
"2463",31,63,79,5,14,"20"
"2464",31,64,27,6,10,"0"
"2465",31,65,44,7,11,"20"
"2466",31,66,8,8,17,"0"
"2467",31,67,46,1,10,"20"
"2468",31,68,29,2,9,"0"
"2469",31,69,39,3,16,"20"
"2470",31,70,10,4,20,"0"
"2471",31,71,36,5,10,"20"
"2472",31,72,51,6,10,"0"
"2473",31,73,38,7,16,"20"
"2474",31,74,60,8,11,"0"
"2475",31,75,37,1,14,"20"
"2476",31,76,63,2,9,"0"
"2477",31,77,11,3,14,"20"
"2478",31,78,71,4,10,"0"
"2479",31,79,15,5,16,"20"
"2480",31,80,78,6,15,"0"
"2481",32,1,23,8,9,"0"
"2482",32,2,5,1,11,"20"
"2483",32,3,38,2,13,"0"
"2484",32,4,13,3,13,"20"
"2485",32,5,10,4,13,"0"
"2486",32,6,4,5,22,"20"
"2487",32,7,3,6,17,"0"
"2488",32,8,69,7,12,"20"
"2489",32,9,50,8,14,"0"
"2490",32,10,7,1,13,"20"
"2491",32,11,61,2,10,"0"
"2492",32,12,20,3,12,"20"
"2493",32,13,37,4,22,"0"
"2494",32,14,51,5,18,"20"
"2495",32,15,74,6,9,"0"
"2496",32,16,22,7,9,"20"
"2497",32,17,2,8,21,"0"
"2498",32,18,35,1,9,"20"
"2499",32,19,64,2,11,"0"
"2500",32,20,54,3,9,"20"
"2501",32,21,36,4,14,"0"
"2502",32,22,30,5,17,"20"
"2503",32,23,63,6,7,"0"
"2504",32,24,11,7,14,"20"
"2505",32,25,28,8,10,"0"
"2506",32,26,68,1,12,"20"
"2507",32,27,47,2,10,"0"
"2508",32,28,46,3,10,"20"
"2509",32,29,1,4,17,"0"
"2510",32,30,60,5,9,"20"
"2511",32,31,45,6,12,"0"
"2512",32,32,16,7,29,"20"
"2513",32,33,48,8,7,"0"
"2514",32,34,41,1,9,"20"
"2515",32,35,26,2,14,"0"
"2516",32,36,27,3,11,"20"
"2517",32,37,25,4,13,"0"
"2518",32,38,15,5,12,"20"
"2519",32,39,59,6,9,"0"
"2520",32,40,32,7,11,"20"
"2521",32,41,17,8,10,"0"
"2522",32,42,53,1,16,"20"
"2523",32,43,18,2,13,"0"
"2524",32,44,39,3,12,"20"
"2525",32,45,73,4,11,"0"
"2526",32,46,58,5,11,"20"
"2527",32,47,56,6,11,"0"
"2528",32,48,72,7,12,"20"
"2529",32,49,77,8,10,"0"
"2530",32,50,55,1,14,"20"
"2531",32,51,42,2,10,"0"
"2532",32,52,70,3,10,"20"
"2533",32,53,44,4,20,"0"
"2534",32,54,24,5,16,"20"
"2535",32,55,75,6,12,"0"
"2536",32,56,6,7,14,"20"
"2537",32,57,62,8,10,"0"
"2538",32,58,43,1,13,"20"
"2539",32,59,12,2,12,"0"
"2540",32,60,76,3,9,"20"
"2541",32,61,19,4,15,"0"
"2542",32,62,14,5,14,"20"
"2543",32,63,57,6,12,"0"
"2544",32,64,66,7,12,"20"
"2545",32,65,67,8,11,"0"
"2546",32,66,21,1,17,"20"
"2547",32,67,31,2,13,"0"
"2548",32,68,8,3,16,"20"
"2549",32,69,71,4,9,"0"
"2550",32,70,49,5,15,"20"
"2551",32,71,65,6,11,"0"
"2552",32,72,29,7,13,"20"
"2553",32,73,40,8,12,"0"
"2554",32,74,80,1,14,"20"
"2555",32,75,34,2,8,"0"
"2556",32,76,33,3,11,"20"
"2557",32,77,78,4,8,"0"
"2558",32,78,79,5,7,"20"
"2559",32,79,9,6,15,"0"
"2560",32,80,52,7,9,"20"
"2561",33,1,75,1,14,"20"
"2562",33,2,53,2,13,"0"
"2563",33,3,45,3,16,"20"
"2564",33,4,68,4,20,"0"
"2565",33,5,79,5,17,"20"
"2566",33,6,71,6,13,"0"
"2567",33,7,42,7,10,"20"
"2568",33,8,1,8,30,"0"
"2569",33,9,17,1,18,"20"
"2570",33,10,63,2,15,"0"
"2571",33,11,15,3,16,"20"
"2572",33,12,31,4,14,"0"
"2573",33,13,11,5,18,"20"
"2574",33,14,76,6,11,"0"
"2575",33,15,47,7,9,"20"
"2576",33,16,19,8,17,"0"
"2577",33,17,43,1,14,"20"
"2578",33,18,22,2,16,"0"
"2579",33,19,69,3,8,"20"
"2580",33,20,41,4,19,"0"
"2581",33,21,18,5,19,"20"
"2582",33,22,54,6,18,"0"
"2583",33,23,56,7,12,"20"
"2584",33,24,36,8,10,"0"
"2585",33,25,29,1,13,"20"
"2586",33,26,62,2,16,"0"
"2587",33,27,10,3,15,"20"
"2588",33,28,57,4,18,"0"
"2589",33,29,74,5,14,"20"
"2590",33,30,48,6,11,"0"
"2591",33,31,8,7,27,"20"
"2592",33,32,27,8,14,"0"
"2593",33,33,80,1,14,"20"
"2594",33,34,44,2,21,"0"
"2595",33,35,13,3,20,"20"
"2596",33,36,73,4,16,"0"
"2597",33,37,3,5,23,"20"
"2598",33,38,52,6,16,"0"
"2599",33,39,21,7,19,"20"
"2600",33,40,2,8,15,"0"
"2601",33,41,67,1,10,"20"
"2602",33,42,26,2,14,"0"
"2603",33,43,59,3,11,"20"
"2604",33,44,40,4,12,"0"
"2605",33,45,60,5,12,"20"
"2606",33,46,12,6,15,"0"
"2607",33,47,25,7,14,"20"
"2608",33,48,70,8,15,"0"
"2609",33,49,7,1,18,"20"
"2610",33,50,66,2,10,"0"
"2611",33,51,38,3,19,"20"
"2612",33,52,49,4,10,"0"
"2613",33,53,55,5,19,"20"
"2614",33,54,32,6,23,"0"
"2615",33,55,33,7,12,"20"
"2616",33,56,50,8,10,"0"
"2617",33,57,61,1,14,"20"
"2618",33,58,34,2,18,"0"
"2619",33,59,4,3,25,"20"
"2620",33,60,72,4,9,"0"
"2621",33,61,39,5,20,"20"
"2622",33,62,46,6,13,"0"
"2623",33,63,5,7,26,"20"
"2624",33,64,23,8,14,"0"
"2625",33,65,6,1,24,"20"
"2626",33,66,51,2,9,"0"
"2627",33,67,16,3,20,"20"
"2628",33,68,64,4,15,"0"
"2629",33,69,30,5,13,"20"
"2630",33,70,28,6,19,"0"
"2631",33,71,58,7,21,"20"
"2632",33,72,9,8,27,"0"
"2633",33,73,24,1,14,"20"
"2634",33,74,20,2,13,"0"
"2635",33,75,77,3,11,"20"
"2636",33,76,14,4,20,"0"
"2637",33,77,37,5,16,"20"
"2638",33,78,78,6,11,"0"
"2639",33,79,65,7,14,"20"
"2640",33,80,35,8,13,"0"
"2641",34,1,45,2,10,"0"
"2642",34,2,71,3,11,"20"
"2643",34,3,56,4,14,"0"
"2644",34,4,79,5,8,"20"
"2645",34,5,37,6,22,"0"
"2646",34,6,50,7,15,"20"
"2647",34,7,19,8,19,"0"
"2648",34,8,61,1,18,"20"
"2649",34,9,78,2,12,"0"
"2650",34,10,38,3,18,"20"
"2651",34,11,24,4,11,"0"
"2652",34,12,73,5,10,"20"
"2653",34,13,1,6,10,"0"
"2654",34,14,31,7,23,"20"
"2655",34,15,47,8,9,"0"
"2656",34,16,80,1,11,"20"
"2657",34,17,49,2,11,"0"
"2658",34,18,41,3,9,"20"
"2659",34,19,43,4,14,"0"
"2660",34,20,5,5,22,"20"
"2661",34,21,26,6,10,"0"
"2662",34,22,55,7,13,"20"
"2663",34,23,76,8,12,"0"
"2664",34,24,48,1,17,"20"
"2665",34,25,60,2,8,"0"
"2666",34,26,77,3,16,"20"
"2667",34,27,58,4,7,"0"
"2668",34,28,28,5,23,"20"
"2669",34,29,70,6,11,"0"
"2670",34,30,25,7,14,"20"
"2671",34,31,69,8,13,"0"
"2672",34,32,62,1,9,"20"
"2673",34,33,40,2,11,"0"
"2674",34,34,16,3,13,"20"
"2675",34,35,4,4,18,"0"
"2676",34,36,34,5,16,"20"
"2677",34,37,20,6,29,"0"
"2678",34,38,67,7,20,"20"
"2679",34,39,54,8,17,"0"
"2680",34,40,14,1,20,"20"
"2681",34,41,36,2,14,"0"
"2682",34,42,35,3,15,"20"
"2683",34,43,44,4,11,"0"
"2684",34,44,10,5,12,"20"
"2685",34,45,68,6,10,"0"
"2686",34,46,63,7,13,"20"
"2687",34,47,3,8,12,"0"
"2688",34,48,53,1,17,"20"
"2689",34,49,2,2,14,"0"
"2690",34,50,42,3,10,"20"
"2691",34,51,18,4,8,"0"
"2692",34,52,64,5,14,"20"
"2693",34,53,39,6,14,"0"
"2694",34,54,29,7,21,"20"
"2695",34,55,6,8,13,"0"
"2696",34,56,51,1,11,"20"
"2697",34,57,46,2,12,"0"
"2698",34,58,23,3,16,"20"
"2699",34,59,66,4,14,"0"
"2700",34,60,59,5,10,"20"
"2701",34,61,72,6,12,"0"
"2702",34,62,57,7,26,"20"
"2703",34,63,7,8,20,"0"
"2704",34,64,15,1,12,"20"
"2705",34,65,8,2,21,"0"
"2706",34,66,33,3,11,"20"
"2707",34,67,13,4,21,"0"
"2708",34,68,30,5,12,"20"
"2709",34,69,32,6,13,"0"
"2710",34,70,17,7,17,"20"
"2711",34,71,22,8,23,"0"
"2712",34,72,9,1,14,"20"
"2713",34,73,27,2,16,"0"
"2714",34,74,75,3,12,"20"
"2715",34,75,21,4,13,"0"
"2716",34,76,12,5,10,"20"
"2717",34,77,11,6,10,"0"
"2718",34,78,65,7,8,"20"
"2719",34,79,74,8,13,"0"
"2720",34,80,52,1,9,"20"
"2721",35,1,9,3,24,"20"
"2722",35,2,56,4,15,"0"
"2723",35,3,12,5,11,"20"
"2724",35,4,19,6,23,"0"
"2725",35,5,11,7,24,"20"
"2726",35,6,31,8,20,"0"
"2727",35,7,13,1,31,"20"
"2728",35,8,44,2,19,"0"
"2729",35,9,22,3,26,"20"
"2730",35,10,57,4,12,"0"
"2731",35,11,16,5,22,"20"
"2732",35,12,3,6,25,"0"
"2733",35,13,73,7,24,"20"
"2734",35,14,75,8,19,"0"
"2735",35,15,37,1,22,"20"
"2736",35,16,71,2,14,"0"
"2737",35,17,61,3,19,"20"
"2738",35,18,40,4,19,"0"
"2739",35,19,1,5,31,"20"
"2740",35,20,5,6,15,"0"
"2741",35,21,28,7,20,"20"
"2742",35,22,8,8,17,"0"
"2743",35,23,58,1,9,"20"
"2744",35,24,52,2,20,"0"
"2745",35,25,62,3,23,"20"
"2746",35,26,69,4,20,"0"
"2747",35,27,36,5,22,"20"
"2748",35,28,77,6,9,"0"
"2749",35,29,42,7,19,"20"
"2750",35,30,18,8,21,"0"
"2751",35,31,70,1,18,"20"
"2752",35,32,32,2,23,"0"
"2753",35,33,79,3,28,"20"
"2754",35,34,27,4,23,"0"
"2755",35,35,67,5,18,"20"
"2756",35,36,72,6,18,"0"
"2757",35,37,14,7,28,"20"
"2758",35,38,55,8,20,"0"
"2759",35,39,76,1,14,"20"
"2760",35,40,25,2,15,"0"
"2761",35,41,49,3,15,"20"
"2762",35,42,15,4,23,"0"
"2763",35,43,21,5,28,"20"
"2764",35,44,54,6,32,"0"
"2765",35,45,17,7,12,"20"
"2766",35,46,24,8,28,"0"
"2767",35,47,64,1,12,"20"
"2768",35,48,38,2,27,"0"
"2769",35,49,45,3,19,"20"
"2770",35,50,46,4,10,"0"
"2771",35,51,47,5,24,"20"
"2772",35,52,43,6,25,"0"
"2773",35,53,63,7,22,"20"
"2774",35,54,26,8,23,"0"
"2775",35,55,35,1,15,"20"
"2776",35,56,7,2,12,"0"
"2777",35,57,6,3,26,"20"
"2778",35,58,65,4,18,"0"
"2779",35,59,4,5,24,"20"
"2780",35,60,30,6,20,"0"
"2781",35,61,33,7,19,"20"
"2782",35,62,60,8,19,"0"
"2783",35,63,74,1,21,"20"
"2784",35,64,20,2,17,"0"
"2785",35,65,34,3,21,"20"
"2786",35,66,10,4,20,"0"
"2787",35,67,2,5,28,"20"
"2788",35,68,50,6,13,"0"
"2789",35,69,66,7,20,"20"
"2790",35,70,68,8,24,"0"
"2791",35,71,41,1,11,"20"
"2792",35,72,51,2,21,"0"
"2793",35,73,23,3,24,"20"
"2794",35,74,80,4,23,"0"
"2795",35,75,48,5,16,"20"
"2796",35,76,39,6,19,"0"
"2797",35,77,78,7,18,"20"
"2798",35,78,29,8,18,"0"
"2799",35,79,53,1,12,"20"
"2800",35,80,59,2,9,"0"
"2801",36,1,19,4,12,"0"
"2802",36,2,64,5,9,"20"
"2803",36,3,39,6,14,"0"
"2804",36,4,8,7,11,"20"
"2805",36,5,71,8,14,"0"
"2806",36,6,10,1,11,"20"
"2807",36,7,27,2,12,"0"
"2808",36,8,70,3,9,"20"
"2809",36,9,43,4,13,"0"
"2810",36,10,66,5,12,"20"
"2811",36,11,22,6,13,"0"
"2812",36,12,51,7,16,"20"
"2813",36,13,55,8,12,"0"
"2814",36,14,5,1,12,"20"
"2815",36,15,32,2,10,"0"
"2816",36,16,76,3,13,"20"
"2817",36,17,18,4,11,"0"
"2818",36,18,7,5,11,"20"
"2819",36,19,14,6,9,"0"
"2820",36,20,48,7,13,"20"
"2821",36,21,28,8,14,"0"
"2822",36,22,29,1,10,"20"
"2823",36,23,44,2,9,"0"
"2824",36,24,11,3,11,"20"
"2825",36,25,54,4,9,"0"
"2826",36,26,6,5,10,"20"
"2827",36,27,23,6,11,"0"
"2828",36,28,69,7,9,"20"
"2829",36,29,12,8,12,"0"
"2830",36,30,56,1,9,"20"
"2831",36,31,31,2,12,"0"
"2832",36,32,13,3,13,"20"
"2833",36,33,15,4,7,"0"
"2834",36,34,74,5,14,"20"
"2835",36,35,80,6,12,"0"
"2836",36,36,47,7,13,"20"
"2837",36,37,58,8,11,"0"
"2838",36,38,9,1,13,"20"
"2839",36,39,33,2,15,"0"
"2840",36,40,17,3,10,"20"
"2841",36,41,53,4,10,"0"
"2842",36,42,79,5,10,"20"
"2843",36,43,67,6,9,"0"
"2844",36,44,3,7,12,"20"
"2845",36,45,35,8,9,"0"
"2846",36,46,72,1,12,"20"
"2847",36,47,63,2,10,"0"
"2848",36,48,77,3,12,"20"
"2849",36,49,16,4,8,"0"
"2850",36,50,20,5,7,"20"
"2851",36,51,68,6,8,"0"
"2852",36,52,21,7,11,"20"
"2853",36,53,25,8,12,"0"
"2854",36,54,62,1,12,"20"
"2855",36,55,78,2,8,"0"
"2856",36,56,4,3,12,"20"
"2857",36,57,42,4,13,"0"
"2858",36,58,40,5,15,"20"
"2859",36,59,41,6,11,"0"
"2860",36,60,57,7,10,"20"
"2861",36,61,65,8,14,"0"
"2862",36,62,59,1,17,"20"
"2863",36,63,36,2,14,"0"
"2864",36,64,34,3,12,"20"
"2865",36,65,49,4,14,"0"
"2866",36,66,52,5,9,"20"
"2867",36,67,24,6,13,"0"
"2868",36,68,50,7,15,"20"
"2869",36,69,37,8,12,"0"
"2870",36,70,1,1,12,"20"
"2871",36,71,45,2,12,"0"
"2872",36,72,73,3,10,"20"
"2873",36,73,46,4,14,"0"
"2874",36,74,26,5,14,"20"
"2875",36,75,61,6,12,"0"
"2876",36,76,2,7,12,"20"
"2877",36,77,75,8,10,"0"
"2878",36,78,38,1,8,"20"
"2879",36,79,60,2,10,"0"
"2880",36,80,30,3,12,"20"
"2881",37,1,74,5,13,"20"
"2882",37,2,24,6,22,"0"
"2883",37,3,55,7,9,"20"
"2884",37,4,67,8,10,"0"
"2885",37,5,36,1,18,"20"
"2886",37,6,66,2,11,"0"
"2887",37,7,22,3,12,"20"
"2888",37,8,42,4,17,"0"
"2889",37,9,3,5,16,"20"
"2890",37,10,78,6,15,"0"
"2891",37,11,26,7,10,"20"
"2892",37,12,71,8,9,"0"
"2893",37,13,57,1,14,"20"
"2894",37,14,75,2,16,"0"
"2895",37,15,9,3,17,"20"
"2896",37,16,73,4,11,"0"
"2897",37,17,12,5,20,"20"
"2898",37,18,53,6,13,"0"
"2899",37,19,21,7,9,"20"
"2900",37,20,7,8,29,"0"
"2901",37,21,62,1,12,"20"
"2902",37,22,13,2,17,"0"
"2903",37,23,59,3,15,"20"
"2904",37,24,6,4,14,"0"
"2905",37,25,43,5,16,"20"
"2906",37,26,28,6,11,"0"
"2907",37,27,40,7,12,"20"
"2908",37,28,10,8,13,"0"
"2909",37,29,72,1,8,"20"
"2910",37,30,15,2,14,"0"
"2911",37,31,61,3,12,"20"
"2912",37,32,17,4,20,"0"
"2913",37,33,30,5,11,"20"
"2914",37,34,19,6,16,"0"
"2915",37,35,44,7,14,"20"
"2916",37,36,46,8,15,"0"
"2917",37,37,58,1,17,"20"
"2918",37,38,48,2,14,"0"
"2919",37,39,79,3,11,"20"
"2920",37,40,4,4,12,"0"
"2921",37,41,69,5,16,"20"
"2922",37,42,52,6,10,"0"
"2923",37,43,31,7,15,"20"
"2924",37,44,65,8,10,"0"
"2925",37,45,34,1,13,"20"
"2926",37,46,37,2,16,"0"
"2927",37,47,45,3,10,"20"
"2928",37,48,1,4,16,"0"
"2929",37,49,35,5,12,"20"
"2930",37,50,27,6,11,"0"
"2931",37,51,39,7,16,"20"
"2932",37,52,77,8,8,"0"
"2933",37,53,51,1,19,"20"
"2934",37,54,25,2,14,"0"
"2935",37,55,54,3,19,"20"
"2936",37,56,14,4,12,"0"
"2937",37,57,64,5,15,"20"
"2938",37,58,63,6,14,"0"
"2939",37,59,16,7,16,"20"
"2940",37,60,5,8,27,"0"
"2941",37,61,56,1,21,"20"
"2942",37,62,33,2,15,"0"
"2943",37,63,47,3,22,"20"
"2944",37,64,68,4,15,"0"
"2945",37,65,70,5,13,"20"
"2946",37,66,23,6,12,"0"
"2947",37,67,41,7,12,"20"
"2948",37,68,80,8,9,"0"
"2949",37,69,8,1,25,"20"
"2950",37,70,2,2,15,"0"
"2951",37,71,18,3,11,"20"
"2952",37,72,49,4,13,"0"
"2953",37,73,76,5,15,"20"
"2954",37,74,60,6,13,"0"
"2955",37,75,29,7,16,"20"
"2956",37,76,50,8,12,"0"
"2957",37,77,38,1,20,"20"
"2958",37,78,11,2,18,"0"
"2959",37,79,20,3,16,"20"
"2960",37,80,32,4,13,"0"
"2961",38,1,53,6,7,"0"
"2962",38,2,44,7,11,"20"
"2963",38,3,9,8,8,"0"
"2964",38,4,60,1,20,"20"
"2965",38,5,22,2,12,"0"
"2966",38,6,20,3,18,"20"
"2967",38,7,50,4,11,"0"
"2968",38,8,19,5,14,"20"
"2969",38,9,77,6,9,"0"
"2970",38,10,34,7,10,"20"
"2971",38,11,18,8,14,"0"
"2972",38,12,43,1,10,"20"
"2973",38,13,17,2,10,"0"
"2974",38,14,39,3,8,"20"
"2975",38,15,52,4,10,"0"
"2976",38,16,13,5,11,"20"
"2977",38,17,7,6,14,"0"
"2978",38,18,5,7,9,"20"
"2979",38,19,78,8,13,"0"
"2980",38,20,25,1,8,"20"
"2981",38,21,59,2,12,"0"
"2982",38,22,28,3,14,"20"
"2983",38,23,68,4,10,"0"
"2984",38,24,4,5,19,"20"
"2985",38,25,8,6,10,"0"
"2986",38,26,10,7,16,"20"
"2987",38,27,36,8,18,"0"
"2988",38,28,56,1,13,"20"
"2989",38,29,16,2,11,"0"
"2990",38,30,75,3,9,"20"
"2991",38,31,66,4,26,"0"
"2992",38,32,69,5,21,"20"
"2993",38,33,30,6,13,"0"
"2994",38,34,51,7,11,"20"
"2995",38,35,40,8,10,"0"
"2996",38,36,79,1,8,"20"
"2997",38,37,76,2,22,"0"
"2998",38,38,15,3,13,"20"
"2999",38,39,72,4,9,"0"
"3000",38,40,58,5,11,"20"
"3001",38,41,65,6,13,"0"
"3002",38,42,57,7,31,"20"
"3003",38,43,37,8,15,"0"
"3004",38,44,46,1,12,"20"
"3005",38,45,31,2,7,"0"
"3006",38,46,2,3,11,"20"
"3007",38,47,6,4,9,"0"
"3008",38,48,1,5,19,"20"
"3009",38,49,11,6,9,"0"
"3010",38,50,41,7,12,"20"
"3011",38,51,21,8,12,"0"
"3012",38,52,45,1,10,"20"
"3013",38,53,26,2,10,"0"
"3014",38,54,33,3,13,"20"
"3015",38,55,3,4,12,"0"
"3016",38,56,32,5,12,"20"
"3017",38,57,54,6,11,"0"
"3018",38,58,35,7,10,"20"
"3019",38,59,61,8,8,"0"
"3020",38,60,42,1,12,"20"
"3021",38,61,38,2,14,"0"
"3022",38,62,24,3,19,"20"
"3023",38,63,23,4,16,"0"
"3024",38,64,64,5,10,"20"
"3025",38,65,47,6,22,"0"
"3026",38,66,27,7,12,"20"
"3027",38,67,73,8,20,"0"
"3028",38,68,71,1,21,"20"
"3029",38,69,74,2,11,"0"
"3030",38,70,29,3,11,"20"
"3031",38,71,14,4,11,"0"
"3032",38,72,49,5,12,"20"
"3033",38,73,80,6,18,"0"
"3034",38,74,12,7,9,"20"
"3035",38,75,62,8,9,"0"
"3036",38,76,48,1,11,"20"
"3037",38,77,67,2,6,"0"
"3038",38,78,70,3,10,"20"
"3039",38,79,63,4,23,"0"
"3040",38,80,55,5,10,"20"
"3041",39,1,45,7,10,"20"
"3042",39,2,32,8,9,"0"
"3043",39,3,60,1,9,"20"
"3044",39,4,75,2,10,"0"
"3045",39,5,76,3,10,"20"
"3046",39,6,77,4,11,"0"
"3047",39,7,64,5,8,"20"
"3048",39,8,16,6,11,"0"
"3049",39,9,41,7,10,"20"
"3050",39,10,23,8,7,"0"
"3051",39,11,57,1,10,"20"
"3052",39,12,74,2,12,"0"
"3053",39,13,9,3,7,"20"
"3054",39,14,72,4,11,"0"
"3055",39,15,55,5,9,"20"
"3056",39,16,11,6,9,"0"
"3057",39,17,78,7,11,"20"
"3058",39,18,61,8,10,"0"
"3059",39,19,2,1,12,"20"
"3060",39,20,31,2,8,"0"
"3061",39,21,30,3,10,"20"
"3062",39,22,54,4,9,"0"
"3063",39,23,20,5,7,"20"
"3064",39,24,4,6,10,"0"
"3065",39,25,15,7,11,"20"
"3066",39,26,19,8,10,"0"
"3067",39,27,3,1,10,"20"
"3068",39,28,35,2,13,"0"
"3069",39,29,29,3,9,"20"
"3070",39,30,46,4,9,"0"
"3071",39,31,80,5,10,"20"
"3072",39,32,6,6,11,"0"
"3073",39,33,52,7,5,"20"
"3074",39,34,69,8,12,"0"
"3075",39,35,10,1,9,"20"
"3076",39,36,67,2,10,"0"
"3077",39,37,34,3,13,"20"
"3078",39,38,53,4,12,"0"
"3079",39,39,13,5,9,"20"
"3080",39,40,12,6,11,"0"
"3081",39,41,79,7,11,"20"
"3082",39,42,22,8,12,"0"
"3083",39,43,49,1,8,"20"
"3084",39,44,63,2,8,"0"
"3085",39,45,62,3,8,"20"
"3086",39,46,7,4,12,"0"
"3087",39,47,8,5,8,"20"
"3088",39,48,59,6,12,"0"
"3089",39,49,18,7,11,"20"
"3090",39,50,24,8,8,"0"
"3091",39,51,58,1,11,"20"
"3092",39,52,25,2,9,"0"
"3093",39,53,50,3,10,"20"
"3094",39,54,73,4,11,"0"
"3095",39,55,36,5,10,"20"
"3096",39,56,40,6,8,"0"
"3097",39,57,38,7,9,"20"
"3098",39,58,26,8,9,"0"
"3099",39,59,39,1,13,"20"
"3100",39,60,66,2,9,"0"
"3101",39,61,47,3,13,"20"
"3102",39,62,51,4,12,"0"
"3103",39,63,14,5,12,"20"
"3104",39,64,68,6,9,"0"
"3105",39,65,21,7,8,"20"
"3106",39,66,48,8,11,"0"
"3107",39,67,1,1,11,"20"
"3108",39,68,71,2,10,"0"
"3109",39,69,70,3,12,"20"
"3110",39,70,37,4,10,"0"
"3111",39,71,33,5,9,"20"
"3112",39,72,42,6,12,"0"
"3113",39,73,43,7,10,"20"
"3114",39,74,17,8,12,"0"
"3115",39,75,56,1,10,"20"
"3116",39,76,28,2,10,"0"
"3117",39,77,5,3,11,"20"
"3118",39,78,65,4,11,"0"
"3119",39,79,27,5,8,"20"
"3120",39,80,44,6,7,"0"
"3121",40,1,66,8,9,"0"
"3122",40,2,39,1,10,"20"
"3123",40,3,68,2,9,"0"
"3124",40,4,62,3,13,"20"
"3125",40,5,36,4,17,"0"
"3126",40,6,35,5,13,"20"
"3127",40,7,71,6,16,"0"
"3128",40,8,57,7,11,"20"
"3129",40,9,30,8,13,"0"
"3130",40,10,1,1,13,"20"
"3131",40,11,47,2,13,"0"
"3132",40,12,55,3,10,"20"
"3133",40,13,69,4,12,"0"
"3134",40,14,7,5,19,"20"
"3135",40,15,76,6,15,"0"
"3136",40,16,61,7,11,"20"
"3137",40,17,72,8,16,"0"
"3138",40,18,31,1,12,"20"
"3139",40,19,13,2,11,"0"
"3140",40,20,27,3,9,"20"
"3141",40,21,17,4,16,"0"
"3142",40,22,43,5,9,"20"
"3143",40,23,77,6,10,"0"
"3144",40,24,60,7,11,"20"
"3145",40,25,75,8,12,"0"
"3146",40,26,79,1,10,"20"
"3147",40,27,6,2,13,"0"
"3148",40,28,45,3,10,"20"
"3149",40,29,18,4,14,"0"
"3150",40,30,32,5,15,"20"
"3151",40,31,40,6,16,"0"
"3152",40,32,67,7,12,"20"
"3153",40,33,23,8,12,"0"
"3154",40,34,64,1,10,"20"
"3155",40,35,20,2,13,"0"
"3156",40,36,38,3,18,"20"
"3157",40,37,63,4,14,"0"
"3158",40,38,59,5,12,"20"
"3159",40,39,8,6,15,"0"
