"","sub","item","seq","cond","nfix","deg"
"3932",50,15,17,8,10,"0"
"3933",50,16,57,1,11,"20"
"3934",50,17,69,2,13,"0"
"3935",50,18,2,3,11,"20"
"3936",50,19,53,4,11,"0"
"3937",50,20,64,5,8,"20"
"3938",50,21,19,6,12,"0"
"3939",50,22,26,7,11,"20"
"3940",50,23,39,8,9,"0"
"3941",50,24,44,1,15,"20"
"3942",50,25,13,2,13,"0"
"3943",50,26,40,3,12,"20"
"3944",50,27,30,4,10,"0"
"3945",50,28,75,5,12,"20"
"3946",50,29,32,6,17,"0"
"3947",50,30,65,7,10,"20"
"3948",50,31,36,8,15,"0"
"3949",50,32,66,1,12,"20"
"3950",50,33,14,2,10,"0"
"3951",50,34,48,3,14,"20"
"3952",50,35,5,4,11,"0"
"3953",50,36,59,5,13,"20"
"3954",50,37,73,6,9,"0"
"3955",50,38,80,7,11,"20"
"3956",50,39,41,8,19,"0"
"3957",50,40,15,1,13,"20"
"3958",50,41,43,2,11,"0"
"3959",50,42,22,3,13,"20"
"3960",50,43,63,4,9,"0"
"3961",50,44,79,5,14,"20"
"3962",50,45,28,6,8,"0"
"3963",50,46,37,7,15,"20"
"3964",50,47,33,8,8,"0"
"3965",50,48,38,1,15,"20"
"3966",50,49,11,2,12,"0"
"3967",50,50,51,3,9,"20"
"3968",50,51,54,4,11,"0"
"3969",50,52,45,5,12,"20"
"3970",50,53,61,6,11,"0"
"3971",50,54,21,7,18,"20"
"3972",50,55,62,8,11,"0"
"3973",50,56,34,1,8,"20"
"3974",50,57,52,2,12,"0"
"3975",50,58,55,3,14,"20"
"3976",50,59,12,4,11,"0"
"3977",50,60,18,5,9,"20"
"3978",50,61,6,6,19,"0"
"3979",50,62,1,7,15,"20"
"3980",50,63,68,8,14,"0"
"3981",50,64,71,1,11,"20"
"3982",50,65,70,2,9,"0"
"3983",50,66,56,3,13,"20"
"3984",50,67,49,4,11,"0"
"3985",50,68,67,5,11,"20"
"3986",50,69,60,6,10,"0"
"3987",50,70,20,7,10,"20"
"3988",50,71,31,8,11,"0"
"3989",50,72,25,1,12,"20"
"3990",50,73,77,2,10,"0"
"3991",50,74,8,3,12,"20"
"3992",50,75,42,4,9,"0"
"3993",50,76,76,5,14,"20"
"3994",50,77,24,6,13,"0"
"3995",50,78,46,7,13,"20"
"3996",50,79,7,8,11,"0"
"3997",50,80,16,1,9,"20"
"3998",51,1,74,3,13,"20"
"3999",51,2,19,4,24,"0"
"4000",51,3,63,5,12,"20"
"4001",51,4,23,6,19,"0"
"4002",51,5,44,7,28,"20"
"4003",51,6,10,8,30,"0"
"4004",51,7,45,1,12,"20"
"4005",51,8,34,2,17,"0"
"4006",51,9,66,3,18,"20"
"4007",51,10,48,4,15,"0"
"4008",51,11,38,5,15,"20"
"4009",51,12,30,6,11,"0"
"4010",51,13,68,7,17,"20"
"4011",51,14,35,8,22,"0"
"4012",51,15,73,1,11,"20"
"4013",51,16,62,2,13,"0"
"4014",51,17,8,3,29,"20"
"4015",51,18,12,4,18,"0"
"4016",51,19,80,5,15,"20"
"4017",51,20,59,6,10,"0"
"4018",51,21,5,7,20,"20"
"4019",51,22,11,8,36,"0"
"4020",51,23,75,1,10,"20"
"4021",51,24,70,2,15,"0"
"4022",51,25,13,3,13,"20"
"4023",51,26,56,4,22,"0"
"4024",51,27,9,5,12,"20"
"4025",51,28,18,6,32,"0"
"4026",51,29,72,7,18,"20"
"4027",51,30,69,8,8,"0"
"4028",51,31,3,1,25,"20"
"4029",51,32,71,2,14,"0"
"4030",51,33,60,3,12,"20"
"4031",51,34,21,4,27,"0"
"4032",51,35,33,5,14,"20"
"4033",51,36,40,6,11,"0"
"4034",51,37,16,7,19,"20"
"4035",51,38,77,8,17,"0"
"4036",51,39,64,1,18,"20"
"4037",51,40,22,2,13,"0"
"4038",51,41,57,3,16,"20"
"4039",51,42,65,4,18,"0"
"4040",51,43,51,5,16,"20"
"4041",51,44,49,6,15,"0"
"4042",51,45,17,7,23,"20"
"4043",51,46,52,8,17,"0"
"4044",51,47,27,1,12,"20"
"4045",51,48,1,2,33,"0"
"4046",51,49,79,3,14,"20"
"4047",51,50,43,4,17,"0"
"4048",51,51,2,5,20,"20"
"4049",51,52,31,6,12,"0"
"4050",51,53,50,7,24,"20"
"4051",51,54,61,8,33,"0"
"4052",51,55,39,1,17,"20"
"4053",51,56,53,2,15,"0"
"4054",51,57,46,3,18,"20"
"4055",51,58,55,4,20,"0"
"4056",51,59,28,5,21,"20"
"4057",51,60,29,6,13,"0"
"4058",51,61,42,7,33,"20"
"4059",51,62,20,8,19,"0"
"4060",51,63,41,1,29,"20"
"4061",51,64,37,2,16,"0"
"4062",51,65,24,3,31,"20"
"4063",51,66,47,4,14,"0"
"4064",51,67,6,5,31,"20"
"4065",51,68,4,6,24,"0"
"4066",51,69,36,7,20,"20"
"4067",51,70,25,8,16,"0"
"4068",51,71,7,1,13,"20"
"4069",51,72,15,2,21,"0"
"4070",51,73,58,3,36,"20"
"4071",51,74,67,4,11,"0"
"4072",51,75,76,5,17,"20"
"4073",51,76,14,6,21,"0"
"4074",51,77,78,7,15,"20"
"4075",51,78,32,8,28,"0"
"4076",51,79,26,1,13,"20"
"4077",51,80,54,2,22,"0"
"4078",52,1,1,4,15,"0"
"4079",52,2,42,5,9,"20"
"4080",52,3,73,6,8,"0"
"4081",52,4,60,7,11,"20"
"4082",52,5,23,8,12,"0"
"4083",52,6,31,1,12,"20"
"4084",52,7,45,2,7,"0"
"4085",52,8,24,3,12,"20"
"4086",52,9,15,4,13,"0"
"4087",52,10,10,5,16,"20"
"4088",52,11,79,6,5,"0"
"4089",52,12,5,7,11,"20"
"4090",52,13,14,8,17,"0"
"4091",52,14,32,1,11,"20"
"4092",52,15,11,2,10,"0"
"4093",52,16,37,3,7,"20"
"4094",52,17,72,4,12,"0"
"4095",52,18,20,5,14,"20"
"4096",52,19,33,6,5,"0"
"4097",52,20,77,7,8,"20"
"4098",52,21,30,8,12,"0"
"4099",52,22,64,1,8,"20"
"4100",52,23,3,2,13,"0"
"4101",52,24,61,3,8,"20"
"4102",52,25,68,4,9,"0"
"4103",52,26,29,5,14,"20"
"4104",52,27,67,6,11,"0"
"4105",52,28,63,7,10,"20"
"4106",52,29,27,8,7,"0"
"4107",52,30,76,1,7,"20"
"4108",52,31,56,2,8,"0"
"4109",52,32,74,3,9,"20"
"4110",52,33,53,4,5,"0"
"4111",52,34,48,5,10,"20"
"4112",52,35,75,6,11,"0"
"4113",52,36,17,7,11,"20"
"4114",52,37,71,8,8,"0"
"4115",52,38,8,1,10,"20"
"4116",52,39,69,2,8,"0"
"4117",52,40,26,3,6,"20"
"4118",52,41,2,4,19,"0"
"4119",52,42,18,5,13,"20"
"4120",52,43,46,6,11,"0"
"4121",52,44,44,7,28,"20"
"4122",52,45,66,8,8,"0"
"4123",52,46,57,1,12,"20"
"4124",52,47,25,2,8,"0"
"4125",52,48,59,3,10,"20"
"4126",52,49,21,4,16,"0"
"4127",52,50,13,5,10,"20"
"4128",52,51,9,6,13,"0"
"4129",52,52,55,7,6,"20"
"4130",52,53,65,8,11,"0"
"4131",52,54,12,1,17,"20"
"4132",52,55,28,2,16,"0"
"4133",52,56,47,3,4,"20"
"4134",52,57,78,4,8,"0"
"4135",52,58,62,5,10,"20"
"4136",52,59,41,6,9,"0"
"4137",52,60,51,7,8,"20"
"4138",52,61,43,8,14,"0"
"4139",52,62,38,1,9,"20"
"4140",52,63,70,2,17,"0"
"4141",52,64,22,3,18,"20"
"4142",52,65,36,4,9,"0"
"4143",52,66,50,5,7,"20"
"4144",52,67,39,6,7,"0"
"4145",52,68,54,7,7,"20"
"4146",52,69,80,8,8,"0"
"4147",52,70,58,1,9,"20"
"4148",52,71,35,2,9,"0"
"4149",52,72,52,3,10,"20"
"4150",52,73,6,4,9,"0"
"4151",52,74,49,5,6,"20"
"4152",52,75,40,6,10,"0"
"4153",52,76,19,7,15,"20"
"4154",52,77,34,8,13,"0"
"4155",52,78,4,1,12,"20"
"4156",52,79,7,2,14,"0"
"4157",52,80,16,3,17,"20"
"4158",53,1,46,5,10,"20"
"4159",53,2,36,6,10,"0"
"4160",53,3,45,7,9,"20"
"4161",53,4,24,8,10,"0"
"4162",53,5,13,1,23,"20"
"4163",53,6,75,2,8,"0"
"4164",53,7,66,3,11,"20"
"4165",53,8,76,4,9,"0"
"4166",53,9,43,5,11,"20"
"4167",53,10,62,6,10,"0"
"4168",53,11,58,7,9,"20"
"4169",53,12,25,8,12,"0"
"4170",53,13,28,1,10,"20"
"4171",53,14,53,2,10,"0"
"4172",53,15,7,3,11,"20"
"4173",53,16,63,4,9,"0"
"4174",53,17,33,5,10,"20"
"4175",53,18,51,6,7,"0"
"4176",53,19,65,7,12,"20"
"4177",53,20,56,8,9,"0"
"4178",53,21,61,1,11,"20"
"4179",53,22,31,2,14,"0"
"4180",53,23,70,3,8,"20"
"4181",53,24,40,4,8,"0"
"4182",53,25,34,5,12,"20"
"4183",53,26,19,6,16,"0"
"4184",53,27,78,7,13,"20"
"4185",53,28,44,8,9,"0"
"4186",53,29,71,1,9,"20"
"4187",53,30,52,2,13,"0"
"4188",53,31,57,3,20,"20"
"4189",53,32,39,4,13,"0"
"4190",53,33,73,5,8,"20"
"4191",53,34,38,6,11,"0"
"4192",53,35,49,7,11,"20"
"4193",53,36,27,8,9,"0"
"4194",53,37,1,1,15,"20"
"4195",53,38,23,2,14,"0"
"4196",53,39,8,3,12,"20"
"4197",53,40,11,4,13,"0"
"4198",53,41,14,5,9,"20"
"4199",53,42,29,6,12,"0"
"4200",53,43,72,7,10,"20"
"4201",53,44,17,8,10,"0"
"4202",53,45,16,1,17,"20"
"4203",53,46,80,2,11,"0"
"4204",53,47,54,3,11,"20"
"4205",53,48,15,4,12,"0"
"4206",53,49,41,5,11,"20"
"4207",53,50,79,6,7,"0"
"4208",53,51,30,7,11,"20"
"4209",53,52,68,8,10,"0"
"4210",53,53,5,1,12,"20"
"4211",53,54,55,2,10,"0"
"4212",53,55,67,3,12,"20"
"4213",53,56,59,4,8,"0"
"4214",53,57,48,5,9,"20"
"4215",53,58,47,6,8,"0"
"4216",53,59,60,7,12,"20"
"4217",53,60,69,8,10,"0"
"4218",53,61,6,1,14,"20"
"4219",53,62,22,2,12,"0"
"4220",53,63,10,3,12,"20"
"4221",53,64,50,4,8,"0"
"4222",53,65,2,5,13,"20"
"4223",53,66,37,6,10,"0"
"4224",53,67,20,7,11,"20"
"4225",53,68,64,8,11,"0"
"4226",53,69,35,1,10,"20"
"4227",53,70,42,2,12,"0"
"4228",53,71,9,3,10,"20"
"4229",53,72,32,4,10,"0"
"4230",53,73,74,5,15,"20"
"4231",53,74,77,6,9,"0"
"4232",53,75,21,7,12,"20"
"4233",53,76,26,8,15,"0"
"4234",53,77,3,1,12,"20"
"4235",53,78,18,2,11,"0"
"4236",53,79,4,3,11,"20"
"4237",53,80,12,4,12,"0"
"4238",54,1,49,6,15,"0"
"4239",54,2,18,7,16,"20"
"4240",54,3,69,8,12,"0"
"4241",54,4,13,1,16,"20"
"4242",54,5,1,2,16,"0"
"4243",54,6,60,3,17,"20"
"4244",54,7,10,4,15,"0"
"4245",54,8,17,5,21,"20"
"4246",54,9,77,6,23,"0"
"4247",54,10,25,7,17,"20"
"4248",54,11,4,8,10,"0"
"4249",54,12,55,1,14,"20"
"4250",54,13,44,2,31,"0"
"4251",54,14,48,3,24,"20"
"4252",54,15,3,4,19,"0"
"4253",54,16,61,5,15,"20"
"4254",54,17,73,6,16,"0"
"4255",54,18,45,7,21,"20"
"4256",54,19,9,8,13,"0"
"4257",54,20,27,1,14,"20"
"4258",54,21,76,2,14,"0"
"4259",54,22,36,3,21,"20"
"4260",54,23,12,4,15,"0"
"4261",54,24,14,5,32,"20"
"4262",54,25,28,6,11,"0"
"4263",54,26,26,7,22,"20"
"4264",54,27,54,8,15,"0"
"4265",54,28,74,1,18,"20"
"4266",54,29,29,2,23,"0"
"4267",54,30,64,3,14,"20"
"4268",54,31,2,4,18,"0"
"4269",54,32,67,5,17,"20"
"4270",54,33,46,6,14,"0"
"4271",54,34,65,7,15,"20"
"4272",54,35,37,8,19,"0"
"4273",54,36,41,1,19,"20"
"4274",54,37,34,2,18,"0"
"4275",54,38,15,3,22,"20"
"4276",54,39,47,4,13,"0"
"4277",54,40,32,5,16,"20"
"4278",54,41,43,6,25,"0"
"4279",54,42,63,7,14,"20"
"4280",54,43,11,8,19,"0"
"4281",54,44,8,1,14,"20"
"4282",54,45,52,2,12,"0"
"4283",54,46,78,3,14,"20"
"4284",54,47,50,4,11,"0"
"4285",54,48,53,5,15,"20"
"4286",54,49,33,6,15,"0"
"4287",54,50,31,7,17,"20"
"4288",54,51,20,8,24,"0"
"4289",54,52,24,1,16,"20"
"4290",54,53,16,2,22,"0"
"4291",54,54,57,3,20,"20"
"4292",54,55,66,4,20,"0"
"4293",54,56,70,5,10,"20"
"4294",54,57,23,6,13,"0"
"4295",54,58,59,7,13,"20"
"4296",54,59,62,8,19,"0"
"4297",54,60,51,1,15,"20"
"4298",54,61,5,2,23,"0"
"4299",54,62,58,3,21,"20"
"4300",54,63,56,4,23,"0"
"4301",54,64,39,5,23,"20"
"4302",54,65,42,6,24,"0"
"4303",54,66,35,7,17,"20"
"4304",54,67,68,8,23,"0"
"4305",54,68,79,1,18,"20"
"4306",54,69,72,2,17,"0"
"4307",54,70,38,3,14,"20"
"4308",54,71,21,4,18,"0"
"4309",54,72,19,5,23,"20"
"4310",54,73,80,6,16,"0"
"4311",54,74,40,7,17,"20"
"4312",54,75,71,8,18,"0"
"4313",54,76,7,1,29,"20"
"4314",54,77,30,2,11,"0"
"4315",54,78,75,3,14,"20"
"4316",54,79,6,4,18,"0"
"4317",54,80,22,5,15,"20"
"4318",55,1,44,7,14,"20"
"4319",55,2,63,8,10,"0"
"4320",55,3,75,1,7,"20"
"4321",55,4,11,2,9,"0"
"4322",55,5,3,3,15,"20"
"4323",55,6,62,4,14,"0"
"4324",55,7,35,5,8,"20"
"4325",55,8,48,6,15,"0"
"4326",55,9,79,7,13,"20"
"4327",55,10,29,8,14,"0"
"4328",55,11,7,1,11,"20"
"4329",55,12,68,2,9,"0"
"4330",55,13,12,3,13,"20"
"4331",55,14,77,4,10,"0"
"4332",55,15,18,5,6,"20"
"4333",55,16,58,6,9,"0"
"4334",55,17,34,7,7,"20"
"4335",55,18,4,8,10,"0"
"4336",55,19,54,1,14,"20"
"4337",55,20,73,2,9,"0"
"4338",55,21,16,3,9,"20"
"4339",55,22,50,4,14,"0"
"4340",55,23,43,5,10,"20"
"4341",55,24,21,6,12,"0"
"4342",55,25,51,7,10,"20"
"4343",55,26,36,8,12,"0"
"4344",55,27,53,1,14,"20"
"4345",55,28,25,2,16,"0"
"4346",55,29,30,3,10,"20"
"4347",55,30,72,4,10,"0"
"4348",55,31,55,5,14,"20"
"4349",55,32,46,6,15,"0"
"4350",55,33,33,7,10,"20"
"4351",55,34,38,8,11,"0"
"4352",55,35,39,1,9,"20"
"4353",55,36,56,2,15,"0"
"4354",55,37,66,3,8,"20"
"4355",55,38,31,4,11,"0"
"4356",55,39,22,5,12,"20"
"4357",55,40,42,6,11,"0"
"4358",55,41,6,7,16,"20"
"4359",55,42,49,8,9,"0"
"4360",55,43,26,1,11,"20"
"4361",55,44,69,2,8,"0"
"4362",55,45,41,3,9,"20"
"4363",55,47,40,5,18,"20"
"4364",55,48,15,6,8,"0"
"4365",55,49,65,7,10,"20"
"4366",55,50,19,8,9,"0"
"4367",55,51,8,1,19,"20"
"4368",55,52,2,2,10,"0"
"4369",55,53,14,3,23,"20"
"4370",55,54,59,4,12,"0"
"4371",55,55,67,5,8,"20"
"4372",55,56,10,6,7,"0"
"4373",55,57,76,7,15,"20"
"4374",55,58,74,8,12,"0"
"4375",55,59,24,1,14,"20"
"4376",55,60,20,2,10,"0"
"4377",55,61,5,3,24,"20"
"4378",55,62,61,4,13,"0"
"4379",55,63,17,5,8,"20"
"4380",55,64,52,6,13,"0"
"4381",55,65,23,7,8,"20"
"4382",55,66,47,8,13,"0"
"4383",55,67,70,1,4,"20"
"4384",55,68,27,2,19,"0"
"4385",55,69,64,3,10,"20"
"4386",55,70,80,4,17,"0"
"4387",55,71,45,5,14,"20"
"4388",55,72,60,6,11,"0"
"4389",55,73,9,7,8,"20"
"4390",55,74,78,8,9,"0"
"4391",55,75,32,1,8,"20"
"4392",55,76,1,2,12,"0"
"4393",55,77,28,3,11,"20"
"4394",55,78,13,4,10,"0"
"4395",55,79,71,5,7,"20"
"4396",55,80,57,6,15,"0"
"4397",56,1,41,8,10,"0"
"4398",56,2,72,1,13,"20"
"4399",56,3,29,2,19,"0"
"4400",56,4,24,3,12,"20"
"4401",56,5,42,4,14,"0"
"4402",56,6,12,5,20,"20"
"4403",56,7,19,6,21,"0"
"4404",56,8,45,7,27,"20"
"4405",56,9,58,8,22,"0"
"4406",56,10,33,1,29,"20"
"4407",56,11,53,2,12,"0"
"4408",56,12,78,3,16,"20"
"4409",56,13,6,4,56,"0"
"4410",56,14,7,5,22,"20"
"4411",56,15,70,6,14,"0"
"4412",56,16,40,7,20,"20"
"4413",56,17,44,8,25,"0"
"4414",56,18,28,1,17,"20"
"4415",56,19,67,2,11,"0"
"4416",56,20,64,3,27,"20"
"4417",56,21,49,4,10,"0"
"4418",56,22,65,5,32,"20"
"4419",56,23,39,6,12,"0"
"4420",56,24,37,7,19,"20"
"4421",56,25,20,8,17,"0"
"4422",56,26,51,1,21,"20"
"4423",56,27,38,2,10,"0"
"4424",56,28,30,3,28,"20"
"4425",56,29,31,4,14,"0"
"4426",56,30,36,5,17,"20"
"4427",56,31,59,6,17,"0"
"4428",56,32,57,7,14,"20"
"4429",56,33,60,8,10,"0"
"4430",56,34,74,1,13,"20"
"4431",56,35,11,2,16,"0"
"4432",56,36,63,3,15,"20"
"4433",56,37,15,4,25,"0"
"4434",56,38,46,5,30,"20"
"4435",56,39,69,6,13,"0"
"4436",56,40,56,7,17,"20"
"4437",56,41,34,8,17,"0"
"4438",56,42,23,1,18,"20"
"4439",56,43,77,2,9,"0"
"4440",56,44,26,3,21,"20"
"4441",56,45,4,4,17,"0"
"4442",56,46,79,5,25,"20"
"4443",56,47,10,6,14,"0"
"4444",56,48,68,7,21,"20"
"4445",56,49,22,8,14,"0"
"4446",56,50,47,1,20,"20"
"4447",56,51,16,2,17,"0"
"4448",56,52,13,3,15,"20"
"4449",56,53,62,4,17,"0"
"4450",56,54,48,5,17,"20"
"4451",56,55,5,6,20,"0"
"4452",56,56,8,7,21,"20"
"4453",56,57,55,8,11,"0"
"4454",56,58,71,1,18,"20"
"4455",56,59,1,2,22,"0"
"4456",56,60,61,3,20,"20"
"4457",56,61,3,4,21,"0"
"4458",56,62,14,5,34,"20"
"4459",56,63,9,6,27,"0"
"4460",56,64,18,7,20,"20"
"4461",56,65,17,8,24,"0"
"4462",56,66,50,1,18,"20"
"4463",56,67,52,2,14,"0"
"4464",56,68,21,3,18,"20"
"4465",56,69,66,4,16,"0"
"4466",56,70,27,5,20,"20"
"4467",56,71,73,6,9,"0"
"4468",56,72,25,7,33,"20"
"4469",56,73,43,8,19,"0"
"4470",56,74,76,1,17,"20"
"4471",56,75,35,2,16,"0"
"4472",56,76,32,3,25,"20"
"4473",56,77,54,4,28,"0"
"4474",56,78,80,5,16,"20"
"4475",56,79,2,6,36,"0"
"4476",56,80,75,7,9,"20"
"4477",57,1,25,1,13,"20"
"4478",57,2,7,2,25,"0"
"4479",57,3,33,3,15,"20"
"4480",57,4,19,4,15,"0"
"4481",57,5,55,5,18,"20"
"4482",57,6,64,6,33,"0"
"4483",57,7,21,7,23,"20"
"4484",57,8,16,8,21,"0"
"4485",57,9,37,1,32,"20"
"4486",57,10,42,2,28,"0"
"4487",57,11,6,3,17,"20"
"4488",57,12,48,4,10,"0"
"4489",57,13,31,5,14,"20"
"4490",57,14,17,6,18,"0"
"4491",57,15,20,7,17,"20"
"4492",57,16,28,8,13,"0"
"4493",57,17,45,1,19,"20"
"4494",57,18,78,2,19,"0"
"4495",57,19,70,3,14,"20"
"4496",57,20,54,4,14,"0"
"4497",57,21,32,5,12,"20"
"4498",57,22,2,6,13,"0"
"4499",57,23,22,7,11,"20"
"4500",57,24,18,8,25,"0"
"4501",57,25,65,1,18,"20"
"4502",57,26,53,2,15,"0"
"4503",57,27,24,3,14,"20"
"4504",57,28,74,4,13,"0"
"4505",57,29,69,5,23,"20"
"4506",57,30,8,6,13,"0"
"4507",57,31,47,7,18,"20"
"4508",57,32,34,8,13,"0"
"4509",57,33,71,1,19,"20"
"4510",57,34,23,2,21,"0"
"4511",57,35,58,3,17,"20"
"4512",57,36,26,4,17,"0"
"4513",57,37,10,5,16,"20"
"4514",57,38,79,6,34,"0"
"4515",57,39,29,7,12,"20"
"4516",57,40,1,8,23,"0"
"4517",57,41,51,1,19,"20"
"4518",57,42,66,2,17,"0"
"4519",57,43,13,3,24,"20"
"4520",57,44,30,4,13,"0"
"4521",57,45,36,5,13,"20"
"4522",57,46,49,6,16,"0"
"4523",57,47,44,7,24,"20"
"4524",57,48,15,8,17,"0"
"4525",57,49,4,1,22,"20"
"4526",57,50,50,2,13,"0"
"4527",57,51,43,3,27,"20"
"4528",57,52,77,4,18,"0"
"4529",57,53,38,5,28,"20"
"4530",57,54,63,6,20,"0"
"4531",57,55,11,7,16,"20"
"4532",57,56,60,8,19,"0"
"4533",57,57,80,1,16,"20"
"4534",57,58,76,2,28,"0"
"4535",57,59,3,3,28,"20"
"4536",57,60,39,4,12,"0"
"4537",57,61,62,5,31,"20"
"4538",57,62,9,6,21,"0"
"4539",57,63,56,7,23,"20"
"4540",57,64,68,8,15,"0"
"4541",57,65,75,1,25,"20"
"4542",57,66,59,2,21,"0"
"4543",57,67,72,3,17,"20"
"4544",57,68,35,4,18,"0"
"4545",57,69,5,5,15,"20"
"4546",57,70,61,6,19,"0"
"4547",57,71,46,7,26,"20"
"4548",57,72,12,8,22,"0"
"4549",57,73,41,1,23,"20"
"4550",57,74,14,2,24,"0"
"4551",57,75,40,3,16,"20"
"4552",57,76,52,4,25,"0"
"4553",57,77,27,5,15,"20"
"4554",57,78,73,6,14,"0"
"4555",57,79,57,7,26,"20"
"4556",57,80,67,8,17,"0"
"4557",58,1,61,2,10,"0"
"4558",58,2,43,3,13,"20"
"4559",58,3,3,4,10,"0"
"4560",58,4,77,5,13,"20"
"4561",58,5,24,6,14,"0"
"4562",58,6,35,7,14,"20"
"4563",58,7,51,8,12,"0"
"4564",58,8,21,1,11,"20"
"4565",58,9,20,2,11,"0"
"4566",58,10,15,3,15,"20"
"4567",58,11,76,4,10,"0"
"4568",58,12,50,5,9,"20"
"4569",58,13,22,6,12,"0"
"4570",58,14,63,7,14,"20"
"4571",58,15,74,8,13,"0"
"4572",58,16,80,1,11,"20"
"4573",58,17,40,2,21,"0"
"4574",58,18,47,3,9,"20"
"4575",58,19,29,4,10,"0"
"4576",58,20,11,5,13,"20"
"4577",58,21,17,6,14,"0"
"4578",58,22,55,7,16,"20"
"4579",58,23,34,8,14,"0"
"4580",58,24,36,1,14,"20"
"4581",58,25,79,2,9,"0"
"4582",58,26,46,3,21,"20"
"4583",58,27,72,4,9,"0"
"4584",58,28,38,5,18,"20"
"4585",58,29,2,6,10,"0"
"4586",58,30,42,7,11,"20"
"4587",58,31,18,8,15,"0"
"4588",58,32,65,1,12,"20"
"4589",58,33,14,2,10,"0"
"4590",58,34,62,3,16,"20"
"4591",58,35,25,4,12,"0"
"4592",58,36,60,5,14,"20"
"4593",58,37,41,6,15,"0"
"4594",58,38,8,7,15,"20"
"4595",58,39,54,8,12,"0"
"4596",58,40,16,1,10,"20"
"4597",58,41,31,2,11,"0"
"4598",58,42,56,3,15,"20"
"4599",58,43,32,4,10,"0"
"4600",58,44,45,5,13,"20"
"4601",58,45,44,6,10,"0"
"4602",58,46,26,7,10,"20"
"4603",58,47,10,8,9,"0"
"4604",58,48,33,1,16,"20"
"4605",58,49,5,2,10,"0"
"4606",58,50,58,3,11,"20"
"4607",58,51,68,4,11,"0"
"4608",58,52,70,5,13,"20"
"4609",58,53,39,6,11,"0"
"4610",58,54,30,7,17,"20"
"4611",58,55,48,8,11,"0"
"4612",58,56,9,1,10,"20"
"4613",58,57,69,2,12,"0"
"4614",58,58,57,3,14,"20"
"4615",58,59,4,4,12,"0"
"4616",58,60,64,5,11,"20"
"4617",58,61,28,6,17,"0"
"4618",58,62,1,7,10,"20"
"4619",58,63,73,8,12,"0"
"4620",58,64,6,1,10,"20"
"4621",58,65,52,2,11,"0"
"4622",58,66,71,3,14,"20"
"4623",58,67,19,4,18,"0"
"4624",58,68,27,5,10,"20"
"4625",58,69,49,6,12,"0"
"4626",58,70,75,7,16,"20"
"4627",58,71,12,8,11,"0"
"4628",58,72,53,1,15,"20"
"4629",58,73,66,2,21,"0"
"4630",58,74,13,3,14,"20"
"4631",58,75,37,4,19,"0"
"4632",58,76,7,5,13,"20"
"4633",58,77,23,6,11,"0"
"4634",58,78,59,7,10,"20"
"4635",58,79,67,8,11,"0"
"4636",58,80,78,1,13,"20"
"4637",59,1,39,3,12,"20"
"4638",59,2,80,4,11,"0"
"4639",59,3,71,5,10,"20"
"4640",59,4,73,6,12,"0"
"4641",59,5,29,7,26,"20"
"4642",59,6,67,8,14,"0"
"4643",59,7,59,1,11,"20"
"4644",59,8,62,2,13,"0"
"4645",59,9,4,3,20,"20"
"4646",59,10,65,4,19,"0"
"4647",59,11,20,5,13,"20"
"4648",59,12,46,6,13,"0"
"4649",59,13,52,7,11,"20"
"4650",59,14,21,8,14,"0"
"4651",59,15,70,1,10,"20"
"4652",59,16,25,2,13,"0"
"4653",59,17,40,3,15,"20"
"4654",59,18,75,4,10,"0"
"4655",59,19,61,5,9,"20"
"4656",59,20,31,6,18,"0"
"4657",59,21,74,7,13,"20"
"4658",59,22,53,8,15,"0"
"4659",59,23,12,1,17,"20"
"4660",59,24,47,2,13,"0"
"4661",59,25,16,3,20,"20"
"4662",59,26,1,4,14,"0"
"4663",59,27,44,5,13,"20"
"4664",59,28,13,6,17,"0"
"4665",59,29,6,7,26,"20"
"4666",59,30,33,8,14,"0"
"4667",59,31,36,1,13,"20"
"4668",59,32,26,2,17,"0"
"4669",59,33,37,3,11,"20"
"4670",59,34,50,4,12,"0"
"4671",59,35,5,5,17,"20"
"4672",59,36,18,6,21,"0"
"4673",59,37,19,7,22,"20"
"4674",59,38,51,8,16,"0"
"4675",59,39,45,1,13,"20"
"4676",59,40,79,2,11,"0"
"4677",59,41,38,3,14,"20"
"4678",59,42,78,4,13,"0"
"4679",59,43,58,5,7,"20"
"4680",59,44,27,6,12,"0"
"4681",59,45,15,7,14,"20"
"4682",59,46,28,8,13,"0"
"4683",59,47,55,1,10,"20"
"4684",59,48,3,2,21,"0"
"4685",59,49,2,3,16,"20"
"4686",59,50,48,4,12,"0"
"4687",59,51,22,5,20,"20"
"4688",59,52,9,6,22,"0"
"4689",59,53,54,7,15,"20"
"4690",59,54,14,8,18,"0"
"4691",59,55,60,1,14,"20"
"4692",59,56,41,2,9,"0"
"4693",59,57,11,3,16,"20"
"4694",59,58,72,4,11,"0"
"4695",59,59,32,5,17,"20"
"4696",59,60,56,6,7,"0"
"4697",59,61,35,7,16,"20"
"4698",59,62,43,8,11,"0"
"4699",59,63,68,1,16,"20"
"4700",59,64,8,2,14,"0"
"4701",59,65,64,3,12,"20"
"4702",59,66,30,4,13,"0"
"4703",59,67,23,5,19,"20"
"4704",59,68,24,6,16,"0"
"4705",59,69,7,7,17,"20"
"4706",59,70,77,8,24,"0"
"4707",59,71,57,1,14,"20"
