"","sub","item","cond","seq","line","dataFile","prev","deg","Nfix_1st","Nfix_2nd","Nfix_all"
"85377",35,48,4,16,1,"D:/Data/E1DEG/E1DEG35.asc","valid","20",7,7,15
"85392",35,44,6,17,1,"D:/Data/E1DEG/E1DEG35.asc","mask","20",6,3,14
"85409",35,51,1,18,1,"D:/Data/E1DEG/E1DEG35.asc","valid","0",7,4,17
"85426",35,40,2,19,NA,"D:/Data/E1DEG/E1DEG35.asc","orth","0",12,1,20
"85446",35,82,2,20,1,"D:/Data/E1DEG/E1DEG35.asc","orth","0",7,3,15
"85461",35,37,5,21,1,"D:/Data/E1DEG/E1DEG35.asc","orth","20",7,5,18
"85481",35,15,1,22,1,"D:/Data/E1DEG/E1DEG35.asc","valid","0",4,6,15
"85496",35,99,1,23,1,"D:/Data/E1DEG/E1DEG35.asc","valid","0",8,4,19
"85515",35,52,2,24,1,"D:/Data/E1DEG/E1DEG35.asc","orth","0",8,0,13
"85530",35,4,2,25,1,"D:/Data/E1DEG/E1DEG35.asc","orth","0",10,1,16
"85546",35,134,6,26,1,"D:/Data/E1DEG/E1DEG35.asc","mask","20",9,4,18
"85564",35,129,1,27,1,"D:/Data/E1DEG/E1DEG35.asc","valid","0",8,11,22
"85586",35,131,3,28,1,"D:/Data/E1DEG/E1DEG35.asc","mask","0",10,0,18
"85604",35,90,4,29,1,"D:/Data/E1DEG/E1DEG35.asc","valid","20",7,6,17
"85621",35,101,3,30,1,"D:/Data/E1DEG/E1DEG35.asc","mask","0",7,1,14
"85635",35,119,3,31,1,"D:/Data/E1DEG/E1DEG35.asc","mask","0",6,8,19
"85654",35,2,6,32,1,"D:/Data/E1DEG/E1DEG35.asc","mask","20",8,2,16
"85670",35,47,3,33,1,"D:/Data/E1DEG/E1DEG35.asc","mask","0",7,2,12
"85684",35,16,2,34,1,"D:/Data/E1DEG/E1DEG35.asc","orth","0",8,0,16
"85702",35,136,2,35,1,"D:/Data/E1DEG/E1DEG35.asc","orth","0",8,5,15
"85717",35,135,1,36,1,"D:/Data/E1DEG/E1DEG35.asc","valid","0",8,5,17
"85736",35,80,6,37,1,"D:/Data/E1DEG/E1DEG35.asc","mask","20",8,5,18
"85754",35,87,1,38,1,"D:/Data/E1DEG/E1DEG35.asc","valid","0",9,6,20
"85774",35,32,6,39,1,"D:/Data/E1DEG/E1DEG35.asc","mask","20",6,5,16
"85791",35,71,3,40,1,"D:/Data/E1DEG/E1DEG35.asc","mask","0",10,0,15
"85806",35,39,1,41,1,"D:/Data/E1DEG/E1DEG35.asc","valid","0",7,3,14
"85821",35,21,1,42,1,"D:/Data/E1DEG/E1DEG35.asc","valid","0",9,0,15
"85836",35,74,6,43,1,"D:/Data/E1DEG/E1DEG35.asc","mask","20",8,3,16
"85852",35,41,3,44,1,"D:/Data/E1DEG/E1DEG35.asc","mask","0",7,0,14
"85868",35,107,3,45,1,"D:/Data/E1DEG/E1DEG35.asc","mask","0",8,3,18
"85886",35,112,2,46,1,"D:/Data/E1DEG/E1DEG35.asc","orth","0",8,0,15
"85901",35,122,6,47,1,"D:/Data/E1DEG/E1DEG35.asc","mask","20",5,3,11
"85913",35,11,3,48,1,"D:/Data/E1DEG/E1DEG35.asc","mask","0",8,1,15
"85928",35,64,2,49,1,"D:/Data/E1DEG/E1DEG35.asc","orth","0",10,2,17
"85945",35,7,5,50,1,"D:/Data/E1DEG/E1DEG35.asc","orth","20",7,6,18
"85964",35,72,4,51,1,"D:/Data/E1DEG/E1DEG35.asc","valid","20",7,0,11
"85976",35,104,6,52,1,"D:/Data/E1DEG/E1DEG35.asc","mask","20",6,1,15
"85993",35,38,6,53,1,"D:/Data/E1DEG/E1DEG35.asc","mask","20",5,4,12
"86005",35,30,4,54,1,"D:/Data/E1DEG/E1DEG35.asc","valid","20",8,1,12
"86017",35,75,1,55,1,"D:/Data/E1DEG/E1DEG35.asc","valid","0",9,1,16
"86033",35,124,2,56,1,"D:/Data/E1DEG/E1DEG35.asc","orth","0",8,1,14
"86047",35,34,2,57,NA,"D:/Data/E1DEG/E1DEG35.asc","orth","0",11,5,21
"86068",35,45,1,58,1,"D:/Data/E1DEG/E1DEG35.asc","valid","0",7,0,13
"86082",35,36,4,59,1,"D:/Data/E1DEG/E1DEG35.asc","valid","20",7,3,13
"86097",35,88,2,60,1,"D:/Data/E1DEG/E1DEG35.asc","orth","0",7,1,15
"86112",35,10,2,61,1,"D:/Data/E1DEG/E1DEG35.asc","orth","0",8,3,20
"86133",35,73,5,62,1,"D:/Data/E1DEG/E1DEG35.asc","orth","20",7,2,14
"86147",35,26,6,63,1,"D:/Data/E1DEG/E1DEG35.asc","mask","20",8,2,16
"86163",35,92,6,64,1,"D:/Data/E1DEG/E1DEG35.asc","mask","20",9,5,21
"86184",35,113,3,65,1,"D:/Data/E1DEG/E1DEG35.asc","mask","0",8,1,12
"86197",35,93,1,66,1,"D:/Data/E1DEG/E1DEG35.asc","valid","0",7,2,14
"86213",35,78,4,67,1,"D:/Data/E1DEG/E1DEG35.asc","valid","20",7,5,14
"86228",35,14,6,68,1,"D:/Data/E1DEG/E1DEG35.asc","mask","20",9,6,20
"86248",35,62,6,69,1,"D:/Data/E1DEG/E1DEG35.asc","mask","20",6,4,17
"86265",35,31,5,70,1,"D:/Data/E1DEG/E1DEG35.asc","orth","20",9,0,16
"86282",35,84,4,71,1,"D:/Data/E1DEG/E1DEG35.asc","valid","20",11,0,15
"86297",35,22,2,72,1,"D:/Data/E1DEG/E1DEG35.asc","orth","0",10,4,18
"86315",35,65,3,73,1,"D:/Data/E1DEG/E1DEG35.asc","mask","0",8,1,15
"86330",35,6,4,74,1,"D:/Data/E1DEG/E1DEG35.asc","valid","20",4,9,17
"86347",35,53,3,75,NA,"D:/Data/E1DEG/E1DEG35.asc","mask","0",8,10,21
"86369",35,19,5,76,1,"D:/Data/E1DEG/E1DEG35.asc","orth","20",6,2,14
"86383",35,105,1,77,1,"D:/Data/E1DEG/E1DEG35.asc","valid","0",7,2,13
"86397",35,137,3,78,1,"D:/Data/E1DEG/E1DEG35.asc","mask","0",9,3,19
"86416",35,35,3,79,1,"D:/Data/E1DEG/E1DEG35.asc","mask","0",7,2,14
"86433",35,121,5,80,1,"D:/Data/E1DEG/E1DEG35.asc","orth","20",6,3,15
"86448",35,111,1,81,1,"D:/Data/E1DEG/E1DEG35.asc","valid","0",7,1,16
"86466",35,118,2,82,1,"D:/Data/E1DEG/E1DEG35.asc","orth","0",10,0,16
"86483",35,125,3,83,NA,"D:/Data/E1DEG/E1DEG35.asc","mask","0",8,2,14
"86497",35,106,2,84,1,"D:/Data/E1DEG/E1DEG35.asc","orth","0",7,0,12
"86509",35,50,6,85,1,"D:/Data/E1DEG/E1DEG35.asc","mask","20",7,2,16
"86525",35,3,1,86,1,"D:/Data/E1DEG/E1DEG35.asc","valid","0",7,4,18
"86543",35,54,4,87,1,"D:/Data/E1DEG/E1DEG35.asc","valid","20",7,1,15
"86558",35,128,6,88,1,"D:/Data/E1DEG/E1DEG35.asc","mask","20",8,2,16
"86574",35,20,6,89,1,"D:/Data/E1DEG/E1DEG35.asc","mask","20",7,1,15
"86589",35,70,2,90,1,"D:/Data/E1DEG/E1DEG35.asc","orth","0",7,47,56
"86672",35,103,5,91,1,"D:/Data/E1DEG/E1DEG35.asc","orth","20",6,1,14
"86686",35,86,6,92,1,"D:/Data/E1DEG/E1DEG35.asc","mask","20",5,1,13
"86699",35,61,5,93,1,"D:/Data/E1DEG/E1DEG35.asc","orth","20",8,0,15
"86714",35,13,5,94,1,"D:/Data/E1DEG/E1DEG35.asc","orth","20",6,2,17
"86732",35,24,4,95,1,"D:/Data/E1DEG/E1DEG35.asc","valid","20",7,2,15
"86747",35,95,3,96,1,"D:/Data/E1DEG/E1DEG35.asc","mask","0",7,1,16
"86763",35,117,1,97,1,"D:/Data/E1DEG/E1DEG35.asc","valid","0",6,0,14
"86777",35,56,6,98,1,"D:/Data/E1DEG/E1DEG35.asc","mask","20",8,3,17
"86795",35,29,3,99,1,"D:/Data/E1DEG/E1DEG35.asc","mask","0",8,2,15
"86810",35,133,5,100,1,"D:/Data/E1DEG/E1DEG35.asc","orth","20",8,1,16
"86826",35,59,3,101,1,"D:/Data/E1DEG/E1DEG35.asc","mask","0",6,0,17
"86843",35,77,3,102,1,"D:/Data/E1DEG/E1DEG35.asc","mask","0",8,3,18
"86861",35,132,4,103,1,"D:/Data/E1DEG/E1DEG35.asc","valid","20",7,0,12
"86874",35,60,4,104,1,"D:/Data/E1DEG/E1DEG35.asc","valid","20",9,2,17
"86892",35,94,2,105,1,"D:/Data/E1DEG/E1DEG35.asc","orth","0",6,2,13
"86907",35,68,6,106,1,"D:/Data/E1DEG/E1DEG35.asc","mask","20",7,4,17
"86926",35,18,4,107,1,"D:/Data/E1DEG/E1DEG35.asc","valid","20",7,0,11
"86937",35,9,1,108,1,"D:/Data/E1DEG/E1DEG35.asc","valid","0",10,1,17
"86955",35,85,5,109,1,"D:/Data/E1DEG/E1DEG35.asc","orth","20",8,3,18
"86975",35,89,3,110,1,"D:/Data/E1DEG/E1DEG35.asc","mask","0",5,3,15
"86992",35,127,5,111,1,"D:/Data/E1DEG/E1DEG35.asc","orth","20",8,1,15
"87007",35,116,6,112,1,"D:/Data/E1DEG/E1DEG35.asc","mask","20",6,0,14
"87021",35,110,6,113,1,"D:/Data/E1DEG/E1DEG35.asc","mask","20",8,0,13
"87034",35,69,1,114,1,"D:/Data/E1DEG/E1DEG35.asc","valid","0",7,1,14
"87048",35,91,5,115,1,"D:/Data/E1DEG/E1DEG35.asc","orth","20",8,0,16
"87064",35,100,2,116,1,"D:/Data/E1DEG/E1DEG35.asc","orth","0",5,1,13
"87077",35,57,1,117,1,"D:/Data/E1DEG/E1DEG35.asc","valid","0",12,0,20
"87098",35,138,4,118,1,"D:/Data/E1DEG/E1DEG35.asc","valid","20",9,0,15
"87113",35,102,4,119,1,"D:/Data/E1DEG/E1DEG35.asc","valid","20",5,3,15
"87129",35,115,5,120,1,"D:/Data/E1DEG/E1DEG35.asc","orth","20",5,2,13
"87142",35,123,1,121,1,"D:/Data/E1DEG/E1DEG35.asc","valid","0",7,1,17
"87160",35,8,6,122,1,"D:/Data/E1DEG/E1DEG35.asc","mask","20",9,2,19
"87179",35,25,5,123,1,"D:/Data/E1DEG/E1DEG35.asc","orth","20",9,1,15
"87194",35,126,4,124,1,"D:/Data/E1DEG/E1DEG35.asc","valid","20",6,4,15
"87209",35,58,2,125,1,"D:/Data/E1DEG/E1DEG35.asc","orth","0",7,3,15
"87225",35,97,5,126,1,"D:/Data/E1DEG/E1DEG35.asc","orth","20",7,2,15
"87241",35,98,6,127,1,"D:/Data/E1DEG/E1DEG35.asc","mask","20",8,4,18
"87259",35,63,1,128,1,"D:/Data/E1DEG/E1DEG35.asc","valid","0",7,2,16
"87275",35,76,2,129,1,"D:/Data/E1DEG/E1DEG35.asc","orth","0",9,2,15
"87291",35,1,5,130,1,"D:/Data/E1DEG/E1DEG35.asc","orth","20",8,2,15
"87307",35,109,5,131,1,"D:/Data/E1DEG/E1DEG35.asc","orth","20",9,3,17
"87324",35,81,1,132,1,"D:/Data/E1DEG/E1DEG35.asc","valid","0",9,0,15
"87340",35,66,4,133,1,"D:/Data/E1DEG/E1DEG35.asc","valid","20",8,1,14
"87354",35,114,4,134,1,"D:/Data/E1DEG/E1DEG35.asc","valid","20",7,2,14
"87368",35,12,4,135,1,"D:/Data/E1DEG/E1DEG35.asc","valid","20",7,1,15
"87384",35,120,4,136,1,"D:/Data/E1DEG/E1DEG35.asc","valid","20",8,1,14
"87399",35,5,3,137,1,"D:/Data/E1DEG/E1DEG35.asc","mask","0",9,2,17
"87417",35,49,5,138,1,"D:/Data/E1DEG/E1DEG35.asc","orth","20",9,2,17
"87434",36,12,5,1,1,"D:/Data/E1DEG/E1DEG36.asc","orth","20",12,4,21
"87456",36,79,6,2,1,"D:/Data/E1DEG/E1DEG36.asc","mask","20",14,4,24
"87481",36,52,3,3,1,"D:/Data/E1DEG/E1DEG36.asc","mask","0",9,1,14
"87495",36,88,3,4,1,"D:/Data/E1DEG/E1DEG36.asc","mask","0",9,9,23
"87518",36,23,4,5,1,"D:/Data/E1DEG/E1DEG36.asc","valid","20",9,4,16
"87535",36,50,1,6,1,"D:/Data/E1DEG/E1DEG36.asc","valid","0",9,10,21
"87556",36,118,3,7,1,"D:/Data/E1DEG/E1DEG36.asc","mask","0",9,12,25
"87583",36,42,5,8,1,"D:/Data/E1DEG/E1DEG36.asc","orth","20",9,3,17
"87600",36,99,2,9,1,"D:/Data/E1DEG/E1DEG36.asc","orth","0",10,3,20
"87620",36,6,5,10,1,"D:/Data/E1DEG/E1DEG36.asc","orth","20",13,12,28
"87648",36,80,1,11,1,"D:/Data/E1DEG/E1DEG36.asc","valid","0",8,7,19
"87667",36,67,6,12,1,"D:/Data/E1DEG/E1DEG36.asc","mask","20",10,3,16
"87683",36,110,1,13,1,"D:/Data/E1DEG/E1DEG36.asc","valid","0",8,5,19
"87702",36,26,1,14,1,"D:/Data/E1DEG/E1DEG36.asc","valid","0",10,5,19
"87721",36,133,6,15,1,"D:/Data/E1DEG/E1DEG36.asc","mask","20",10,4,18
"87739",36,95,4,16,1,"D:/Data/E1DEG/E1DEG36.asc","valid","20",10,7,21
"87762",36,7,6,17,1,"D:/Data/E1DEG/E1DEG36.asc","mask","20",11,9,24
"87786",36,25,6,18,1,"D:/Data/E1DEG/E1DEG36.asc","mask","20",14,3,22
"87808",36,123,2,19,NA,"D:/Data/E1DEG/E1DEG36.asc","orth","0",11,20,34
"87842",36,55,6,20,1,"D:/Data/E1DEG/E1DEG36.asc","mask","20",8,2,14
"87856",36,10,3,21,1,"D:/Data/E1DEG/E1DEG36.asc","mask","0",11,4,19
"87876",36,107,4,22,1,"D:/Data/E1DEG/E1DEG36.asc","valid","20",10,5,20
"87897",36,53,4,23,1,"D:/Data/E1DEG/E1DEG36.asc","valid","20",9,7,19
"87916",36,54,5,24,1,"D:/Data/E1DEG/E1DEG36.asc","orth","20",9,9,22
"87939",36,69,2,25,1,"D:/Data/E1DEG/E1DEG36.asc","orth","0",8,2,14
"87954",36,43,6,26,1,"D:/Data/E1DEG/E1DEG36.asc","mask","20",9,4,16
"87971",36,137,4,27,1,"D:/Data/E1DEG/E1DEG36.asc","valid","20",8,13,23
"87995",36,11,4,28,1,"D:/Data/E1DEG/E1DEG36.asc","valid","20",10,3,17
"88012",36,28,3,29,1,"D:/Data/E1DEG/E1DEG36.asc","mask","0",8,15,24
"88039",36,86,1,30,1,"D:/Data/E1DEG/E1DEG36.asc","valid","0",8,10,20
"88060",36,15,2,31,1,"D:/Data/E1DEG/E1DEG36.asc","orth","0",7,7,16
"88076",36,63,2,32,1,"D:/Data/E1DEG/E1DEG36.asc","orth","0",9,11,24
"88102",36,71,4,33,1,"D:/Data/E1DEG/E1DEG36.asc","valid","20",10,2,14
"88117",36,68,1,34,1,"D:/Data/E1DEG/E1DEG36.asc","valid","0",11,1,17
"88135",36,92,1,35,1,"D:/Data/E1DEG/E1DEG36.asc","valid","0",10,9,24
"88159",36,32,1,36,1,"D:/Data/E1DEG/E1DEG36.asc","valid","0",10,4,20
"88179",36,34,3,37,1,"D:/Data/E1DEG/E1DEG36.asc","mask","0",7,10,20
"88201",36,130,3,38,NA,"D:/Data/E1DEG/E1DEG36.asc","mask","0",10,2,19
"88221",36,17,4,39,1,"D:/Data/E1DEG/E1DEG36.asc","valid","20",11,8,25
"88246",36,103,6,40,1,"D:/Data/E1DEG/E1DEG36.asc","mask","20",10,6,20
"88267",36,89,4,41,1,"D:/Data/E1DEG/E1DEG36.asc","valid","20",12,4,21
"88289",36,13,6,42,1,"D:/Data/E1DEG/E1DEG36.asc","mask","20",12,6,21
"88310",36,37,6,43,1,"D:/Data/E1DEG/E1DEG36.asc","mask","20",11,15,28
"88338",36,57,2,44,1,"D:/Data/E1DEG/E1DEG36.asc","orth","0",10,2,18
"88356",36,126,5,45,1,"D:/Data/E1DEG/E1DEG36.asc","orth","20",11,10,24
"88380",36,14,1,46,1,"D:/Data/E1DEG/E1DEG36.asc","valid","0",12,5,20
"88400",36,77,4,47,1,"D:/Data/E1DEG/E1DEG36.asc","valid","20",12,5,19
"88419",36,47,4,48,1,"D:/Data/E1DEG/E1DEG36.asc","valid","20",9,1,15
"88435",36,2,1,49,1,"D:/Data/E1DEG/E1DEG36.asc","valid","0",9,1,16
"88451",36,16,3,50,1,"D:/Data/E1DEG/E1DEG36.asc","mask","0",8,3,17
"88469",36,59,4,51,1,"D:/Data/E1DEG/E1DEG36.asc","valid","20",11,7,22
"88494",36,115,6,52,1,"D:/Data/E1DEG/E1DEG36.asc","mask","20",8,4,15
"88510",36,27,2,53,1,"D:/Data/E1DEG/E1DEG36.asc","orth","0",9,2,15
"88526",36,112,3,54,NA,"D:/Data/E1DEG/E1DEG36.asc","mask","0",8,5,17
"88543",36,46,3,55,1,"D:/Data/E1DEG/E1DEG36.asc","mask","0",10,0,15
"88561",36,101,4,56,1,"D:/Data/E1DEG/E1DEG36.asc","valid","20",9,6,18
"88579",36,51,2,57,1,"D:/Data/E1DEG/E1DEG36.asc","orth","0",9,0,15
"88594",36,78,5,58,1,"D:/Data/E1DEG/E1DEG36.asc","orth","20",7,10,19
"88613",36,61,6,59,1,"D:/Data/E1DEG/E1DEG36.asc","mask","20",12,8,24
"88637",36,85,6,60,1,"D:/Data/E1DEG/E1DEG36.asc","mask","20",11,4,17
"88655",36,76,3,61,1,"D:/Data/E1DEG/E1DEG36.asc","mask","0",9,4,16
"88673",36,75,2,62,1,"D:/Data/E1DEG/E1DEG36.asc","orth","0",9,12,25
"88699",36,124,3,63,1,"D:/Data/E1DEG/E1DEG36.asc","mask","0",8,3,16
"88715",36,21,2,64,1,"D:/Data/E1DEG/E1DEG36.asc","orth","0",9,4,17
"88732",36,29,4,65,1,"D:/Data/E1DEG/E1DEG36.asc","valid","20",10,10,23
"88756",36,96,5,66,1,"D:/Data/E1DEG/E1DEG36.asc","orth","20",10,4,17
"88775",36,117,2,67,1,"D:/Data/E1DEG/E1DEG36.asc","orth","0",10,2,17
"88792",36,73,6,68,1,"D:/Data/E1DEG/E1DEG36.asc","mask","20",11,5,18
"88810",36,20,1,69,1,"D:/Data/E1DEG/E1DEG36.asc","valid","0",9,5,18
"88829",36,64,3,70,1,"D:/Data/E1DEG/E1DEG36.asc","mask","0",13,5,22
"88851",36,128,1,71,1,"D:/Data/E1DEG/E1DEG36.asc","valid","0",9,10,23
"88874",36,62,1,72,1,"D:/Data/E1DEG/E1DEG36.asc","valid","0",9,5,16
"88890",36,56,1,73,1,"D:/Data/E1DEG/E1DEG36.asc","valid","0",11,5,19
"88909",36,136,3,74,1,"D:/Data/E1DEG/E1DEG36.asc","mask","0",10,3,16
"88925",36,81,2,75,1,"D:/Data/E1DEG/E1DEG36.asc","orth","0",11,0,16
"88941",36,98,1,76,1,"D:/Data/E1DEG/E1DEG36.asc","valid","0",9,3,15
"88956",36,41,4,77,1,"D:/Data/E1DEG/E1DEG36.asc","valid","20",10,3,18
"88976",36,19,6,78,1,"D:/Data/E1DEG/E1DEG36.asc","mask","20",8,2,15
"88991",36,113,4,79,1,"D:/Data/E1DEG/E1DEG36.asc","valid","20",10,6,19
"89013",36,116,1,80,1,"D:/Data/E1DEG/E1DEG36.asc","valid","0",10,5,19
"89032",36,31,6,81,1,"D:/Data/E1DEG/E1DEG36.asc","mask","20",10,3,17
"89049",36,70,3,82,1,"D:/Data/E1DEG/E1DEG36.asc","mask","0",13,5,22
"89071",36,58,3,83,1,"D:/Data/E1DEG/E1DEG36.asc","mask","0",10,7,20
"89092",36,72,5,84,1,"D:/Data/E1DEG/E1DEG36.asc","orth","20",10,0,14
"89106",36,97,6,85,1,"D:/Data/E1DEG/E1DEG36.asc","mask","20",12,7,21
"89127",36,49,6,86,1,"D:/Data/E1DEG/E1DEG36.asc","mask","20",14,2,17
"89145",36,8,1,87,1,"D:/Data/E1DEG/E1DEG36.asc","valid","0",9,1,18
"89163",36,134,1,88,1,"D:/Data/E1DEG/E1DEG36.asc","valid","0",7,2,17
"89180",36,48,5,89,1,"D:/Data/E1DEG/E1DEG36.asc","orth","20",7,5,12
"89192",36,102,5,90,1,"D:/Data/E1DEG/E1DEG36.asc","orth","20",10,0,14
"89206",36,18,5,91,1,"D:/Data/E1DEG/E1DEG36.asc","orth","20",6,3,13
"89219",36,108,5,92,1,"D:/Data/E1DEG/E1DEG36.asc","orth","20",9,1,15
"89234",36,22,3,93,1,"D:/Data/E1DEG/E1DEG36.asc","mask","0",9,3,17
"89252",36,111,2,94,1,"D:/Data/E1DEG/E1DEG36.asc","orth","0",9,4,19
"89271",36,84,5,95,1,"D:/Data/E1DEG/E1DEG36.asc","orth","20",10,3,15
"89287",36,36,5,96,1,"D:/Data/E1DEG/E1DEG36.asc","orth","20",11,4,17
"89304",36,5,4,97,1,"D:/Data/E1DEG/E1DEG36.asc","valid","20",11,3,19
"89323",36,30,5,98,1,"D:/Data/E1DEG/E1DEG36.asc","orth","20",8,1,12
"89335",36,91,6,99,1,"D:/Data/E1DEG/E1DEG36.asc","mask","20",10,1,15
"89350",36,127,6,100,1,"D:/Data/E1DEG/E1DEG36.asc","mask","20",8,3,16
"89366",36,104,1,101,1,"D:/Data/E1DEG/E1DEG36.asc","valid","0",10,8,23
"89390",36,106,3,102,1,"D:/Data/E1DEG/E1DEG36.asc","mask","0",7,1,13
"89403",36,39,2,103,1,"D:/Data/E1DEG/E1DEG36.asc","orth","0",7,3,15
"89418",36,114,5,104,1,"D:/Data/E1DEG/E1DEG36.asc","orth","20",11,6,19
"89438",36,121,6,105,1,"D:/Data/E1DEG/E1DEG36.asc","mask","20",10,4,20
"89458",36,3,2,106,1,"D:/Data/E1DEG/E1DEG36.asc","orth","0",9,7,19
"89477",36,35,4,107,1,"D:/Data/E1DEG/E1DEG36.asc","valid","20",10,2,16
"89493",36,66,5,108,1,"D:/Data/E1DEG/E1DEG36.asc","orth","20",10,1,15
"89508",36,93,2,109,1,"D:/Data/E1DEG/E1DEG36.asc","orth","0",8,0,14
"89522",36,109,6,110,1,"D:/Data/E1DEG/E1DEG36.asc","mask","20",11,3,20
"89542",36,38,1,111,1,"D:/Data/E1DEG/E1DEG36.asc","valid","0",7,5,15
"89557",36,44,1,112,1,"D:/Data/E1DEG/E1DEG36.asc","valid","0",7,3,15
"89572",36,132,5,113,1,"D:/Data/E1DEG/E1DEG36.asc","orth","20",10,0,14
"89587",36,33,2,114,1,"D:/Data/E1DEG/E1DEG36.asc","orth","0",9,5,19
"89606",36,65,4,115,1,"D:/Data/E1DEG/E1DEG36.asc","valid","20",10,0,17
"89624",36,94,3,116,1,"D:/Data/E1DEG/E1DEG36.asc","mask","0",11,4,19
"89643",36,138,5,117,1,"D:/Data/E1DEG/E1DEG36.asc","orth","20",11,2,17
"89660",36,87,2,118,1,"D:/Data/E1DEG/E1DEG36.asc","orth","0",9,5,20
"89680",36,24,5,119,1,"D:/Data/E1DEG/E1DEG36.asc","orth","20",9,5,18
"89698",36,40,3,120,1,"D:/Data/E1DEG/E1DEG36.asc","mask","0",8,8,25
"89723",36,74,1,121,1,"D:/Data/E1DEG/E1DEG36.asc","valid","0",10,6,20
"89744",36,90,5,122,1,"D:/Data/E1DEG/E1DEG36.asc","orth","20",9,2,15
"89759",36,131,4,123,1,"D:/Data/E1DEG/E1DEG36.asc","valid","20",10,4,17
"89776",36,125,4,124,1,"D:/Data/E1DEG/E1DEG36.asc","valid","20",8,5,18
"89794",36,105,2,125,1,"D:/Data/E1DEG/E1DEG36.asc","orth","0",7,2,12
"89806",36,9,2,126,1,"D:/Data/E1DEG/E1DEG36.asc","orth","0",12,6,24
"89830",36,45,2,127,1,"D:/Data/E1DEG/E1DEG36.asc","orth","0",8,1,14
"89845",36,119,4,128,1,"D:/Data/E1DEG/E1DEG36.asc","valid","20",10,8,22
"89867",36,129,2,129,1,"D:/Data/E1DEG/E1DEG36.asc","orth","0",8,9,21
"89888",36,60,5,130,1,"D:/Data/E1DEG/E1DEG36.asc","orth","20",12,5,21
"89909",36,135,2,131,1,"D:/Data/E1DEG/E1DEG36.asc","orth","0",10,5,21
"89930",36,82,3,132,1,"D:/Data/E1DEG/E1DEG36.asc","mask","0",10,1,17
"89949",36,83,4,133,1,"D:/Data/E1DEG/E1DEG36.asc","valid","20",10,5,19
"89968",36,120,5,134,1,"D:/Data/E1DEG/E1DEG36.asc","orth","20",10,1,15
"89984",36,122,1,135,1,"D:/Data/E1DEG/E1DEG36.asc","valid","0",6,1,11
"89995",36,4,3,136,1,"D:/Data/E1DEG/E1DEG36.asc","mask","0",10,1,18
"90013",36,100,3,137,1,"D:/Data/E1DEG/E1DEG36.asc","mask","0",8,3,15
"90028",36,1,6,138,1,"D:/Data/E1DEG/E1DEG36.asc","mask","20",9,2,17
"90045",37,43,1,1,1,"D:/Data/E1DEG/E1DEG37.asc","valid","0",8,4,15
"90060",37,126,6,2,1,"D:/Data/E1DEG/E1DEG37.asc","mask","20",10,8,23
"90085",37,17,5,3,1,"D:/Data/E1DEG/E1DEG37.asc","orth","20",13,2,19
"90105",37,41,5,4,1,"D:/Data/E1DEG/E1DEG37.asc","orth","20",11,3,16
"90121",37,96,6,5,1,"D:/Data/E1DEG/E1DEG37.asc","mask","20",12,4,19
"90142",37,63,3,6,1,"D:/Data/E1DEG/E1DEG37.asc","mask","0",9,6,17
"90160",37,92,2,7,1,"D:/Data/E1DEG/E1DEG37.asc","orth","0",10,2,16
"90178",37,76,4,8,1,"D:/Data/E1DEG/E1DEG37.asc","valid","20",8,12,23
"90203",37,62,2,9,1,"D:/Data/E1DEG/E1DEG37.asc","orth","0",9,4,17
"90222",37,106,4,10,NA,"D:/Data/E1DEG/E1DEG37.asc","valid","20",12,4,19
"90242",37,10,4,11,1,"D:/Data/E1DEG/E1DEG37.asc","valid","20",13,7,22
"90266",37,115,1,12,1,"D:/Data/E1DEG/E1DEG37.asc","valid","0",10,4,18
"90285",37,50,2,13,1,"D:/Data/E1DEG/E1DEG37.asc","orth","0",8,2,15
"90301",37,79,1,14,NA,"D:/Data/E1DEG/E1DEG37.asc","valid","0",12,1,17
"90320",37,84,6,15,1,"D:/Data/E1DEG/E1DEG37.asc","mask","20",11,5,18
"90338",37,72,6,16,NA,"D:/Data/E1DEG/E1DEG37.asc","mask","20",10,2,13
"90352",37,93,3,17,1,"D:/Data/E1DEG/E1DEG37.asc","mask","0",11,4,18
"90370",37,46,4,18,1,"D:/Data/E1DEG/E1DEG37.asc","valid","20",15,2,19
"90390",37,14,2,19,1,"D:/Data/E1DEG/E1DEG37.asc","orth","0",12,2,19
"90410",37,80,2,20,NA,"D:/Data/E1DEG/E1DEG37.asc","orth","0",14,9,24
"90435",37,40,4,21,NA,"D:/Data/E1DEG/E1DEG37.asc","valid","20",17,3,23
"90458",37,58,4,22,1,"D:/Data/E1DEG/E1DEG37.asc","valid","20",12,1,16
"90476",37,83,5,23,1,"D:/Data/E1DEG/E1DEG37.asc","orth","20",12,2,20
"90497",37,60,6,24,NA,"D:/Data/E1DEG/E1DEG37.asc","mask","20",16,6,27
"90525",37,39,3,25,1,"D:/Data/E1DEG/E1DEG37.asc","mask","0",12,1,14
"90540",37,125,5,26,1,"D:/Data/E1DEG/E1DEG37.asc","orth","20",9,3,14
"90554",37,24,6,27,1,"D:/Data/E1DEG/E1DEG37.asc","mask","20",10,5,19
"90573",37,8,2,28,1,"D:/Data/E1DEG/E1DEG37.asc","orth","0",11,7,23
"90597",37,124,4,29,1,"D:/Data/E1DEG/E1DEG37.asc","valid","20",11,0,14
