"","sub","item","cond","seq","dependnum","start","end","duration_ms","correctresp","subresp","accuracy","deg","prev"
"2455",46,16,1,25,1,25396578,25398867,2289,0,0,1,"0","valid"
"2456",46,9,6,26,1,25469203,25471347,2144,1,1,1,"20","mask"
"2457",46,52,1,27,1,25570426,25573284,2858,1,1,1,"0","valid"
"2458",46,27,6,28,1,25655585,25658353,2768,0,0,1,"20","mask"
"2459",46,31,4,29,1,25759612,25762159,2547,0,0,1,"20","valid"
"2460",46,21,6,30,1,25772879,25775382,2503,1,1,1,"20","mask"
"2461",46,24,3,31,1,25784660,25786748,2088,0,0,1,"0","mask"
"2462",46,25,4,32,1,25798156,25800101,1945,0,0,1,"20","valid"
"2463",46,51,6,33,1,25807169,25809084,1915,0,0,1,"20","mask"
"2464",46,8,5,34,1,25814829,25816841,2012,0,0,1,"20","orth"
"2465",46,47,2,35,1,25834801,25836921,2120,1,1,1,"0","orth"
"2466",46,36,3,36,1,25866028,25868753,2725,1,1,1,"0","mask"
"2467",46,43,4,37,1,25896259,25898462,2203,0,0,1,"20","valid"
"2468",46,35,2,38,1,25904493,25907932,3439,0,0,1,"0","orth"
"2469",46,49,4,39,1,25931189,25933097,1908,0,0,1,"20","valid"
"2470",46,50,5,40,1,25944176,25946230,2054,1,1,1,"20","orth"
"2471",46,1,4,41,1,25964362,25966794,2432,0,0,1,"20","valid"
"2472",46,45,6,42,1,25973183,25975043,1860,1,1,1,"20","mask"
"2473",46,42,3,43,1,26025674,26028306,2632,1,1,1,"0","mask"
"2474",46,54,3,44,1,26036896,26039836,2940,1,1,1,"0","mask"
"2475",46,7,4,45,1,26072308,26075805,3497,1,1,1,"20","valid"
"2476",46,18,3,46,1,26111167,26113567,2400,0,0,1,"0","mask"
"2477",46,30,3,47,1,26126853,26128849,1996,1,1,1,"0","mask"
"2478",46,14,5,48,1,26136805,26147538,10733,1,0,0,"20","orth"
"2479",46,41,2,49,1,26167801,26169513,1712,0,0,1,"0","orth"
"2480",46,23,2,50,1,26177669,26179447,1778,0,0,1,"0","orth"
"2481",46,17,2,51,1,26187002,26189246,2244,1,1,1,"0","orth"
"2482",46,53,2,52,1,26213334,26215417,2083,0,0,1,"0","orth"
"2483",46,22,1,53,1,26234239,26237797,3558,1,1,1,"0","valid"
"2484",46,15,6,54,1,26247203,26249732,2529,1,1,1,"20","mask"
"2485",47,15,1,1,1,27251597,27254258,2661,1,1,1,"0","valid"
"2486",47,3,1,2,1,27260031,27263660,3629,1,1,1,"0","valid"
"2487",47,34,2,3,1,27283612,27287586,3974,1,1,1,"0","orth"
"2488",47,5,3,4,1,27301986,27305471,3485,0,0,1,"0","mask"
"2489",47,18,4,5,1,27317347,27320693,3346,0,0,1,"20","valid"
"2490",47,46,2,6,1,27332920,27336499,3579,0,0,1,"0","orth"
"2491",47,12,4,7,1,27343492,27346461,2969,0,0,1,"20","valid"
"2492",47,6,4,8,1,27375122,27378129,3007,0,0,1,"20","valid"
"2493",47,22,2,9,1,27406376,27410648,4272,1,1,1,"0","orth"
"2494",47,32,6,10,1,27436755,27439204,2449,1,1,1,"20","mask"
"2495",47,13,5,11,1,27446301,27449133,2832,1,1,1,"20","orth"
"2496",47,11,3,12,1,27461845,27465004,3159,0,0,1,"0","mask"
"2497",47,52,2,13,1,27472119,27475356,3237,1,1,1,"0","orth"
"2498",47,37,5,14,1,27504740,27508707,3967,1,1,1,"20","orth"
"2499",47,10,2,15,1,27531971,27535269,3298,0,0,1,"0","orth"
"2500",47,40,2,16,1,27566153,27570044,3891,0,0,1,"0","orth"
"2501",47,47,3,17,1,27607859,27610411,2552,1,1,1,"0","mask"
"2502",47,25,5,18,1,27618865,27621242,2377,0,0,1,"20","orth"
"2503",47,16,2,19,1,27647056,27649617,2561,0,0,1,"0","orth"
"2504",47,20,6,20,1,27667672,27671737,4065,1,1,1,"20","mask"
"2505",47,30,4,21,1,27703167,27705444,2277,1,1,1,"20","valid"
"2506",47,41,3,22,1,27733921,27736400,2479,0,0,1,"0","mask"
"2507",47,50,6,23,1,27743561,27746531,2970,1,1,1,"20","mask"
"2508",47,33,1,24,1,27754931,27757455,2524,0,0,1,"0","valid"
"2509",47,1,5,25,1,27824866,27827459,2593,0,0,1,"20","orth"
"2510",47,45,1,26,1,27834665,27837773,3108,1,1,1,"0","valid"
"2511",47,51,1,27,1,27844898,27846871,1973,0,0,1,"0","valid"
"2512",47,14,6,28,1,27884702,27888469,3767,1,1,1,"20","mask"
"2513",47,54,4,29,1,27896016,27899385,3369,1,1,1,"20","valid"
"2514",47,39,1,30,1,27912891,27915725,2834,1,1,1,"0","valid"
"2515",47,7,5,31,1,27935963,27939054,3091,1,1,1,"20","orth"
"2516",47,17,3,32,1,27945912,27948533,2621,1,1,1,"0","mask"
"2517",47,9,1,33,1,27956038,27959199,3161,1,1,1,"0","valid"
"2518",47,28,2,34,1,27972182,27974403,2221,0,0,1,"0","orth"
"2519",47,53,3,35,1,28019876,28022334,2458,0,0,1,"0","mask"
"2520",47,42,4,36,1,28028845,28031970,3125,1,1,1,"20","valid"
"2521",47,49,5,37,1,28038213,28040284,2071,0,0,1,"20","orth"
"2522",47,35,3,38,1,28080247,28083887,3640,0,0,1,"0","mask"
"2523",47,19,5,39,1,28113544,28118589,5045,1,1,1,"20","orth"
"2524",47,48,4,40,1,28123469,28127498,4029,0,0,1,"20","valid"
"2525",47,26,6,41,1,28146413,28149741,3328,1,1,1,"20","mask"
"2526",47,27,1,42,1,28156429,28158800,2371,0,0,1,"0","valid"
"2527",47,29,3,43,1,28165438,28168932,3494,1,1,1,"0","mask"
"2528",47,24,4,44,1,28176657,28179083,2426,0,0,1,"20","valid"
"2529",47,31,5,45,1,28206010,28208668,2658,0,0,1,"20","orth"
"2530",47,43,5,46,1,28214504,28217373,2869,0,0,1,"20","orth"
"2531",47,4,2,47,1,28229710,28232526,2816,0,0,1,"0","orth"
"2532",47,23,3,48,1,28245111,28247180,2069,0,0,1,"0","mask"
"2533",47,2,6,49,1,28261102,28266102,5000,1,1,1,"20","mask"
"2534",47,36,4,50,1,28306232,28309250,3018,1,1,1,"20","valid"
"2535",47,8,6,51,1,28315437,28318811,3374,0,0,1,"20","mask"
"2536",47,38,6,52,1,28327807,28331864,4057,0,0,1,"20","mask"
"2537",47,21,1,53,1,28365315,28367814,2499,1,1,1,"0","valid"
"2538",47,44,6,54,1,28388725,28391855,3130,1,1,1,"20","mask"
"2539",48,4,3,1,1,29604991,29608047,3056,0,0,1,"0","mask"
"2540",48,31,6,2,1,29623382,29626072,2690,0,0,1,"20","mask"
"2541",48,50,1,3,1,29633789,29636625,2836,1,1,1,"0","valid"
"2542",48,46,3,4,1,29671556,29674471,2915,0,0,1,"0","mask"
"2543",48,21,2,5,1,29727816,29730885,3069,1,1,1,"0","orth"
"2544",48,48,5,6,1,29750574,29753769,3195,0,0,1,"20","orth"
"2545",48,24,5,7,1,29777124,29780465,3341,0,0,1,"20","orth"
"2546",48,32,1,8,1,29788327,29791582,3255,1,1,1,"0","valid"
"2547",48,6,5,9,1,29827808,29831186,3378,0,0,1,"20","orth"
"2548",48,36,5,10,1,29850806,29853844,3038,1,1,1,"20","orth"
"2549",48,20,1,11,1,29877229,29880836,3607,1,1,1,"0","valid"
"2550",48,52,3,12,1,29897120,29900340,3220,1,1,1,"0","mask"
"2551",48,34,3,13,1,29908192,29911550,3358,1,1,1,"0","mask"
"2552",48,22,3,14,1,29919180,29921564,2384,1,1,1,"0","mask"
"2553",48,51,2,15,1,29950790,29953751,2961,0,0,1,"0","orth"
"2554",48,40,3,16,1,29976167,29979182,3015,0,0,1,"0","mask"
"2555",48,29,4,17,1,30009532,30013578,4046,1,1,1,"20","valid"
"2556",48,2,1,18,1,30048964,30053848,4884,1,1,1,"0","valid"
"2557",48,33,2,19,1,30064273,30067365,3092,0,0,1,"0","orth"
"2558",48,8,1,20,1,30084662,30088106,3444,0,0,1,"0","valid"
"2559",48,15,2,21,1,30117283,30120459,3176,1,1,1,"0","orth"
"2560",48,44,1,22,1,30133947,30137193,3246,1,1,1,"0","valid"
"2561",48,47,4,23,1,30184670,30187451,2781,1,1,1,"20","valid"
"2562",48,41,4,24,1,30193667,30195974,2307,0,0,1,"20","valid"
"2563",48,10,3,25,1,30203007,30206707,3700,0,0,1,"0","mask"
"2564",48,17,4,26,1,30240190,30243522,3332,1,1,1,"20","valid"
"2565",48,35,4,27,1,30262693,30266517,3824,0,0,1,"20","valid"
"2566",48,49,6,28,1,30319428,30322238,2810,0,0,1,"20","mask"
"2567",48,42,5,29,1,30329273,30332900,3627,1,1,1,"20","orth"
"2568",48,30,5,30,1,30339640,30342285,2645,1,1,1,"20","orth"
"2569",48,38,1,31,1,30356269,30360828,4559,0,0,1,"0","valid"
"2570",48,11,4,32,1,30367494,30370182,2688,0,0,1,"20","valid"
"2571",48,27,2,33,1,30378063,30381124,3061,0,0,1,"0","orth"
"2572",48,3,2,34,1,30387866,30391642,3776,1,1,1,"0","orth"
"2573",48,39,2,35,1,30404423,30407871,3448,1,1,1,"0","orth"
"2574",48,28,3,36,1,30414818,30418141,3323,0,0,1,"0","mask"
"2575",48,16,3,37,1,30434958,30437378,2420,0,0,1,"0","mask"
"2576",48,45,2,38,1,30445615,30449213,3598,1,1,1,"0","orth"
"2577",48,1,6,39,1,30487378,30490229,2851,0,0,1,"20","mask"
"2578",48,7,6,40,1,30503979,30508905,4926,1,1,1,"20","mask"
"2579",48,14,1,41,1,30530086,30533280,3194,1,0,0,"0","valid"
"2580",48,43,6,42,1,30541398,30544254,2856,0,0,1,"20","mask"
"2581",48,12,5,43,1,30551841,30555032,3191,0,0,1,"20","orth"
"2582",48,23,4,44,1,30568764,30571463,2699,0,0,1,"20","valid"
"2583",48,9,2,45,1,30597775,30601230,3455,1,1,1,"0","orth"
"2584",48,13,6,46,1,30621476,30624670,3194,1,1,1,"20","mask"
"2585",48,25,6,47,1,30631109,30633391,2282,0,0,1,"20","mask"
"2586",48,53,4,48,1,30640474,30642960,2486,0,0,1,"20","valid"
"2587",48,37,6,49,1,30656226,30659927,3701,1,1,1,"20","mask"
"2588",48,54,5,50,1,30675252,30679288,4036,1,1,1,"20","orth"
"2589",48,19,6,51,1,30686590,30690484,3894,1,1,1,"20","mask"
"2590",48,18,5,52,1,30728216,30731108,2892,0,0,1,"20","orth"
"2591",48,26,1,53,1,30751565,30756438,4873,1,1,1,"0","valid"
"2592",48,5,4,54,1,30777517,30780843,3326,0,0,1,"20","valid"
"2593",49,12,6,1,1,747582,749816,2234,0,0,1,"20","mask"
"2594",49,8,2,2,1,770061,772291,2230,0,0,1,"0","orth"
"2595",49,4,4,3,1,784562,786518,1956,0,0,1,"20","valid"
"2596",49,13,1,4,1,812332,814659,2327,1,1,1,"0","valid"
"2597",49,39,3,5,1,822887,824997,2110,1,1,1,"0","mask"
"2598",49,31,1,6,1,831794,834239,2445,0,1,0,"0","valid"
"2599",49,45,3,7,1,858685,860740,2055,1,1,1,"0","mask"
"2600",49,10,4,8,1,897335,900569,3234,0,0,1,"20","valid"
"2601",49,37,1,9,1,909696,912866,3170,1,1,1,"0","valid"
"2602",49,44,2,10,1,941983,944088,2105,1,1,1,"0","orth"
"2603",49,32,2,11,1,975177,977530,2353,1,1,1,"0","orth"
"2604",49,41,5,12,1,1002052,1004556,2504,0,0,1,"20","orth"
"2605",49,9,3,13,1,1011820,1014787,2967,1,1,1,"0","mask"
"2606",49,43,1,14,1,1022498,1024636,2138,0,0,1,"0","valid"
"2607",49,18,6,15,1,1040055,1042520,2465,0,0,1,"20","mask"
"2608",49,49,1,16,1,1068261,1070403,2142,0,0,1,"0","valid"
"2609",49,19,1,17,1,1083152,1086117,2965,1,1,1,"0","valid"
"2610",49,29,5,18,1,1153776,1156011,2235,1,1,1,"20","orth"
"2611",49,21,3,19,1,1168688,1171006,2318,1,1,1,"0","mask"
"2612",49,5,5,20,1,1178746,1181110,2364,0,0,1,"20","orth"
"2613",49,22,4,21,1,1194973,1197269,2296,1,1,1,"20","valid"
"2614",49,1,1,22,1,1208383,1211002,2619,0,0,1,"0","valid"
"2615",49,53,5,23,1,1224705,1226624,1919,0,0,1,"20","orth"
"2616",49,30,6,24,1,1231731,1233847,2116,1,1,1,"20","mask"
"2617",49,54,6,25,1,1279000,1282247,3247,1,1,1,"20","mask"
"2618",49,16,4,26,1,1290147,1292470,2323,0,0,1,"20","valid"
"2619",49,33,3,27,1,1304179,1306523,2344,0,0,1,"0","mask"
"2620",49,50,2,28,1,1312928,1315177,2249,1,1,1,"0","orth"
"2621",49,28,4,29,1,1352322,1354938,2616,0,0,1,"20","valid"
"2622",49,52,4,30,1,1387815,1390339,2524,1,1,1,"20","valid"
"2623",49,36,6,31,1,1416111,1418349,2238,1,1,1,"20","mask"
"2624",49,7,1,32,1,1436295,1439747,3452,1,1,1,"0","valid"
"2625",49,46,4,33,1,1451199,1453983,2784,0,0,1,"20","valid"
"2626",49,48,6,34,1,1459490,1462285,2795,0,0,1,"20","mask"
"2627",49,51,3,35,1,1473492,1475442,1950,0,0,1,"0","mask"
"2628",49,11,5,36,1,1489227,1491646,2419,0,0,1,"20","orth"
"2629",49,35,5,37,1,1497827,1500228,2401,0,0,1,"20","orth"
"2630",49,38,2,38,1,1511838,1513987,2149,0,0,1,"0","orth"
"2631",49,40,4,39,1,1538218,1540610,2392,0,0,1,"20","valid"
"2632",49,42,6,40,1,1546302,1549120,2818,1,1,1,"20","mask"
"2633",49,2,2,41,1,1561497,1568292,6795,1,1,1,"0","orth"
"2634",49,34,4,42,1,1581383,1584038,2655,1,1,1,"20","valid"
"2635",49,3,3,43,1,1602545,1604511,1966,1,1,1,"0","mask"
"2636",49,47,5,44,1,1650336,1653023,2687,1,1,1,"20","orth"
"2637",49,15,3,45,1,1664304,1666501,2197,1,1,1,"0","mask"
"2638",49,25,1,46,1,1671958,1676240,4282,0,0,1,"0","valid"
"2639",49,26,2,47,1,1694358,1697241,2883,1,1,1,"0","orth"
"2640",49,27,3,48,1,1704223,1706989,2766,0,1,0,"0","mask"
"2641",49,6,6,49,1,1732301,1735644,3343,0,0,1,"20","mask"
"2642",49,24,6,50,1,1743263,1745486,2223,0,0,1,"20","mask"
"2643",49,14,2,51,1,1752679,1755462,2783,1,1,1,"0","orth"
"2644",49,17,5,52,1,1761505,1763520,2015,1,1,1,"20","orth"
"2645",49,20,2,53,1,1768215,1770893,2678,1,1,1,"0","orth"
"2646",49,23,5,54,1,1776287,1778449,2162,0,0,1,"20","orth"
"2647",50,22,5,1,1,1372459,1375051,2592,1,1,1,"20","orth"
"2648",50,31,2,2,1,1382933,1385688,2755,0,1,0,"0","orth"
"2649",50,40,5,3,1,1424242,1428180,3938,0,0,1,"20","orth"
"2650",50,27,4,4,1,1441899,1444129,2230,0,0,1,"20","valid"
"2651",50,28,5,5,1,1450751,1453717,2966,0,0,1,"20","orth"
"2652",50,13,2,6,1,1461058,1463219,2161,1,1,1,"0","orth"
"2653",50,12,1,7,1,1483540,1485802,2262,0,0,1,"0","valid"
"2654",50,10,5,8,1,1499134,1501555,2421,0,0,1,"20","orth"
"2655",50,1,2,9,1,1520905,1523354,2449,0,0,1,"0","orth"
"2656",50,18,1,10,1,1544571,1547336,2765,0,0,1,"0","valid"
"2657",50,43,2,11,1,1553032,1556434,3402,0,0,1,"0","orth"
"2658",50,54,1,12,1,1567253,1571426,4173,1,1,1,"0","valid"
"2659",50,46,5,13,1,1582854,1585510,2656,0,0,1,"20","orth"
"2660",50,6,1,14,1,1591920,1594398,2478,0,0,1,"0","valid"
"2661",50,38,3,15,1,1635390,1637792,2402,0,0,1,"0","mask"
"2662",50,2,3,16,1,1643426,1647218,3792,1,1,1,"0","mask"
"2663",50,49,2,17,1,1677929,1679893,1964,0,0,1,"0","orth"
"2664",50,9,4,18,1,1687120,1689712,2592,1,1,1,"20","valid"
"2665",50,33,4,19,1,1695944,1698476,2532,0,0,1,"20","valid"
"2666",50,7,2,20,1,1719012,1722857,3845,1,1,1,"0","orth"
"2667",50,17,6,21,1,1735833,1737707,1874,1,1,1,"20","mask"
"2668",50,32,3,22,1,1744024,1746355,2331,1,1,1,"0","mask"
"2669",50,37,2,23,1,1756989,1759611,2622,1,1,1,"0","orth"
"2670",50,26,3,24,1,1781013,1783724,2711,1,1,1,"0","mask"
"2671",50,14,3,25,1,1790662,1793332,2670,1,1,1,"0","mask"
"2672",50,36,1,26,1,1821966,1824107,2141,1,1,1,"0","valid"
"2673",50,5,6,27,1,1837341,1839910,2569,0,0,1,"20","mask"
"2674",50,44,3,28,1,1926746,1928630,1884,1,1,1,"0","mask"
"2675",50,51,4,29,1,1934738,1937204,2466,0,0,1,"20","valid"
"2676",50,35,6,30,1,1947191,1950089,2898,0,0,1,"20","mask"
"2677",50,25,2,31,1,1956842,1959062,2220,0,0,1,"0","orth"
"2678",50,34,5,32,1,1985360,1987731,2371,1,1,1,"20","orth"
"2679",50,39,4,33,1,2019250,2021133,1883,1,1,1,"20","valid"
"2680",50,23,6,34,1,2034083,2036139,2056,0,0,1,"20","mask"
"2681",50,15,4,35,1,2087494,2089568,2074,1,1,1,"20","valid"
"2682",50,19,2,36,1,2105753,2108792,3039,1,1,1,"0","orth"
"2683",50,42,1,37,1,2114432,2117654,3222,1,1,1,"0","valid"
"2684",50,47,6,38,1,2127240,2129040,1800,1,1,1,"20","mask"
"2685",50,48,1,39,1,2133373,2136101,2728,0,0,1,"0","valid"
"2686",50,11,6,40,1,2157262,2159377,2115,0,1,0,"20","mask"
"2687",50,53,6,41,1,2165268,2167383,2115,0,0,1,"20","mask"
"2688",50,41,6,42,1,2172456,2174187,1731,0,0,1,"20","mask"
"2689",50,16,5,43,1,2201805,2205104,3299,0,0,1,"20","orth"
"2690",50,21,4,44,1,2213260,2215758,2498,1,1,1,"20","valid"
"2691",50,52,5,45,1,2225908,2229236,3328,1,1,1,"20","orth"
"2692",50,29,6,46,1,2266423,2268546,2123,1,1,1,"20","mask"
"2693",50,20,3,47,1,2275649,2278169,2520,1,1,1,"0","mask"
"2694",50,4,5,48,1,2284392,2286542,2150,0,0,1,"20","orth"
"2695",50,30,1,49,1,2292721,2294639,1918,1,1,1,"0","valid"
"2696",50,8,3,50,1,2299889,2302326,2437,0,0,1,"0","mask"
"2697",50,45,4,51,1,2307836,2310693,2857,1,1,1,"20","valid"
"2698",50,3,4,52,1,2327514,2330493,2979,1,1,1,"20","valid"
"2699",50,24,1,53,1,2354503,2356669,2166,0,0,1,"0","valid"
"2700",50,50,3,54,1,2389054,2391534,2480,1,1,1,"0","mask"
"2701",51,33,5,1,1,3977271,3979927,2656,0,0,1,"20","orth"
"2702",51,44,4,2,1,3994457,3996624,2167,1,1,1,"20","valid"
"2703",51,31,3,3,1,4003607,4005637,2030,0,0,1,"0","mask"
"2704",51,42,2,4,1,4018487,4021216,2729,1,1,1,"0","orth"
"2705",51,13,3,5,1,4043905,4046158,2253,1,1,1,"0","mask"
"2706",51,16,6,6,1,4059407,4062011,2604,0,0,1,"20","mask"
"2707",51,21,5,7,1,4068462,4071704,3242,1,1,1,"20","orth"
"2708",51,28,6,8,1,4078553,4080821,2268,0,0,1,"20","mask"
"2709",51,4,6,9,1,4112120,4114595,2475,0,0,1,"20","mask"
"2710",51,1,3,10,1,4120539,4122569,2030,0,0,1,"0","mask"
"2711",51,45,5,11,1,4147234,4149741,2507,1,1,1,"20","orth"
"2712",51,2,4,12,1,4163140,4165657,2517,1,1,1,"20","valid"
"2713",51,3,5,13,1,4171462,4173481,2019,1,1,1,"20","orth"
"2714",51,54,2,14,1,4179152,4182455,3303,1,1,1,"0","orth"
"2715",51,22,6,15,1,4206647,4209707,3060,1,1,1,"20","mask"
"2716",51,46,6,16,1,4216368,4218738,2370,0,0,1,"20","mask"
"2717",51,40,6,17,1,4269051,4271781,2730,0,0,1,"20","mask"
"2718",51,48,2,18,1,4276804,4279514,2710,0,0,1,"0","orth"
"2719",51,38,4,19,1,4292184,4295006,2822,0,0,1,"20","valid"
"2720",51,18,2,20,1,4349231,4351923,2692,0,0,1,"0","orth"
"2721",51,30,2,21,1,4390119,4392098,1979,1,1,1,"0","orth"
"2722",51,47,1,22,1,4435069,4437335,2266,1,1,1,"0","valid"
"2723",51,12,2,23,1,4443517,4446023,2506,0,0,1,"0","orth"
"2724",51,39,5,24,1,4494589,4496791,2202,1,1,1,"20","orth"
"2725",51,35,1,25,1,4502084,4504922,2838,0,0,1,"0","valid"
"2726",51,36,2,26,1,4510813,4514452,3639,1,1,1,"0","orth"
"2727",51,51,5,27,1,4520758,4522752,1994,0,0,1,"20","orth"
"2728",51,17,1,28,1,4535882,4537866,1984,1,1,1,"0","valid"
"2729",51,29,1,29,1,4552385,4555218,2833,1,1,1,"0","valid"
"2730",51,32,4,30,1,4580516,4583999,3483,1,1,1,"20","valid"
"2731",51,9,5,31,1,4590230,4592712,2482,1,1,1,"20","orth"
"2732",51,53,1,32,1,4609757,4611974,2217,0,0,1,"0","valid"
"2733",51,11,1,33,1,4618155,4621680,3525,0,0,1,"0","valid"
"2734",51,5,1,34,1,4628176,4630628,2452,0,0,1,"0","valid"
"2735",51,27,5,35,1,4648768,4650917,2149,0,0,1,"20","orth"
"2736",51,14,4,36,1,4716549,4720061,3512,1,0,0,"20","valid"
"2737",51,50,4,37,1,4734051,4736735,2684,1,1,1,"20","valid"
"2738",51,34,6,38,1,4764118,4766822,2704,1,1,1,"20","mask"
"2739",51,24,2,39,1,4778173,4781128,2955,0,0,1,"0","orth"
"2740",51,20,4,40,1,4787132,4789626,2494,1,1,1,"20","valid"
"2741",51,8,4,41,1,4811337,4814237,2900,0,0,1,"20","valid"
"2742",51,26,4,42,1,4820528,4823040,2512,1,1,1,"20","valid"
"2743",51,41,1,43,1,4829595,4831525,1930,0,0,1,"0","valid"
"2744",51,10,6,44,1,4839012,4841363,2351,0,0,1,"20","mask"
"2745",51,49,3,45,1,4854390,4856395,2005,0,0,1,"0","mask"
"2746",51,37,3,46,1,4870303,4872292,1989,1,1,1,"0","mask"
"2747",51,7,3,47,1,4878702,4881129,2427,1,1,1,"0","mask"
"2748",51,43,3,48,1,4886986,4888966,1980,0,0,1,"0","mask"
"2749",51,6,2,49,1,4925119,4928360,3241,0,0,1,"0","orth"
"2750",51,52,6,50,1,4946835,4949290,2455,1,1,1,"20","mask"
"2751",51,23,1,51,1,4967267,4969330,2063,0,0,1,"0","valid"
"2752",51,15,5,52,1,5000759,5003699,2940,1,1,1,"20","orth"
"2753",51,19,3,53,1,5008725,5012176,3451,1,1,1,"0","mask"
"2754",51,25,3,54,1,5023923,5026060,2137,0,0,1,"0","mask"
"2755",52,31,4,1,1,6183576,6187457,3881,0,0,1,"20","valid"
"2756",52,51,6,2,1,6205320,6207718,2398,0,0,1,"20","mask"
"2757",52,37,4,3,1,6217026,6221646,4620,1,1,1,"20","valid"
"2758",52,42,3,4,1,6228952,6231578,2626,1,1,1,"0","mask"
"2759",52,43,4,5,1,6239849,6242136,2287,0,0,1,"20","valid"
"2760",52,16,1,6,1,6260295,6262684,2389,0,0,1,"0","valid"
"2761",52,24,3,7,1,6270524,6277418,6894,0,1,0,"0","mask"
"2762",52,46,1,8,1,6334151,6336401,2250,0,0,1,"0","valid"
"2763",52,19,4,9,1,6343621,6346365,2744,1,1,1,"20","valid"
"2764",52,30,3,10,1,6386274,6388372,2098,1,1,1,"0","mask"
"2765",52,40,1,11,1,6403321,6405504,2183,0,0,1,"0","valid"
"2766",52,2,5,12,1,6426186,6429342,3156,1,1,1,"20","orth"
"2767",52,15,6,13,1,6443420,6445749,2329,1,1,1,"20","mask"
"2768",52,12,3,14,1,6452097,6455180,3083,0,0,1,"0","mask"
"2769",52,22,1,15,1,6462497,6466379,3882,1,1,1,"0","valid"
"2770",52,47,2,16,1,6472497,6474508,2011,1,1,1,"0","orth"
"2771",52,17,2,17,1,6481883,6485693,3810,1,1,1,"0","orth"
"2772",52,1,4,18,1,6522801,6525409,2608,0,0,1,"20","valid"
"2773",52,48,3,19,1,6532261,6534893,2632,0,0,1,"0","mask"
"2774",52,18,3,20,1,6541007,6543082,2075,0,0,1,"0","mask"
"2775",52,14,5,21,1,6550728,6555071,4343,1,0,0,"20","orth"
"2776",52,34,1,22,1,6577561,6582372,4811,1,1,1,"0","valid"
"2777",52,36,3,23,1,6630524,6633865,3341,1,1,1,"0","mask"
"2778",52,9,6,24,1,6641019,6644337,3318,1,1,1,"20","mask"
"2779",52,11,2,25,1,6662747,6667503,4756,0,1,0,"0","orth"
"2780",52,13,4,26,1,6687808,6690111,2303,1,1,1,"20","valid"
"2781",52,54,3,27,1,6737997,6740502,2505,1,1,1,"0","mask"
"2782",52,39,6,28,1,6836986,6839193,2207,1,1,1,"20","mask"
"2783",52,26,5,29,1,6862009,6864319,2310,1,1,1,"20","orth"
"2784",52,38,5,30,1,6901025,6903517,2492,0,0,1,"20","orth"
"2785",52,28,1,31,1,6910242,6912433,2191,0,0,1,"0","valid"
"2786",52,50,5,32,1,6919302,6921285,1983,1,1,1,"20","orth"
"2787",52,23,2,33,1,6926635,6928617,1982,0,0,1,"0","orth"
"2788",52,21,6,34,1,6934831,6937580,2749,1,1,1,"20","mask"
"2789",52,10,1,35,1,6943744,6946383,2639,0,0,1,"0","valid"
"2790",52,20,5,36,1,6968385,6971353,2968,1,1,1,"20","orth"
"2791",52,7,4,37,1,7009927,7012885,2958,1,1,1,"20","valid"
"2792",52,45,6,38,1,7038155,7040265,2110,1,1,1,"20","mask"
"2793",52,27,6,39,1,7105387,7107532,2145,0,0,1,"20","mask"
"2794",52,32,5,40,1,7115380,7120048,4668,1,1,1,"20","orth"
"2795",52,35,2,41,1,7125639,7128750,3111,0,0,1,"0","orth"
"2796",52,33,6,42,1,7142001,7145032,3031,0,0,1,"20","mask"
"2797",52,3,6,43,1,7159192,7161353,2161,1,1,1,"20","mask"
"2798",52,4,1,44,1,7167432,7169502,2070,0,0,1,"0","valid"
"2799",52,5,2,45,1,7176252,7178731,2479,0,0,1,"0","orth"
"2800",52,8,5,46,1,7185230,7187754,2524,0,0,1,"20","orth"
"2801",52,41,2,47,1,7202194,7204441,2247,0,0,1,"0","orth"
"2802",52,44,5,48,1,7229838,7232317,2479,1,1,1,"20","orth"
"2803",52,6,3,49,1,7239695,7242710,3015,0,0,1,"0","mask"
"2804",52,25,4,50,1,7255362,7257260,1898,0,0,1,"20","valid"
"2805",52,29,2,51,1,7276177,7278353,2176,1,1,1,"0","orth"
"2806",52,52,1,52,1,7333580,7336141,2561,1,1,1,"0","valid"
"2807",52,49,4,53,1,7350637,7352619,1982,0,0,1,"20","valid"
"2808",52,53,2,54,1,7374074,7376047,1973,0,0,1,"0","orth"
"2809",53,40,2,1,1,8552483,8555478,2995,0,0,1,"0","orth"
"2810",53,30,4,2,1,8592089,8594112,2023,1,1,1,"20","valid"
"2811",53,49,5,3,1,8602711,8604698,1987,0,0,1,"20","orth"
"2812",53,14,6,4,1,8699618,8705497,5879,1,0,0,"20","mask"
"2813",53,2,6,5,1,8714771,8717286,2515,1,1,1,"20","mask"
"2814",53,24,4,6,1,8726375,8729214,2839,0,0,1,"20","valid"
"2815",53,45,1,7,1,8736043,8738562,2519,1,1,1,"0","valid"
"2816",53,51,1,8,1,8807399,8809711,2312,0,0,1,"0","valid"
"2817",53,13,5,9,1,8825627,8827680,2053,1,1,1,"20","orth"
"2818",53,33,1,10,1,8837041,8839922,2881,0,0,1,"0","valid"
"2819",53,4,2,11,1,8861029,8863583,2554,0,0,1,"0","orth"
"2820",53,37,5,12,1,8873292,8876309,3017,1,1,1,"20","orth"
"2821",53,28,2,13,1,8884087,8886349,2262,0,0,1,"0","orth"
