"","subj","cond","item","start","end","duration_ms","duration_s","deg"
"8310",22,8,11,21811857,21814535,2678,2.7,"0"
"8517",22,5,24,21820914,21825032,4118,4.1,"20"
"8716",22,1,76,21832466,21836669,4203,4.2,"20"
"8817",22,2,29,21840128,21844158,4030,4,"0"
"9020",22,6,65,21852372,21855647,3275,3.3,"0"
"9118",22,3,78,21860972,21864650,3678,3.7,"20"
"9216",22,8,43,21867003,21870203,3200,3.2,"0"
"9316",22,3,54,21875877,21878815,2938,2.9,"20"
"9418",22,6,1,21882361,21885180,2819,2.8,"0"
"9616",22,2,61,21891664,21896047,4383,4.4,"0"
"9716",22,2,69,21899801,21903527,3726,3.7,"0"
"9813",22,2,53,21911853,21915378,3525,3.5,"0"
"9918",22,8,19,21922614,21925413,2799,2.8,"0"
"10120",22,6,57,21935025,21939779,4754,4.8,"0"
"10218",22,4,63,21942975,21946198,3223,3.2,"0"
"10314",22,4,23,21951507,21953666,2159,2.2,"0"
"10516",22,3,70,21959669,21963971,4302,4.3,"20"
"10614",22,7,58,21969151,21972121,2970,3,"20"
"10714",22,8,3,21974889,21978826,3937,3.9,"0"
"10914",22,3,22,21984231,21992595,8364,8.4,"20"
"11117",22,8,35,21999382,22004063,4681,4.7,"0"
"11214",22,3,62,22007585,22011773,4188,4.2,"20"
"11318",22,2,13,22014312,22016741,2429,2.4,"0"
"11515",22,4,39,22021969,22025414,3445,3.4,"0"
"11613",22,4,7,22028219,22031386,3167,3.2,"0"
"11813",22,8,75,22041326,22045102,3776,3.8,"0"
"1197",22,5,16,22048476,22051319,2843,2.8,"20"
"12110",22,5,80,22057468,22060845,3377,3.4,"20"
"10101",23,1,59,23168506,23172131,3625,3.6,"20"
"1180",23,1,3,23174424,23178267,3843,3.8,"20"
"1316",23,2,44,23183260,23187259,3999,4,"0"
"1420",23,7,25,23189758,23192933,3175,3.2,"20"
"1617",23,1,67,23197595,23204435,6840,6.8,"20"
"1715",23,2,4,23207665,23210617,2952,3,"0"
"1915",23,7,49,23215242,23219245,4003,4,"20"
"2014",23,7,73,23221392,23226111,4719,4.7,"20"
"2117",23,3,37,23228190,23231050,2860,2.9,"20"
"2210",23,5,7,23233131,23236260,3129,3.1,"20"
"2412",23,8,42,23242428,23246696,4268,4.3,"0"
"2516",23,4,38,23248920,23251788,2868,2.9,"0"
"2613",23,2,76,23254307,23257837,3530,3.5,"0"
"2717",23,2,52,23259847,23265445,5598,5.6,"0"
"2813",23,4,70,23268507,23271663,3156,3.2,"0"
"2917",23,8,26,23273579,23276624,3045,3,"0"
"3115",23,1,51,23281689,23287826,6137,6.1,"20"
"3217",23,7,33,23290508,23293523,3015,3,"20"
"3314",23,8,18,23295572,23297968,2396,2.4,"0"
"3510",23,5,15,23303443,23306001,2558,2.6,"20"
"3713",23,6,24,23310995,23315909,4914,4.9,"0"
"3915",23,3,13,23321333,23325829,4496,4.5,"20"
"4117",23,3,69,23330604,23334179,3575,3.6,"20"
"4219",23,2,28,23336036,23339571,3535,3.5,"0"
"4415",23,1,35,23344574,23347836,3262,3.3,"20"
"4516",23,3,21,23350163,23353124,2961,3,"20"
"4716",23,8,2,23358481,23361576,3095,3.1,"0"
"4916",23,1,27,23366352,23369179,2827,2.8,"20"
"5117",23,5,31,23373370,23376993,3623,3.6,"20"
"5318",23,1,19,23382557,23385646,3089,3.1,"20"
"5515",23,5,55,23391924,23396193,4269,4.3,"20"
"5614",23,6,72,23398380,23403281,4901,4.9,"0"
"5720",23,8,10,23405280,23408228,2948,2.9,"0"
"5914",23,1,75,23413431,23416974,3543,3.5,"20"
"6019",23,8,74,23419395,23422504,3109,3.1,"0"
"6113",23,1,43,23425530,23428973,3443,3.4,"20"
"6219",23,7,17,23430896,23434007,3111,3.1,"20"
"6419",23,6,48,23438476,23441586,3110,3.1,"0"
"6512",23,3,45,23443462,23445885,2423,2.4,"20"
"6618",23,7,1,23447943,23451980,4037,4,"20"
"6818",23,5,39,23456340,23460150,3810,3.8,"20"
"6913",23,7,41,23462053,23466122,4069,4.1,"20"
"7017",23,6,80,23467923,23470829,2906,2.9,"0"
"7122",23,4,78,23473918,23476953,3035,3,"0"
"7218",23,3,5,23478971,23482743,3772,3.8,"20"
"7418",23,6,40,23488075,23491889,3814,3.8,"0"
"7517",23,5,71,23493685,23496755,3070,3.1,"20"
"7616",23,4,30,23499301,23501826,2525,2.5,"0"
"7813",23,4,46,23507578,23510458,2880,2.9,"0"
"7919",23,3,29,23512251,23515164,2913,2.9,"20"
"8118",23,5,23,23519831,23522538,2707,2.7,"20"
"8311",23,1,11,23527738,23531257,3519,3.5,"20"
"8518",23,4,22,23536574,23539998,3424,3.4,"0"
"8717",23,5,47,23544655,23548363,3708,3.7,"20"
"8818",23,6,56,23550508,23555282,4774,4.8,"0"
"8913",23,7,57,23557203,23559434,2231,2.2,"20"
"9021",23,4,14,23561416,23564697,3281,3.3,"0"
"9217",23,3,77,23569918,23572842,2924,2.9,"20"
"9317",23,2,36,23574905,23577855,2950,3,"0"
"9419",23,2,12,23579724,23583574,3850,3.8,"0"
"9617",23,6,64,23588558,23591694,3136,3.1,"0"
"9717",23,6,16,23594084,23596875,2791,2.8,"0"
"9919",23,6,32,23601955,23604745,2790,2.8,"0"
"10121",23,3,61,23609447,23614447,5000,5,"20"
"10219",23,6,8,23616335,23619141,2806,2.8,"0"
"10414",23,8,50,23623757,23626724,2967,3,"0"
"10517",23,8,66,23628574,23631282,2708,2.7,"0"
"10615",23,5,63,23633009,23637176,4167,4.2,"20"
"10715",23,4,62,23638935,23642165,3230,3.2,"0"
"10814",23,4,54,23643901,23647797,3896,3.9,"0"
"10915",23,7,65,23649686,23653372,3686,3.7,"20"
"11017",23,2,20,23655914,23658744,2830,2.8,"0"
"11215",23,4,6,23663581,23666599,3018,3,"0"
"11413",23,7,9,23670910,23674888,3978,4,"20"
"11614",23,8,58,23679730,23682937,3207,3.2,"0"
"11715",23,2,68,23684825,23687698,2873,2.9,"0"
"11814",23,3,53,23689539,23693361,3822,3.8,"20"
"1198",23,5,79,23695337,23700846,5509,5.5,"20"
"1204",23,2,60,23704146,23706642,2496,2.5,"0"
"12111",23,8,34,23708847,23711799,2952,3,"0"
"10102",24,7,56,1345847,1350732,4885,4.9,"20"
"1190",24,8,65,1354757,1362753,7996,8,"0"
"1223",24,5,38,1365668,1372291,6623,6.6,"20"
"1317",24,4,45,1374450,1377713,3263,3.3,"0"
"1421",24,4,13,1381926,1386580,4654,4.7,"0"
"1618",24,2,67,1391774,1396277,4503,4.5,"0"
"1716",24,1,2,1398533,1404291,5758,5.8,"20"
"1916",24,6,39,1411725,1416833,5108,5.1,"0"
"2015",24,1,50,1420646,1427832,7186,7.2,"20"
"2118",24,2,11,1430796,1434667,3871,3.9,"0"
"2319",24,2,27,1441474,1446599,5125,5.1,"0"
"2517",24,3,4,1453021,1457831,4810,4.8,"20"
"2718",24,6,71,1463574,1467229,3655,3.7,"0"
"2814",24,5,46,1469805,1474729,4924,4.9,"20"
"2918",24,7,32,1476771,1483484,6713,6.7,"20"
"3116",24,4,53,1488342,1494695,6353,6.4,"0"
"3218",24,6,47,1497971,1501191,3220,3.2,"0"
"3315",24,8,25,1503413,1507414,4001,4,"0"
"3511",24,2,75,1512504,1517005,4501,4.5,"0"
"3619",24,1,10,1519789,1528109,8320,8.3,"20"
"3816",24,8,1,1536500,1540685,4185,4.2,"0"
"4015",24,1,42,1549312,1555387,6075,6.1,"20"
"4118",24,1,26,1558865,1565101,6236,6.2,"20"
"4314",24,2,43,1573233,1576512,3279,3.3,"0"
"4416",24,5,22,1578845,1584800,5955,6,"20"
"4612",24,5,62,1590973,1596356,5383,5.4,"20"
"4717",24,3,20,1599811,1603799,3988,4,"20"
"4917",24,7,80,1610516,1614558,4042,4,"20"
"5016",24,3,76,1616822,1623751,6929,6.9,"20"
"5118",24,5,14,1625885,1630425,4540,4.5,"20"
"5319",24,4,61,1636529,1641095,4566,4.6,"0"
"5416",24,7,24,1643150,1647432,4282,4.3,"20"
"5615",24,7,72,1655776,1659987,4211,4.2,"20"
"5721",24,5,6,1662032,1669984,7952,8,"20"
"5915",24,1,74,1675928,1681622,5694,5.7,"20"
"6020",24,8,49,1683988,1687716,3728,3.7,"0"
"6114",24,5,54,1689836,1696837,7001,7,"20"
"6220",24,3,36,1698911,1704994,6083,6.1,"20"
"6310",24,7,16,1707271,1712740,5469,5.5,"20"
"6513",24,5,78,1718975,1725033,6058,6.1,"20"
"6619",24,2,19,1727183,1733158,5975,6,"0"
"6819",24,2,51,1740285,1744101,3816,3.8,"0"
"6914",24,6,31,1746231,1753883,7652,7.7,"0"
"7123",24,7,8,1759645,1763474,3829,3.8,"20"
"7318",24,1,18,1771928,1776922,4994,5,"20"
"7518",24,1,66,1783416,1787518,4102,4.1,"20"
"7617",24,6,63,1789529,1794344,4815,4.8,"0"
"7715",24,6,79,1796333,1802956,6623,6.6,"0"
"7814",24,7,48,1806007,1811626,5619,5.6,"20"
"7920",24,8,9,1814627,1820371,5744,5.7,"0"
"8119",24,3,52,1827359,1832215,4856,4.9,"20"
"8216",24,2,35,1835996,1841768,5772,5.8,"0"
"8312",24,7,64,1843801,1847377,3576,3.6,"20"
"8416",24,1,58,1851344,1856271,4927,4.9,"20"
"8519",24,4,37,1858465,1861834,3369,3.4,"0"
"8614",24,8,41,1863928,1867867,3939,3.9,"0"
"8718",24,5,70,1870358,1879357,8999,9,"20"
"8819",24,3,44,1883079,1890502,7423,7.4,"20"
"8914",24,4,21,1892628,1896216,3588,3.6,"0"
"9119",24,5,30,1901424,1905079,3655,3.7,"20"
"9318",24,8,33,1910357,1913700,3343,3.3,"0"
"9420",24,4,29,1918522,1923836,5314,5.3,"0"
"9618",24,8,73,1929449,1934858,5409,5.4,"0"
"9718",24,3,28,1937108,1943184,6076,6.1,"20"
"9920",24,4,5,1948627,1952222,3595,3.6,"0"
"10122",24,7,40,1958988,1963851,4863,4.9,"20"
"10220",24,6,15,1966108,1969836,3728,3.7,"0"
"10415",24,3,12,1975467,1981555,6088,6.1,"20"
"10616",24,4,69,1987193,1992198,5005,5,"0"
"10716",24,6,55,1994687,1998060,3373,3.4,"0"
"10815",24,2,3,2000095,2003629,3534,3.5,"0"
"11018",24,6,7,2008716,2012664,3948,3.9,"0"
"11216",24,8,57,2019467,2023293,3826,3.8,"0"
"11319",24,2,59,2025531,2029048,3517,3.5,"0"
"11414",24,4,77,2031294,2035890,4596,4.6,"0"
"11516",24,3,68,2038806,2043047,4241,4.2,"20"
"11615",24,6,23,2045209,2050114,4905,4.9,"0"
"11815",24,8,17,2056098,2061931,5833,5.8,"0"
"1205",24,3,60,2067760,2072093,4333,4.3,"20"
"12112",24,1,34,2074651,2080242,5591,5.6,"20"
"10103",25,5,61,3369904,3374093,4189,4.2,"20"
"1199",25,3,19,3377024,3380037,3013,3,"20"
"1318",25,4,28,3386623,3389495,2872,2.9,"0"
"1515",25,6,38,3396387,3399757,3370,3.4,"0"
"1619",25,4,68,3402360,3404976,2616,2.6,"0"
"1717",25,5,29,3407289,3411239,3950,4,"20"
"1917",25,4,44,3417525,3420142,2617,2.6,"0"
"2016",25,5,21,3422294,3425577,3283,3.3,"20"
"2211",25,2,26,3430503,3432889,2386,2.4,"0"
"2413",25,6,30,3437563,3440231,2668,2.7,"0"
"2614",25,6,78,3445510,3448991,3481,3.5,"0"
"2719",25,2,18,3451367,3454094,2727,2.7,"0"
"2919",25,1,73,3461207,3464732,3525,3.5,"20"
"3015",25,3,51,3469220,3473171,3951,4,"20"
"3117",25,6,14,3475339,3479260,3921,3.9,"0"
"3316",25,7,23,3485601,3487589,1988,2,"20"
"3512",25,7,47,3492654,3495322,2668,2.7,"20"
"3620",25,2,42,3499226,3501922,2696,2.7,"0"
"3714",25,8,64,3504139,3507239,3100,3.1,"0"
"3817",25,5,13,3511441,3514778,3337,3.3,"20"
"4016",25,2,58,3519348,3521996,2648,2.6,"0"
"4119",25,1,33,3524140,3526902,2762,2.8,"20"
"4220",25,2,74,3528884,3531993,3109,3.1,"0"
"4315",25,5,53,3535674,3538581,2907,2.9,"20"
"4417",25,2,34,3541010,3544225,3215,3.2,"0"
"4517",25,5,37,3546522,3549193,2671,2.7,"20"
"4613",25,4,36,3551451,3554374,2923,2.9,"0"
"4718",25,7,15,3559062,3561495,2433,2.4,"20"
"4918",25,8,72,3566170,3569987,3817,3.8,"0"
"5017",25,8,40,3572373,3575014,2641,2.6,"0"
"5119",25,1,57,3577065,3580014,2949,2.9,"20"
"5215",25,3,11,3582108,3584551,2443,2.4,"20"
"5417",25,5,5,3590585,3593656,3071,3.1,"20"
"5616",25,3,75,3600324,3603981,3657,3.7,"20"
"5722",25,3,67,3606016,3609482,3466,3.5,"20"
"5815",25,3,27,3611455,3614409,2954,3,"20"
"6021",25,8,16,3619088,3621501,2413,2.4,"0"
"6221",25,3,35,3628237,3631753,3516,3.5,"20"
"6311",25,4,60,3635555,3637750,2195,2.2,"0"
"6420",25,7,55,3639914,3643440,3526,3.5,"20"
"6514",25,8,8,3645847,3648411,2564,2.6,"0"
"6715",25,4,52,3653506,3656237,2731,2.7,"0"
"6820",25,6,22,3658239,3661685,3446,3.4,"0"
"7018",25,6,46,3667465,3670710,3245,3.2,"0"
"7124",25,1,9,3673794,3677645,3851,3.9,"20"
"7319",25,6,62,3682711,3686521,3810,3.8,"0"
"7419",25,4,76,3689023,3692214,3191,3.2,"0"
"7519",25,7,63,3695526,3698399,2873,2.9,"20"
"7618",25,3,59,3701724,3706224,4500,4.5,"20"
"7716",25,7,79,3708854,3712651,3797,3.8,"20"
"7815",25,8,24,3714637,3718582,3945,3.9,"0"
"8015",25,2,50,3723520,3726555,3035,3,"0"
"8120",25,5,77,3730265,3732405,2140,2.1,"20"
"8217",25,6,70,3734644,3737161,2517,2.5,"0"
"8313",25,8,32,3742607,3745091,2484,2.5,"0"
"8520",25,4,4,3750035,3752399,2364,2.4,"0"
"8719",25,7,7,3756660,3759680,3020,3,"20"
"8915",25,8,48,3764889,3768505,3616,3.6,"0"
"9022",25,8,56,3772219,3773974,1755,1.8,"0"
"9120",25,5,45,3777646,3779593,1947,1.9,"20"
"9218",25,2,2,3781604,3783853,2249,2.2,"0"
"9421",25,1,25,3789436,3792149,2713,2.7,"20"
"9619",25,1,41,3798168,3800623,2455,2.5,"20"
"9719",25,7,39,3802719,3805258,2539,2.5,"20"
"9814",25,1,1,3809326,3812100,2774,2.8,"20"
"10012",25,6,54,3816626,3819162,2536,2.5,"0"
"10123",25,1,17,3821373,3825078,3705,3.7,"20"
"10315",25,7,71,3830328,3832660,2332,2.3,"20"
"10416",25,3,43,3835294,3840613,5319,5.3,"20"
"10518",25,2,66,3843845,3846515,2670,2.7,"0"
"10617",25,3,3,3853658,3857181,3523,3.5,"20"
"10816",25,8,80,3863821,3866454,2633,2.6,"0"
"10916",25,6,6,3869547,3873028,3481,3.5,"0"
"11118",25,1,49,3880299,3883194,2895,2.9,"20"
"11217",25,4,12,3885276,3889040,3764,3.8,"0"
"11415",25,1,65,3894001,3897188,3187,3.2,"20"
"11517",25,7,31,3899179,3902233,3054,3.1,"20"
"11716",25,5,69,3906549,3910027,3478,3.5,"20"
"11816",25,2,10,3912023,3914715,2692,2.7,"0"
"1206",25,4,20,3919489,3921635,2146,2.1,"0"
"10104",26,1,72,8856126,8862374,6248,6.2,"20"
"11100",26,2,25,8869095,8875615,6520,6.5,"0"
"1319",26,6,29,8881645,8886263,4618,4.6,"0"
"1516",26,3,50,8901401,8909082,7681,7.7,"20"
"1620",26,7,78,8912052,8919174,7122,7.1,"20"
"1718",26,4,59,8925368,8930196,4828,4.8,"0"
"1815",26,8,39,8938452,8944633,6181,6.2,"0"
"1918",26,1,40,8947119,8951449,4330,4.3,"20"
"2017",26,3,10,8954407,8959564,5157,5.2,"20"
"2212",26,1,8,8968145,8975986,7841,7.8,"20"
"2414",26,3,2,9013220,9017414,4194,4.2,"20"
"2615",26,4,11,9024765,9028759,3994,4,"0"
"2815",26,2,17,9035032,9040179,5147,5.1,"0"
"3016",26,5,36,9045358,9051530,6172,6.2,"20"
"3118",26,6,5,9054625,9059003,4378,4.4,"0"
"3317",26,3,26,9070518,9075719,5201,5.2,"20"
"3513",26,8,79,9080981,9087581,6600,6.6,"0"
"3621",26,8,7,9089637,9093234,3597,3.6,"0"
"3818",26,8,63,9101116,9105207,4091,4.1,"0"
"3916",26,2,1,9107725,9112561,4836,4.8,"0"
"4120",26,6,13,9119016,9124825,5809,5.8,"0"
"4316",26,7,62,9129769,9133947,4178,4.2,"20"
"4418",26,4,27,9137137,9140255,3118,3.1,"0"
"4614",26,3,34,9146903,9150365,3462,3.5,"20"
"4719",26,3,42,9152972,9157758,4786,4.8,"20"
"4816",26,4,3,9159952,9165103,5151,5.2,"0"
"5018",26,7,6,9172255,9176282,4027,4,"20"
"5216",26,6,77,9181474,9187255,5781,5.8,"0"
"5320",26,7,22,9189258,9194469,5211,5.2,"20"
"5516",26,2,41,9200986,9206730,5744,5.7,"0"
"5617",26,2,73,9209063,9212580,3517,3.5,"0"
"5723",26,4,67,9214446,9218601,4155,4.2,"0"
"5816",26,8,55,9221069,9225122,4053,4.1,"0"
"5916",26,5,60,9227622,9231899,4277,4.3,"20"
"6022",26,1,48,9235031,9239879,4848,4.8,"20"
"6115",26,8,71,9265477,9269405,3928,3.9,"0"
"6222",26,5,12,9271361,9274964,3603,3.6,"20"
"6421",26,3,18,9283433,9288208,4775,4.8,"20"
"6620",26,7,70,9300938,9305605,4667,4.7,"20"
"6716",26,5,52,9307584,9311497,3913,3.9,"20"
"6821",26,7,30,9314469,9317226,2757,2.8,"20"
"7019",26,6,37,9322314,9325245,2931,2.9,"0"
"7125",26,1,16,9327528,9331008,3480,3.5,"20"
"7320",26,2,33,9336136,9342027,5891,5.9,"0"
"7420",26,8,15,9344727,9349725,4998,5,"0"
"7619",26,4,51,9357900,9362396,4496,4.5,"0"
"7717",26,1,64,9364669,9367971,3302,3.3,"20"
"7816",26,6,69,9370216,9374333,4117,4.1,"0"
"7921",26,4,19,9376690,9381667,4977,5,"0"
"8121",26,7,54,9387883,9392481,4598,4.6,"20"
"8218",26,5,20,9394782,9397564,2782,2.8,"20"
"8417",26,7,38,9404443,9408763,4320,4.3,"20"
"8521",26,6,53,9410785,9415849,5064,5.1,"0"
"8615",26,6,21,9431059,9437414,6355,6.4,"0"
"8820",26,4,35,9442582,9445530,2948,2.9,"0"
"8916",26,3,58,9447917,9450736,2819,2.8,"20"
"9023",26,7,14,9453329,9456259,2930,2.9,"20"
"9219",26,2,49,9460661,9463269,2608,2.6,"0"
"9319",26,6,61,9465327,9468495,3168,3.2,"0"
"9422",26,6,45,9472836,9475592,2756,2.8,"0"
"9520",26,8,23,9477797,9480781,2984,3,"0"
"9720",26,1,80,9486775,9490758,3983,4,"20"
"9815",26,5,76,9493630,9495752,2122,2.1,"20"
"9921",26,1,32,9498124,9501134,3010,3,"20"
"10124",26,4,75,9506213,9509484,3271,3.3,"0"
"10221",26,5,28,9511314,9515886,4572,4.6,"20"
"10417",26,8,31,9521241,9524602,3361,3.4,"0"
"10618",26,7,46,9529708,9534330,4622,4.6,"20"
"10717",26,5,68,9538867,9543873,5006,5,"20"
"10817",26,4,43,9545765,9548309,2544,2.5,"0"
"10917",26,5,4,9550103,9553785,3682,3.7,"20"
"11119",26,3,66,9558480,9565407,6927,6.9,"20"
"11218",26,3,74,9567748,9572400,4652,4.7,"20"
"11320",26,5,44,9574913,9578824,3911,3.9,"20"
"11416",26,2,57,9581151,9584781,3630,3.6,"0"
"11518",26,2,65,9587031,9591319,4288,4.3,"0"
"11616",26,1,24,9593562,9597132,3570,3.6,"20"
"11817",26,2,9,9603816,9608025,4209,4.2,"0"
"1207",26,8,47,9613736,9616560,2824,2.8,"0"
"12113",26,1,56,9620235,9625153,4918,4.9,"20"
"10105",27,7,29,10828136,10833036,4900,4.9,"20"
"1224",27,1,23,10838194,10842538,4344,4.3,"20"
"1422",27,1,71,10846744,10850609,3865,3.9,"20"
"1517",27,3,25,10852636,10856332,3696,3.7,"20"
"1719",27,2,8,10861681,10867096,5415,5.4,"0"
"1919",27,6,28,10871639,10875709,4070,4.1,"0"
"2119",27,3,1,10880818,10886034,5216,5.2,"20"
"2320",27,6,60,10891386,10896668,5282,5.3,"0"
"2415",27,1,15,10899370,10902861,3491,3.5,"20"
"2616",27,7,13,10907687,10913766,6079,6.1,"20"
"2816",27,4,26,10918372,10924312,5940,5.9,"0"
"3017",27,8,62,10969996,10974884,4888,4.9,"0"
"3119",27,1,55,10980701,10984361,3660,3.7,"20"
"3219",27,7,5,10986693,10990428,3735,3.7,"20"
"3417",27,1,79,10996495,11000377,3882,3.9,"20"
"3514",27,7,37,11002220,11006595,4375,4.4,"20"
"3622",27,6,20,11008623,11011625,3002,3,"0"
"3819",27,5,51,11017660,11021197,3537,3.5,"20"
"3917",27,2,40,11023167,11027068,3901,3.9,"0"
"4017",27,3,17,11028998,11034745,5747,5.7,"20"
"4221",27,5,59,11043276,11049941,6665,6.7,"20"
"4317",27,7,77,11051878,11055561,3683,3.7,"20"
"4419",27,7,21,11057299,11060772,3473,3.5,"20"
"4615",27,3,9,11065569,11070725,5156,5.2,"20"
"4817",27,8,46,11075826,11080665,4839,4.8,"0"
"4919",27,4,42,11083512,11087691,4179,4.2,"0"
"5019",27,3,57,11091326,11095591,4265,4.3,"20"
"5120",27,1,39,11098632,11101219,2587,2.6,"20"
"5217",27,2,32,11103840,11107400,3560,3.6,"0"
"5418",27,2,48,11112675,11118259,5584,5.6,"0"
"5517",27,3,41,11120300,11123211,2911,2.9,"20"
"5618",27,4,66,11127652,11131193,3541,3.5,"0"
"5724",27,3,49,11135347,11138988,3641,3.6,"20"
"5817",27,5,19,11140885,11143658,2773,2.8,"20"
"6023",27,8,14,11152971,11157066,4095,4.1,"0"
"6223",27,8,6,11177584,11183393,5809,5.8,"0"
"6422",27,1,7,11213037,11216446,3409,3.4,"20"
"6621",27,8,54,11223309,11227436,4127,4.1,"0"
"6717",27,8,30,11229282,11231446,2164,2.2,"0"
"6915",27,5,11,11236499,11239512,3013,3,"20"
"7126",27,4,18,11246390,11253996,7606,7.6,"0"
"7321",27,7,53,11259807,11264375,4568,4.6,"20"
"7421",27,2,80,11266170,11268245,2075,2.1,"0"
"7520",27,4,50,11270357,11272648,2291,2.3,"0"
"7620",27,7,61,11275074,11279993,4919,4.9,"20"
"7718",27,5,35,11282285,11286286,4001,4,"20"
"7817",27,2,24,11288276,11293702,5426,5.4,"0"
"8016",27,8,38,11301027,11307102,6075,6.1,"0"
"8122",27,1,63,11309320,11312408,3088,3.1,"20"
"8219",27,7,45,11315909,11319716,3807,3.8,"20"
"8314",27,6,36,11324716,11328407,3691,3.7,"0"
"8418",27,5,43,11332310,11335371,3061,3.1,"20"
"8522",27,4,34,11337148,11341774,4626,4.6,"0"
"8616",27,4,2,11343970,11346599,2629,2.6,"0"
"8821",27,6,12,11355131,11358007,2876,2.9,"0"
"9024",27,2,72,11364560,11368978,4418,4.4,"0"
"9121",27,6,44,11373005,11377308,4303,4.3,"0"
"9220",27,5,3,11379435,11383454,4019,4,"20"
"9423",27,2,16,11388226,11392813,4587,4.6,"0"
"9620",27,6,76,11397963,11404640,6677,6.7,"0"
"9721",27,4,10,11408452,11412027,3575,3.6,"0"
"9922",27,7,69,11417031,11420632,3601,3.6,"20"
"10013",27,1,31,11425253,11429727,4474,4.5,"20"
"10222",27,2,56,11441870,11445110,3240,3.2,"0"
"10316",27,5,27,11448392,11451053,2661,2.7,"20"
"10519",27,3,73,11455843,11458957,3114,3.1,"20"
"10619",27,4,58,11461454,11464954,3500,3.5,"0"
"10718",27,2,64,11468668,11471406,2738,2.7,"0"
"10818",27,8,70,11473921,11479536,5615,5.6,"0"
"10918",27,8,78,11520052,11522888,2836,2.8,"0"
"11019",27,6,68,11524883,11528160,3277,3.3,"0"
"11120",27,8,22,11530120,11532912,2792,2.8,"0"
"11321",27,5,67,11542157,11546797,4640,4.6,"20"
"11417",27,3,65,11548707,11552314,3607,3.6,"20"
"11519",27,6,4,11555194,11557947,2753,2.8,"0"
"11717",27,3,33,11563681,11566961,3280,3.3,"20"
"11818",27,6,52,11569151,11572832,3681,3.7,"0"
"11910",27,5,75,11575370,11578637,3267,3.3,"20"
"1208",27,4,74,11580342,11584709,4367,4.4,"0"
"12114",27,1,47,11586748,11589061,2313,2.3,"20"
"10106",28,3,24,12493731,12497783,4052,4.1,"20"
"1225",28,6,59,12504287,12508016,3729,3.7,"0"
"1320",28,2,63,12511442,12516735,5293,5.3,"0"
"1423",28,7,60,12519308,12523112,3804,3.8,"20"
"1518",28,7,52,12525514,12530811,5297,5.3,"20"
"1621",28,2,31,12533350,12537244,3894,3.9,"0"
"1816",28,6,35,12543790,12547929,4139,4.1,"0"
"1920",28,4,25,12550197,12553812,3615,3.6,"0"
"2120",28,6,11,12558457,12561137,2680,2.7,"0"
"2321",28,5,58,12567683,12574326,6643,6.6,"20"
"2416",28,6,43,12576767,12579933,3166,3.2,"0"
"2518",28,3,48,12582568,12586017,3449,3.4,"20"
"2617",28,4,33,12589764,12593781,4017,4,"0"
"2720",28,6,75,12596108,12599425,3317,3.3,"0"
"2817",28,8,69,12601756,12605509,3753,3.8,"0"
"2920",28,8,53,12607575,12614897,7322,7.3,"0"
"3018",28,2,47,12617052,12619883,2831,2.8,"0"
"3120",28,1,38,12622639,12626082,3443,3.4,"20"
"3220",28,1,6,12628763,12635688,6925,6.9,"20"
"3418",28,1,70,12642920,12647445,4525,4.5,"20"
"3515",28,8,45,12650750,12653146,2396,2.4,"0"
"3623",28,1,78,12656205,12661593,5388,5.4,"20"
"3715",28,4,17,12664713,12667416,2703,2.7,"0"
"3918",28,8,61,12672406,12678005,5599,5.6,"0"
"4018",28,7,76,12680000,12684687,4687,4.7,"20"
"4121",28,7,44,12688813,12691434,2621,2.6,"20"
"4222",28,2,7,12695219,12699509,4290,4.3,"0"
"4420",28,4,73,12706574,12710040,3466,3.5,"0"
"4518",28,3,8,12712399,12718547,6148,6.1,"20"
"4720",28,8,21,12726340,12729123,2783,2.8,"0"
"4920",28,5,26,12734033,12737108,3075,3.1,"20"
"5121",28,2,71,12741917,12745111,3194,3.2,"0"
"5218",28,7,20,12747394,12750251,2857,2.9,"20"
"5419",28,5,2,12758158,12761587,3429,3.4,"20"
"5619",28,4,9,12767104,12769707,2603,2.6,"0"
"5818",28,4,65,12775358,12780037,4679,4.7,"0"
"5917",28,7,4,12783677,12786400,2723,2.7,"20"
"6116",28,8,37,12791375,12793914,2539,2.5,"0"
"6224",28,3,64,12796538,12798977,2439,2.4,"20"
"6312",28,1,46,12801207,12804465,3258,3.3,"20"
"6423",28,6,19,12807048,12809447,2399,2.4,"0"
"6622",28,5,10,12813925,12820203,6278,6.3,"20"
"6822",28,7,28,12830181,12834782,4601,4.6,"20"
"7020",28,6,67,12841088,12845078,3990,4,"0"
"7127",28,6,51,12848546,12851236,2690,2.7,"0"
"7219",28,1,14,12854420,12857110,2690,2.7,"20"
"7422",28,5,34,12869490,12873656,4166,4.2,"20"
"7521",28,5,66,12876102,12878691,2589,2.6,"20"
"7621",28,4,57,12880977,12883712,2735,2.7,"0"
"7719",28,3,80,12885510,12887767,2257,2.3,"20"
"7818",28,2,39,12889766,12892362,2596,2.6,"0"
"7922",28,7,36,12894244,12897320,3076,3.1,"20"
"8017",28,3,16,12900581,12902942,2361,2.4,"20"
"8220",28,1,54,12908022,12913568,5546,5.5,"20"
"8315",28,3,56,12916385,12919792,3407,3.4,"20"
"8419",28,1,62,12922740,12926211,3471,3.5,"20"
"8523",28,4,1,12928597,12930815,2218,2.2,"0"
