"","subject","item","sentcond","questcond","dependnum","starttime","endtime","subresp","correctresp","accuracy","prev","deg","cond"
"1172",37,3,7,6,1,892326,894742,7,6,0,"invalid","20",7
"1173",37,13,1,6,1,910126,912044,6,6,1,"valid","20",1
"1174",37,23,3,7,1,926312,927562,7,7,1,"phon","20",3
"1175",37,31,3,7,1,941236,942661,7,7,1,"phon","20",3
"1176",37,21,1,6,1,949294,950545,6,6,1,"valid","20",1
"1177",37,6,2,7,1,973078,974211,7,7,1,"valid","0",2
"1178",37,4,8,7,1,980118,981750,7,7,1,"invalid","0",8
"1179",37,12,8,7,1,1009663,1012227,7,7,1,"invalid","0",8
"1180",37,29,1,6,1,1018217,1020369,6,6,1,"valid","20",1
"1181",37,16,4,7,1,1026058,1026826,7,7,1,"phon","0",4
"1182",37,1,5,7,1,1033542,1035513,7,7,1,"orth","20",5
"1183",37,14,2,6,1,1043395,1045208,7,6,0,"valid","0",2
"1184",37,10,6,7,1,1070789,1071800,7,7,1,"orth","0",6
"1185",38,24,5,7,1,1511178,1512508,7,7,1,"orth","20",5
"1186",38,18,7,7,1,1519562,1520707,7,7,1,"invalid","20",7
"1187",38,17,6,6,1,1535626,1536971,6,6,1,"orth","0",6
"1188",38,25,6,7,1,1544289,1545621,7,7,1,"orth","0",6
"1189",38,3,8,6,1,1551869,1553274,6,6,1,"invalid","0",8
"1190",38,26,7,6,1,1561669,1563002,6,6,1,"invalid","20",7
"1191",38,16,5,7,1,1584438,1586121,7,7,1,"orth","20",5
"1192",38,29,2,6,1,1605605,1607572,7,6,0,"valid","0",2
"1193",38,13,2,6,1,1614074,1615910,6,6,1,"valid","0",2
"1194",38,11,8,7,1,1624818,1627379,7,7,1,"invalid","0",8
"1195",38,8,5,7,1,1635824,1637144,7,7,1,"orth","20",5
"1196",38,6,3,7,1,1647067,1648470,7,7,1,"phon","20",3
"1197",38,5,2,7,1,1662794,1664798,7,7,1,"valid","0",2
"1198",38,20,1,6,1,1688350,1690641,6,6,1,"valid","20",1
"1199",38,22,3,6,1,1711992,1713448,6,6,1,"phon","20",3
"1200",38,10,7,7,1,1752158,1753788,7,7,1,"invalid","20",7
"1201",38,27,8,7,1,1769423,1770637,7,7,1,"invalid","0",8
"1202",38,14,3,6,1,1791512,1793567,6,6,1,"phon","20",3
"1203",38,12,1,7,1,1823342,1824910,7,7,1,"valid","20",1
"1204",38,2,7,6,1,1832370,1834397,6,6,1,"invalid","20",7
"1205",38,7,4,6,1,1878942,1882633,7,6,0,"phon","0",4
"1206",38,15,4,6,1,1897490,1898981,6,6,1,"phon","0",4
"1207",38,1,6,7,1,1905651,1906792,7,7,1,"orth","0",6
"1208",38,28,1,7,1,1927381,1928734,7,7,1,"valid","20",1
"1209",38,21,2,6,1,1957855,1959418,6,6,1,"valid","0",2
"1210",38,4,1,7,1,1970671,1971829,7,7,1,"valid","20",1
"1211",38,31,4,7,1,2020632,2021811,7,7,1,"phon","0",4
"1212",38,23,4,7,1,2032717,2033919,7,7,1,"phon","0",4
"1213",38,32,5,6,1,2044944,2045979,6,6,1,"orth","20",5
"1214",38,30,3,6,1,2088068,2089233,6,6,1,"phon","20",3
"1215",38,9,6,6,1,2108801,2109960,6,6,1,"orth","0",6
"1216",38,19,8,6,1,2120454,2122829,6,6,1,"invalid","0",8
"1217",39,19,1,6,1,2509087,2511520,6,6,1,"valid","20",1
"1218",39,27,1,7,1,2518082,2520142,7,7,1,"valid","20",1
"1219",39,24,6,7,1,2526059,2529263,7,7,1,"orth","0",6
"1220",39,32,6,6,1,2540463,2542452,6,6,1,"orth","0",6
"1221",39,13,3,6,1,2559027,2560736,6,6,1,"phon","20",3
"1222",39,16,6,7,1,2570800,2572181,7,7,1,"orth","0",6
"1223",39,25,7,7,1,2592203,2593756,7,7,1,"invalid","20",7
"1224",39,8,6,7,1,2600032,2602463,7,7,1,"orth","0",6
"1225",39,26,8,6,1,2618205,2620247,6,6,1,"invalid","0",8
"1226",39,23,5,7,1,2626743,2628216,7,7,1,"orth","20",5
"1227",39,10,8,7,1,2645537,2647819,7,7,1,"invalid","0",8
"1228",39,29,3,6,1,2678533,2680121,6,6,1,"phon","20",3
"1229",39,21,3,6,1,2685601,2687281,6,6,1,"phon","20",3
"1230",39,20,2,6,1,2693327,2695351,6,6,1,"valid","0",2
"1231",39,2,8,6,1,2702565,2704598,6,6,1,"invalid","0",8
"1232",39,28,2,7,1,2721367,2723154,7,7,1,"valid","0",2
"1233",39,9,7,6,1,2753294,2755133,6,6,1,"invalid","20",7
"1234",39,1,7,7,1,2774925,2776637,7,7,1,"invalid","20",7
"1235",39,30,4,6,1,2782573,2783763,6,6,1,"phon","0",4
"1236",39,22,4,6,1,2824330,2825723,6,6,1,"phon","0",4
"1237",39,15,5,6,1,2832694,2833979,6,6,1,"orth","20",5
"1238",39,11,1,7,1,2844767,2846952,6,7,0,"valid","20",1
"1239",39,3,1,6,1,2862617,2864035,6,6,1,"valid","20",1
"1240",39,18,8,7,1,2870283,2871542,7,7,1,"invalid","0",8
"1241",39,7,5,6,1,2887459,2889752,6,6,1,"orth","20",5
"1242",39,14,4,6,1,2934193,2935890,6,6,1,"phon","0",4
"1243",39,12,2,7,1,2947068,2948834,7,7,1,"valid","0",2
"1244",39,4,2,7,1,2954178,2955841,7,7,1,"valid","0",2
"1245",39,5,3,7,1,2962836,2964501,7,7,1,"phon","20",3
"1246",39,6,4,7,1,2970475,2973460,7,7,1,"phon","0",4
"1247",39,17,7,6,1,2979270,2980841,6,6,1,"invalid","20",7
"1248",39,31,5,7,1,2993357,2994698,6,7,0,"orth","20",5
"1249",40,10,1,7,1,3583969,3586448,7,7,1,"valid","20",1
"1250",40,27,2,7,1,3624994,3627501,7,7,1,"valid","0",2
"1251",40,14,5,6,1,3636021,3639548,6,6,1,"orth","20",5
"1252",40,19,2,6,1,3681375,3684239,7,6,0,"valid","0",2
"1253",40,21,4,6,1,3740813,3743444,6,6,1,"phon","0",4
"1254",40,29,4,6,1,3755412,3757794,6,6,1,"phon","0",4
"1255",40,20,3,6,1,3820326,3822709,6,6,1,"phon","20",3
"1256",40,9,8,6,1,3845929,3847541,6,6,1,"invalid","0",8
"1257",40,18,1,7,1,3854420,3858043,7,7,1,"valid","20",1
"1258",40,30,5,6,1,3866698,3867995,6,6,1,"orth","20",5
"1259",40,6,5,7,1,3890995,3893212,7,7,1,"orth","20",5
"1260",40,5,4,7,1,3901935,3904206,7,7,1,"phon","0",4
"1261",40,2,1,6,1,3958278,3960489,6,6,1,"valid","20",1
"1262",40,31,6,7,1,3969452,3973307,7,7,1,"orth","0",6
"1263",40,22,5,6,1,3990541,3993660,6,6,1,"orth","20",5
"1264",40,28,3,7,1,4006250,4008771,7,7,1,"phon","20",3
"1265",40,11,2,7,1,4021300,4023756,7,7,1,"valid","0",2
"1266",40,12,3,7,1,4071029,4074140,7,7,1,"phon","20",3
"1267",40,8,7,7,1,4085778,4089490,7,7,1,"invalid","20",7
"1268",40,24,7,7,1,4108747,4111223,7,7,1,"invalid","20",7
"1269",40,16,7,7,1,4117664,4120152,7,7,1,"invalid","20",7
"1270",40,4,3,7,1,4127567,4130551,7,7,1,"phon","20",3
"1271",40,1,8,7,1,4158572,4161475,7,7,1,"invalid","0",8
"1272",40,32,7,6,1,4168437,4170297,6,6,1,"invalid","20",7
"1273",40,3,2,6,1,4176780,4179545,6,6,1,"valid","0",2
"1274",40,13,4,6,1,4186549,4188507,6,6,1,"phon","0",4
"1275",40,7,6,6,1,4203457,4206770,6,6,1,"orth","0",6
"1276",40,17,8,6,1,4215392,4217133,6,6,1,"invalid","0",8
"1277",40,25,8,7,1,4236015,4237923,7,7,1,"invalid","0",8
"1278",40,15,6,6,1,4245207,4247291,6,6,1,"orth","0",6
"1279",40,23,6,7,1,4253731,4255346,7,7,1,"orth","0",6
"1280",40,26,1,6,1,4269356,4272056,6,6,1,"valid","20",1
"1281",41,8,8,7,1,4685551,4686775,7,7,1,"invalid","0",8
"1282",41,12,4,7,1,4692929,4694233,7,7,1,"phon","0",4
"1283",41,28,4,7,1,4700391,4701943,7,7,1,"phon","0",4
"1284",41,3,3,6,1,4720589,4721821,6,6,1,"phon","20",3
"1285",41,21,5,6,1,4733867,4735207,6,6,1,"orth","20",5
"1286",41,30,6,6,1,4742080,4743223,6,6,1,"orth","0",6
"1287",41,24,8,7,1,4789341,4790908,7,7,1,"invalid","0",8
"1288",41,23,7,7,1,4803117,4804338,7,7,1,"invalid","20",7
"1289",41,27,3,7,1,4810670,4812140,7,7,1,"phon","20",3
"1290",41,4,4,7,1,4818018,4819252,7,7,1,"phon","0",4
"1291",41,7,7,6,1,4831112,4832762,6,6,1,"invalid","20",7
"1292",41,18,2,7,1,4838624,4839626,7,7,1,"valid","0",2
"1293",41,5,5,7,1,4873380,4875323,7,7,1,"orth","20",5
"1294",41,26,2,6,1,4891777,4892926,6,6,1,"valid","0",2
"1295",41,22,6,6,1,4898805,4900452,7,6,0,"orth","0",6
"1296",41,14,6,6,1,4947300,4948774,6,6,1,"orth","0",6
"1297",41,10,2,7,1,4954590,4956131,7,7,1,"valid","0",2
"1298",41,6,6,7,1,4962111,4963103,7,7,1,"orth","0",6
"1299",41,19,3,6,1,4985577,4987243,6,6,1,"phon","20",3
"1300",41,31,7,7,1,4999339,5000743,7,7,1,"invalid","20",7
"1301",41,20,4,6,1,5024727,5025963,6,6,1,"phon","0",4
"1302",41,13,5,6,1,5038174,5039310,6,6,1,"orth","20",5
"1303",41,32,8,6,1,5045158,5046376,6,6,1,"invalid","0",8
"1304",41,25,1,7,1,5052545,5054130,7,7,1,"valid","20",1
"1305",41,9,1,6,1,5094538,5095983,6,6,1,"valid","20",1
"1306",41,17,1,6,1,5106287,5107463,6,6,1,"valid","20",1
"1307",41,16,8,7,1,5124182,5126166,7,7,1,"invalid","0",8
"1308",41,11,3,7,1,5131389,5132886,7,7,1,"phon","20",3
"1309",41,1,1,7,1,5151471,5153108,7,7,1,"valid","20",1
"1310",41,2,2,6,1,5172981,5174056,6,6,1,"valid","0",2
"1311",41,15,7,6,1,5209786,5210673,6,6,1,"invalid","20",7
"1312",41,29,5,6,1,5228309,5229555,6,6,1,"orth","20",5
"1313",42,2,3,6,1,1343650,1347170,6,6,1,"phon","20",3
"1314",42,3,4,6,1,1361924,1364644,6,6,1,"phon","0",4
"1315",42,28,5,7,1,1387084,1389832,7,7,1,"orth","20",5
"1316",42,32,1,6,1,1397154,1399169,6,6,1,"valid","20",1
"1317",42,11,4,7,1,1421741,1426548,6,7,0,"phon","0",4
"1318",42,7,8,6,1,1443392,1446159,6,6,1,"invalid","0",8
"1319",42,5,6,7,1,1461328,1463946,7,7,1,"orth","0",6
"1320",42,8,1,7,1,1505698,1508003,7,7,1,"valid","20",1
"1321",42,14,7,6,1,1517257,1520360,7,6,0,"invalid","20",7
"1322",42,4,5,7,1,1529148,1530833,7,7,1,"orth","20",5
"1323",42,16,1,7,1,1541062,1542879,7,7,1,"valid","20",1
"1324",42,29,6,6,1,1549959,1552173,6,6,1,"orth","0",6
"1325",42,9,2,6,1,1578822,1581038,6,6,1,"valid","0",2
"1326",42,17,2,6,1,1596780,1598708,6,6,1,"valid","0",2
"1327",42,1,2,7,1,1612016,1613504,7,7,1,"valid","0",2
"1328",42,23,8,7,1,1625653,1627493,7,7,1,"invalid","0",8
"1329",42,15,8,6,1,1639480,1642083,6,6,1,"invalid","0",8
"1330",42,22,7,6,1,1656569,1658607,6,6,1,"invalid","20",7
"1331",42,20,5,6,1,1684946,1687175,6,6,1,"orth","20",5
"1332",42,12,5,7,1,1705624,1707814,7,7,1,"orth","20",5
"1333",42,21,6,6,1,1719657,1721947,6,6,1,"orth","0",6
"1334",42,19,4,6,1,1728517,1732448,6,6,1,"phon","0",4
"1335",42,10,3,7,1,1745641,1747867,7,7,1,"phon","20",3
"1336",42,30,7,6,1,1768955,1770533,6,6,1,"invalid","20",7
"1337",42,13,6,6,1,1796336,1797849,6,6,1,"orth","0",6
"1338",42,26,3,6,1,1805840,1807392,6,6,1,"phon","20",3
"1339",42,6,7,7,1,1821000,1822966,7,7,1,"invalid","20",7
"1340",42,25,2,7,1,1835297,1836745,7,7,1,"valid","0",2
"1341",42,18,3,7,1,1846516,1848240,7,7,1,"phon","20",3
"1342",42,27,4,7,1,1876717,1878488,7,7,1,"phon","0",4
"1343",42,24,1,7,1,1895079,1896979,7,7,1,"valid","20",1
"1344",42,31,8,7,1,1951585,1953174,7,7,1,"invalid","0",8
"1345",43,3,5,6,1,6138061,6139349,6,6,1,"orth","20",5
"1346",43,30,8,6,1,6145451,6146782,6,6,1,"invalid","0",8
"1347",43,23,1,7,1,6158011,6159845,7,7,1,"valid","20",1
"1348",43,7,1,6,1,6167424,6168657,6,6,1,"valid","20",1
"1349",43,29,7,6,1,6176788,6178996,6,6,1,"invalid","20",7
"1350",43,5,7,7,1,6185579,6187547,7,7,1,"invalid","20",7
"1351",43,26,4,6,1,6194810,6197159,6,6,1,"phon","0",4
"1352",43,10,4,7,1,6215420,6216831,7,7,1,"phon","0",4
"1353",43,15,1,6,1,6223520,6224676,6,6,1,"valid","20",1
"1354",43,12,6,7,1,6241552,6243059,7,7,1,"orth","0",6
"1355",43,4,6,7,1,6249615,6250947,7,7,1,"orth","0",6
"1356",43,8,2,7,1,6256932,6260973,7,7,1,"valid","0",2
"1357",43,19,5,6,1,6277484,6280715,6,6,1,"orth","20",5
"1358",43,28,6,7,1,6291506,6293265,7,7,1,"orth","0",6
"1359",43,9,3,6,1,6307361,6308527,6,6,1,"phon","20",3
"1360",43,20,6,6,1,6319210,6321324,6,6,1,"orth","0",6
"1361",43,13,7,6,1,6333251,6334313,6,6,1,"invalid","20",7
"1362",43,22,8,6,1,6340570,6341487,6,6,1,"invalid","0",8
"1363",43,31,1,7,1,6353498,6354398,7,7,1,"valid","20",1
"1364",43,18,4,7,1,6406229,6409763,6,7,0,"phon","0",4
"1365",43,11,5,7,1,6437127,6438669,7,7,1,"orth","20",5
"1366",43,25,3,7,1,6486023,6487539,7,7,1,"phon","20",3
"1367",43,24,2,7,1,6498860,6500984,7,7,1,"valid","0",2
"1368",43,27,5,7,1,6511896,6513070,7,7,1,"orth","20",5
"1369",43,32,2,6,1,6524989,6526207,6,6,1,"valid","0",2
"1370",43,17,3,6,1,6557244,6558294,6,6,1,"phon","20",3
"1371",43,1,3,7,1,6569715,6571412,7,7,1,"phon","20",3
"1372",43,2,4,6,1,6583979,6585327,6,6,1,"phon","0",4
"1373",43,21,7,6,1,6595391,6596502,6,6,1,"invalid","20",7
"1374",43,6,8,7,1,6602826,6603968,7,7,1,"invalid","0",8
"1375",43,16,2,7,1,6611567,6614000,6,7,0,"valid","0",2
"1376",43,14,8,6,1,6625349,6627099,6,6,1,"invalid","0",8
"1377",44,27,6,7,1,7685831,7687668,7,7,1,"orth","0",6
"1378",44,28,7,7,1,7697171,7699044,7,7,1,"invalid","20",7
"1379",44,26,5,6,1,7761579,7764543,6,6,1,"orth","20",5
"1380",44,10,5,7,1,7772670,7774287,7,7,1,"orth","20",5
"1381",44,18,5,7,1,7784141,7786776,7,7,1,"orth","20",5
"1382",44,13,8,6,1,7837710,7839639,6,6,1,"invalid","0",8
"1383",44,11,6,7,1,7861035,7863052,7,7,1,"orth","0",6
"1384",44,16,3,7,1,7879197,7880623,7,7,1,"phon","20",3
"1385",44,2,5,6,1,7900621,7906044,7,6,0,"orth","20",5
"1386",44,4,7,7,1,7921811,7923597,7,7,1,"invalid","20",7
"1387",44,9,4,6,1,7931861,7933518,6,6,1,"phon","0",4
"1388",44,7,2,6,1,7971610,7974390,6,6,1,"valid","0",2
"1389",44,24,3,7,1,7984439,7988650,7,7,1,"phon","20",3
"1390",44,3,6,6,1,8021991,8023756,6,6,1,"orth","0",6
"1391",44,5,8,7,1,8031074,8033647,7,7,1,"invalid","0",8
"1392",44,15,2,6,1,8041580,8043390,6,6,1,"valid","0",2
"1393",44,8,3,7,1,8051362,8053274,7,7,1,"phon","20",3
"1394",44,14,1,6,1,8074570,8076790,6,6,1,"valid","20",1
"1395",44,29,8,6,1,8085146,8088283,7,6,0,"invalid","0",8
"1396",44,32,3,6,1,8095583,8096868,6,6,1,"phon","20",3
"1397",44,25,4,7,1,8143314,8144998,7,7,1,"phon","0",4
"1398",44,17,4,6,1,8159986,8164560,7,6,0,"phon","0",4
"1399",44,23,2,7,1,8183419,8184805,7,7,1,"valid","0",2
"1400",44,12,7,7,1,8196005,8198906,7,7,1,"invalid","20",7
"1401",44,20,7,6,1,8209116,8210532,6,6,1,"invalid","20",7
"1402",44,22,1,6,1,8216983,8219394,6,6,1,"valid","20",1
"1403",44,30,1,6,1,8227826,8229139,6,6,1,"valid","20",1
"1404",44,19,6,6,1,8240740,8244005,6,6,1,"orth","0",6
"1405",44,21,8,6,1,8255972,8257768,6,6,1,"invalid","0",8
"1406",44,31,2,7,1,8271225,8274121,7,7,1,"valid","0",2
"1407",44,6,1,7,1,8300964,8304937,7,7,1,"valid","20",1
"1408",44,1,4,7,1,8316113,8319471,7,7,1,"phon","0",4
"1409",45,11,7,7,1,12305561,12308109,7,7,1,"invalid","20",7
"1410",45,2,6,6,1,12327881,12329858,6,6,1,"orth","0",6
"1411",45,25,5,7,1,12341590,12342712,7,7,1,"orth","20",5
"1412",45,29,1,6,1,12351363,12353202,6,6,1,"valid","20",1
"1413",45,5,1,7,1,12360406,12361872,7,7,1,"valid","20",1
"1414",45,32,4,6,1,12386738,12387892,6,6,1,"phon","0",4
"1415",45,17,5,6,1,12418260,12419429,6,6,1,"orth","20",5
"1416",45,22,2,6,1,12446180,12448808,7,6,0,"valid","0",2
"1417",45,13,1,6,1,12455161,12456175,6,6,1,"valid","20",1
"1418",45,1,5,7,1,12463277,12465025,7,7,1,"orth","20",5
"1419",45,23,3,7,1,12477752,12479044,7,7,1,"phon","20",3
"1420",45,7,3,6,1,12525289,12528163,6,6,1,"phon","20",3
"1421",45,30,2,6,1,12534788,12535754,6,6,1,"valid","0",2
"1422",45,31,3,7,1,12542324,12543243,7,7,1,"phon","20",3
"1423",45,16,4,7,1,12556624,12557759,7,7,1,"phon","0",4
"1424",45,24,4,7,1,12593623,12594886,7,7,1,"phon","0",4
"1425",45,27,7,7,1,12609295,12610304,7,7,1,"invalid","20",7
"1426",45,4,8,7,1,12622977,12624633,7,7,1,"invalid","0",8
"1427",45,15,3,6,1,12659388,12661579,6,6,1,"phon","20",3
"1428",45,21,1,6,1,12710292,12712025,6,6,1,"valid","20",1
"1429",45,20,8,6,1,12719601,12721105,6,6,1,"invalid","0",8
"1430",45,12,8,7,1,12729078,12730423,7,7,1,"invalid","0",8
"1431",45,3,7,6,1,12735892,12736980,6,6,1,"invalid","20",7
"1432",45,9,5,6,1,12772372,12773525,6,6,1,"orth","20",5
"1433",45,19,7,6,1,12779384,12783216,7,6,0,"invalid","20",7
"1434",45,14,2,6,1,12791926,12793717,6,6,1,"valid","0",2
"1435",45,6,2,7,1,12807790,12809747,7,7,1,"valid","0",2
"1436",45,8,4,7,1,12816825,12821954,7,7,1,"phon","0",4
"1437",45,10,6,7,1,12829587,12830833,7,7,1,"orth","0",6
"1438",45,28,8,7,1,12837504,12839040,7,7,1,"invalid","0",8
"1439",45,18,6,7,1,12847188,12847980,7,7,1,"orth","0",6
"1440",45,26,6,6,1,12871386,12875397,7,6,0,"orth","0",6
"1441",46,28,1,7,1,332884,334666,7,7,1,"valid","20",1
"1442",46,25,6,7,1,344934,346197,7,7,1,"orth","0",6
"1443",46,20,1,6,1,374816,376883,6,6,1,"valid","20",1
"1444",46,8,5,7,1,399152,400543,7,7,1,"orth","20",5
"1445",46,18,7,7,1,406542,407790,7,7,1,"invalid","20",7
"1446",46,3,8,6,1,424724,426798,6,6,1,"invalid","0",8
"1447",46,11,8,7,1,433908,435326,7,7,1,"invalid","0",8
"1448",46,19,8,6,1,441593,443733,6,6,1,"invalid","0",8
"1449",46,26,7,6,1,449708,451466,6,6,1,"invalid","20",7
"1450",46,13,2,6,1,463222,465102,6,6,1,"valid","0",2
"1451",46,21,2,6,1,471122,472461,6,6,1,"valid","0",2
"1452",46,22,3,6,1,483258,485864,6,6,1,"phon","20",3
"1453",46,7,4,6,1,512793,514394,6,6,1,"phon","0",4
"1454",46,24,5,7,1,532191,533402,7,7,1,"orth","20",5
"1455",46,31,4,7,1,560725,562442,7,7,1,"phon","0",4
"1456",46,5,2,7,1,582016,583515,7,7,1,"valid","0",2
"1457",46,30,3,6,1,593707,594620,6,6,1,"phon","20",3
"1458",46,23,4,7,1,600377,601843,7,7,1,"phon","0",4
"1459",46,12,1,7,1,608731,610321,7,7,1,"valid","20",1
"1460",46,6,3,7,1,628702,632018,7,7,1,"phon","20",3
"1461",46,2,7,6,1,641362,644142,6,6,1,"invalid","20",7
"1462",46,1,6,7,1,660045,661478,7,7,1,"orth","0",6
"1463",46,10,7,7,1,667668,669006,7,7,1,"invalid","20",7
"1464",46,29,2,6,1,699059,700000,6,6,1,"valid","0",2
"1465",46,32,5,6,1,715599,716725,6,6,1,"orth","20",5
"1466",46,17,6,6,1,722467,726468,7,6,0,"orth","0",6
"1467",46,27,8,7,1,738981,740128,7,7,1,"invalid","0",8
"1468",46,15,4,6,1,745632,747870,6,6,1,"phon","0",4
"1469",46,16,5,7,1,758234,759462,7,7,1,"orth","20",5
"1470",46,9,6,6,1,770582,771772,6,6,1,"orth","0",6
"1471",46,4,1,7,1,802741,805259,7,7,1,"valid","20",1
"1472",46,14,3,6,1,811231,813046,6,6,1,"phon","20",3
"1473",47,4,2,7,1,9412743,9413971,7,7,1,"valid","0",2
"1474",47,26,8,6,1,9427322,9429480,6,6,1,"invalid","0",8
"1475",47,25,7,7,1,9444855,9446330,7,7,1,"invalid","20",7
"1476",47,20,2,6,1,9452742,9454441,6,6,1,"valid","0",2
"1477",47,29,3,6,1,9465436,9466947,6,6,1,"phon","20",3
"1478",47,6,4,7,1,9474467,9476448,7,7,1,"phon","0",4
"1479",47,10,8,7,1,9496918,9498705,7,7,1,"invalid","0",8
"1480",47,2,8,6,1,9505280,9507770,6,6,1,"invalid","0",8
"1481",47,7,5,6,1,9527771,9530347,6,6,1,"orth","20",5
"1482",47,22,4,6,1,9538252,9542206,6,6,1,"phon","0",4
"1483",47,31,5,7,1,9560936,9566065,6,7,0,"orth","20",5
"1484",47,32,6,6,1,9574974,9576170,6,6,1,"orth","0",6
"1485",47,13,3,6,1,9613610,9614936,6,6,1,"phon","20",3
"1486",47,11,1,7,1,9622287,9623677,7,7,1,"valid","20",1
"1487",47,8,6,7,1,9648926,9651002,7,7,1,"orth","0",6
"1488",47,24,6,7,1,9673218,9675862,7,7,1,"orth","0",6
"1489",47,9,7,6,1,9689763,9691539,6,6,1,"invalid","20",7
"1490",47,1,7,7,1,9730900,9732830,7,7,1,"invalid","20",7
"1491",47,17,7,6,1,9740738,9741840,6,6,1,"invalid","20",7
"1492",47,18,8,7,1,9764201,9765634,7,7,1,"invalid","0",8
"1493",47,21,3,6,1,9777883,9779565,6,6,1,"phon","20",3
"1494",47,3,1,6,1,9796478,9797718,6,6,1,"valid","20",1
"1495",47,27,1,7,1,9808187,9811109,7,7,1,"valid","20",1
"1496",47,12,2,7,1,9832017,9836091,6,7,0,"valid","0",2
"1497",47,15,5,6,1,9848724,9849835,6,6,1,"orth","20",5
"1498",47,14,4,6,1,9858101,9859419,6,6,1,"phon","0",4
"1499",47,23,5,7,1,9864766,9865942,7,7,1,"orth","20",5
"1500",47,28,2,7,1,9885224,9887012,7,7,1,"valid","0",2
"1501",47,16,6,7,1,9894759,9896670,7,7,1,"orth","0",6
"1502",47,30,4,6,1,9901957,9903070,6,6,1,"phon","0",4
"1503",47,5,3,7,1,9909196,9910982,7,7,1,"phon","20",3
"1504",47,19,1,6,1,9926399,9929078,6,6,1,"valid","20",1
"1505",48,6,5,7,1,597970,599232,7,7,1,"orth","20",5
"1506",48,25,8,7,1,629615,631093,7,7,1,"invalid","0",8
"1507",48,12,3,7,1,649925,652620,7,7,1,"phon","20",3
"1508",48,8,7,7,1,667406,670635,7,7,1,"invalid","20",7
"1509",48,21,4,6,1,684587,686293,6,6,1,"phon","0",4
"1510",48,17,8,6,1,697118,698633,6,6,1,"invalid","0",8
"1511",48,7,6,6,1,718220,723040,6,6,1,"orth","0",6
"1512",48,3,2,6,1,730105,731712,6,6,1,"valid","0",2
"1513",48,26,1,6,1,784585,786180,6,6,1,"valid","20",1
"1514",48,31,6,7,1,805718,806990,7,7,1,"orth","0",6
"1515",48,18,1,7,1,814989,816973,7,7,1,"valid","20",1
"1516",48,19,2,6,1,836012,842988,6,6,1,"valid","0",2
"1517",48,5,4,7,1,874203,876507,7,7,1,"phon","0",4
"1518",48,20,3,6,1,883625,886523,6,6,1,"phon","20",3
"1519",48,22,5,6,1,894498,896609,6,6,1,"orth","20",5
"1520",48,28,3,7,1,902665,905346,7,7,1,"phon","20",3
"1521",48,27,2,7,1,912765,914805,7,7,1,"valid","0",2
"1522",48,23,6,7,1,923046,924533,7,7,1,"orth","0",6
"1523",48,30,5,6,1,931101,932221,6,6,1,"orth","20",5
"1524",48,2,1,6,1,938492,940146,6,6,1,"valid","20",1
"1525",48,4,3,7,1,948709,950031,7,7,1,"phon","20",3
"1526",48,11,2,7,1,980402,981478,6,7,0,"valid","0",2
"1527",48,10,1,7,1,1020062,1021894,7,7,1,"valid","20",1
"1528",48,24,7,7,1,1043469,1044892,7,7,1,"invalid","20",7
"1529",48,32,7,6,1,1070773,1072206,6,6,1,"invalid","20",7
"1530",48,9,8,6,1,1086586,1088128,6,6,1,"invalid","0",8
"1531",48,29,4,6,1,1132893,1134540,6,6,1,"phon","0",4
"1532",48,16,7,7,1,1140479,1142260,7,7,1,"invalid","20",7
"1533",48,13,4,6,1,1149160,1150207,6,6,1,"phon","0",4
"1534",48,1,8,7,1,1162289,1164797,7,7,1,"invalid","0",8
"1535",48,14,5,6,1,1171201,1179813,6,6,1,"orth","20",5
"1536",48,15,6,6,1,1211472,1213616,6,6,1,"orth","0",6
"1537",49,10,2,7,1,1809899,1811942,7,7,1,"valid","0",2
"1538",49,5,5,7,1,1838483,1840399,7,7,1,"orth","20",5
"1539",49,19,3,6,1,1856501,1860313,6,6,1,"phon","20",3
"1540",49,17,1,6,1,1876916,1878159,6,6,1,"valid","20",1
"1541",49,23,7,7,1,1891841,1893134,7,7,1,"invalid","20",7
"1542",49,26,2,6,1,1920377,1922089,6,6,1,"valid","0",2
"1543",49,15,7,6,1,1935151,1937088,6,6,1,"invalid","20",7
"1544",49,4,4,7,1,1944551,1946046,7,7,1,"phon","0",4
"1545",49,1,1,7,1,1952672,1954845,7,7,1,"valid","20",1
"1546",49,20,4,6,1,1961360,1963189,6,6,1,"phon","0",4
"1547",49,31,7,7,1,1972953,1974184,7,7,1,"invalid","20",7
"1548",49,28,4,7,1,2007479,2009420,7,7,1,"phon","0",4
"1549",49,24,8,7,1,2018841,2021042,7,7,1,"invalid","0",8
"1550",49,7,7,6,1,2044689,2048932,6,6,1,"invalid","20",7
"1551",49,27,3,7,1,2065029,2066980,7,7,1,"phon","20",3
"1552",49,14,6,6,1,2082501,2083971,6,6,1,"orth","0",6
"1553",49,3,3,6,1,2097351,2099180,6,6,1,"phon","20",3
"1554",49,2,2,6,1,2121839,2123460,6,6,1,"valid","0",2
"1555",49,12,4,7,1,2187865,2189940,7,7,1,"phon","0",4
"1556",49,8,8,7,1,2196650,2198329,7,7,1,"invalid","0",8
"1557",49,9,1,6,1,2219065,2220866,6,6,1,"valid","20",1
"1558",49,30,6,6,1,2235027,2236297,6,6,1,"orth","0",6
"1559",49,32,8,6,1,2243024,2244416,6,6,1,"invalid","0",8
