"","sub","item","cond","seq","line","dataFile","prev","deg","Nfix_1st","Nfix_2nd","Nfix_all"
"6372",3,8,4,16,1,"D:/Data/E2DEG/E2DEG3.asc","valid","20",11,6,21
"6395",3,80,4,17,1,"D:/Data/E2DEG/E2DEG3.asc","valid","20",11,8,22
"6418",3,70,6,18,1,"D:/Data/E2DEG/E2DEG3.asc","mask","20",11,7,22
"6440",3,113,1,19,1,"D:/Data/E2DEG/E2DEG3.asc","valid","0",10,7,20
"6460",3,58,6,20,1,"D:/Data/E2DEG/E2DEG3.asc","mask","20",12,7,22
"6482",3,6,2,21,1,"D:/Data/E2DEG/E2DEG3.asc","orth","0",10,6,19
"6502",3,114,2,22,NA,"D:/Data/E2DEG/E2DEG3.asc","orth","0",10,7,18
"6520",3,31,3,23,1,"D:/Data/E2DEG/E2DEG3.asc","mask","0",10,9,22
"6545",3,98,4,24,NA,"D:/Data/E2DEG/E2DEG3.asc","valid","20",12,12,24
"6569",3,83,1,25,NA,"D:/Data/E2DEG/E2DEG3.asc","valid","0",13,0,18
"6589",3,44,4,26,1,"D:/Data/E2DEG/E2DEG3.asc","valid","20",12,0,17
"6606",3,10,6,27,1,"D:/Data/E2DEG/E2DEG3.asc","mask","20",10,6,23
"6631",3,56,4,28,1,"D:/Data/E2DEG/E2DEG3.asc","valid","20",12,8,22
"6653",3,1,3,29,1,"D:/Data/E2DEG/E2DEG3.asc","mask","0",12,2,16
"6669",3,45,5,30,1,"D:/Data/E2DEG/E2DEG3.asc","orth","20",10,6,18
"6687",3,69,5,31,1,"D:/Data/E2DEG/E2DEG3.asc","orth","20",9,3,15
"6702",3,3,5,32,1,"D:/Data/E2DEG/E2DEG3.asc","orth","20",10,4,18
"6720",3,92,4,33,1,"D:/Data/E2DEG/E2DEG3.asc","valid","20",12,8,23
"6743",3,25,3,34,1,"D:/Data/E2DEG/E2DEG3.asc","mask","0",10,7,22
"6765",3,90,2,35,1,"D:/Data/E2DEG/E2DEG3.asc","orth","0",9,6,19
"6784",3,86,4,36,1,"D:/Data/E2DEG/E2DEG3.asc","valid","20",9,3,16
"6802",3,119,1,37,1,"D:/Data/E2DEG/E2DEG3.asc","valid","0",12,2,19
"6822",3,71,1,38,1,"D:/Data/E2DEG/E2DEG3.asc","valid","0",9,2,15
"6837",3,24,2,39,1,"D:/Data/E2DEG/E2DEG3.asc","orth","0",11,3,19
"6857",3,127,3,40,1,"D:/Data/E2DEG/E2DEG3.asc","mask","0",9,5,16
"6875",3,88,6,41,1,"D:/Data/E2DEG/E2DEG3.asc","mask","20",11,4,18
"6895",3,57,5,42,1,"D:/Data/E2DEG/E2DEG3.asc","orth","20",10,6,21
"6920",3,12,2,43,1,"D:/Data/E2DEG/E2DEG3.asc","orth","0",8,4,16
"6936",3,46,6,44,1,"D:/Data/E2DEG/E2DEG3.asc","mask","20",13,6,24
"6960",3,64,6,45,1,"D:/Data/E2DEG/E2DEG3.asc","mask","20",11,9,22
"6982",3,61,3,46,1,"D:/Data/E2DEG/E2DEG3.asc","mask","0",12,2,17
"7004",3,29,1,47,1,"D:/Data/E2DEG/E2DEG3.asc","valid","0",6,10,18
"7022",3,67,3,48,1,"D:/Data/E2DEG/E2DEG3.asc","mask","0",8,5,18
"7040",3,74,4,49,1,"D:/Data/E2DEG/E2DEG3.asc","valid","20",10,2,17
"7057",3,42,2,50,1,"D:/Data/E2DEG/E2DEG3.asc","orth","0",12,0,15
"7072",3,73,3,51,1,"D:/Data/E2DEG/E2DEG3.asc","mask","0",11,7,22
"7095",3,21,5,52,1,"D:/Data/E2DEG/E2DEG3.asc","orth","20",10,7,21
"7117",3,4,6,53,1,"D:/Data/E2DEG/E2DEG3.asc","mask","20",10,2,18
"7135",3,23,1,54,1,"D:/Data/E2DEG/E2DEG3.asc","valid","0",9,1,14
"7150",3,66,2,55,1,"D:/Data/E2DEG/E2DEG3.asc","orth","0",10,3,17
"7167",3,78,2,56,1,"D:/Data/E2DEG/E2DEG3.asc","orth","0",8,3,12
"7179",3,9,5,57,1,"D:/Data/E2DEG/E2DEG3.asc","orth","20",11,2,17
"7197",3,137,1,58,1,"D:/Data/E2DEG/E2DEG3.asc","valid","0",6,7,15
"7215",3,47,1,59,1,"D:/Data/E2DEG/E2DEG3.asc","valid","0",8,6,16
"7231",3,65,1,60,1,"D:/Data/E2DEG/E2DEG3.asc","valid","0",9,7,22
"7253",3,126,2,61,1,"D:/Data/E2DEG/E2DEG3.asc","orth","0",10,4,17
"7272",3,11,1,62,1,"D:/Data/E2DEG/E2DEG3.asc","valid","0",6,4,16
"7288",3,55,3,63,1,"D:/Data/E2DEG/E2DEG3.asc","mask","0",9,3,15
"7303",3,111,5,64,1,"D:/Data/E2DEG/E2DEG3.asc","orth","20",10,2,18
"7321",3,96,2,65,1,"D:/Data/E2DEG/E2DEG3.asc","orth","0",10,6,19
"7341",3,2,4,66,1,"D:/Data/E2DEG/E2DEG3.asc","valid","20",9,7,20
"7362",3,129,5,67,1,"D:/Data/E2DEG/E2DEG3.asc","orth","20",9,7,19
"7381",3,52,6,68,1,"D:/Data/E2DEG/E2DEG3.asc","mask","20",11,5,18
"7399",3,105,5,69,1,"D:/Data/E2DEG/E2DEG3.asc","orth","20",7,7,17
"7416",3,121,3,70,1,"D:/Data/E2DEG/E2DEG3.asc","mask","0",9,10,22
"7440",3,41,1,71,1,"D:/Data/E2DEG/E2DEG3.asc","valid","0",8,2,13
"7453",3,26,4,72,1,"D:/Data/E2DEG/E2DEG3.asc","valid","20",10,5,20
"7475",3,7,3,73,1,"D:/Data/E2DEG/E2DEG3.asc","mask","0",10,7,19
"7494",3,39,5,74,1,"D:/Data/E2DEG/E2DEG3.asc","orth","20",7,3,14
"7511",3,75,5,75,1,"D:/Data/E2DEG/E2DEG3.asc","orth","20",9,0,15
"7526",3,19,3,76,1,"D:/Data/E2DEG/E2DEG3.asc","mask","0",10,2,17
"7543",3,43,3,77,1,"D:/Data/E2DEG/E2DEG3.asc","mask","0",8,5,16
"7559",3,5,1,78,1,"D:/Data/E2DEG/E2DEG3.asc","valid","0",11,3,19
"7578",3,125,1,79,1,"D:/Data/E2DEG/E2DEG3.asc","valid","0",8,0,13
"7591",3,106,6,80,1,"D:/Data/E2DEG/E2DEG3.asc","mask","20",8,4,16
"7607",3,62,4,81,1,"D:/Data/E2DEG/E2DEG3.asc","valid","20",10,5,18
"7626",3,28,6,82,1,"D:/Data/E2DEG/E2DEG3.asc","mask","20",9,2,15
"7641",3,48,2,83,1,"D:/Data/E2DEG/E2DEG3.asc","orth","0",5,3,11
"7652",3,22,6,84,1,"D:/Data/E2DEG/E2DEG3.asc","mask","20",12,3,19
"7671",3,59,1,85,1,"D:/Data/E2DEG/E2DEG3.asc","valid","0",9,2,17
"7691",3,122,4,86,1,"D:/Data/E2DEG/E2DEG3.asc","valid","20",7,9,18
"7709",3,33,5,87,1,"D:/Data/E2DEG/E2DEG3.asc","orth","20",10,4,19
"7728",3,99,5,88,1,"D:/Data/E2DEG/E2DEG3.asc","orth","20",11,8,24
"7752",3,54,2,89,1,"D:/Data/E2DEG/E2DEG3.asc","orth","0",8,3,15
"7770",3,13,3,90,1,"D:/Data/E2DEG/E2DEG3.asc","mask","0",10,2,17
"7787",3,117,5,91,1,"D:/Data/E2DEG/E2DEG3.asc","orth","20",8,1,14
"7801",3,128,4,92,1,"D:/Data/E2DEG/E2DEG3.asc","valid","20",9,4,18
"7819",3,32,4,93,1,"D:/Data/E2DEG/E2DEG3.asc","valid","20",12,2,18
"7837",3,14,4,94,1,"D:/Data/E2DEG/E2DEG3.asc","valid","20",10,5,20
"7857",3,135,5,95,1,"D:/Data/E2DEG/E2DEG3.asc","orth","20",12,3,22
"7879",3,100,6,96,1,"D:/Data/E2DEG/E2DEG3.asc","mask","20",8,3,14
"7894",3,136,6,97,1,"D:/Data/E2DEG/E2DEG3.asc","mask","20",11,2,15
"7910",3,134,4,98,1,"D:/Data/E2DEG/E2DEG3.asc","valid","20",11,3,19
"7929",3,123,5,99,1,"D:/Data/E2DEG/E2DEG3.asc","orth","20",11,2,17
"7946",3,120,2,100,1,"D:/Data/E2DEG/E2DEG3.asc","orth","0",9,1,15
"7961",3,18,2,101,1,"D:/Data/E2DEG/E2DEG3.asc","orth","0",8,1,12
"7973",3,109,3,102,1,"D:/Data/E2DEG/E2DEG3.asc","mask","0",11,2,20
"7993",3,124,6,103,1,"D:/Data/E2DEG/E2DEG3.asc","mask","20",9,2,16
"8009",3,60,2,104,NA,"D:/Data/E2DEG/E2DEG3.asc","orth","0",14,1,19
"8029",3,79,3,105,1,"D:/Data/E2DEG/E2DEG3.asc","mask","0",12,0,18
"8047",3,38,4,106,1,"D:/Data/E2DEG/E2DEG3.asc","valid","20",10,2,15
"8062",3,87,5,107,1,"D:/Data/E2DEG/E2DEG3.asc","orth","20",13,1,19
"8081",3,89,1,108,1,"D:/Data/E2DEG/E2DEG3.asc","valid","0",10,5,20
"8101",3,94,6,109,1,"D:/Data/E2DEG/E2DEG3.asc","mask","20",9,3,18
"8119",3,84,2,110,1,"D:/Data/E2DEG/E2DEG3.asc","orth","0",11,2,18
"8137",3,34,6,111,1,"D:/Data/E2DEG/E2DEG3.asc","mask","20",11,0,15
"8152",3,49,3,112,1,"D:/Data/E2DEG/E2DEG3.asc","mask","0",10,5,19
"8173",3,104,4,113,1,"D:/Data/E2DEG/E2DEG3.asc","valid","20",12,4,21
"8194",3,95,1,114,1,"D:/Data/E2DEG/E2DEG3.asc","valid","0",10,3,17
"8211",3,81,5,115,1,"D:/Data/E2DEG/E2DEG3.asc","orth","20",10,4,18
"8229",3,108,2,116,1,"D:/Data/E2DEG/E2DEG3.asc","orth","0",13,1,19
"8248",3,76,6,117,1,"D:/Data/E2DEG/E2DEG3.asc","mask","20",12,2,17
"8265",3,77,1,118,1,"D:/Data/E2DEG/E2DEG3.asc","valid","0",11,3,19
"8284",3,115,3,119,1,"D:/Data/E2DEG/E2DEG3.asc","mask","0",7,5,15
"8299",3,118,6,120,1,"D:/Data/E2DEG/E2DEG3.asc","mask","20",8,2,16
"8315",3,50,4,121,1,"D:/Data/E2DEG/E2DEG3.asc","valid","20",8,6,18
"8333",3,97,3,122,1,"D:/Data/E2DEG/E2DEG3.asc","mask","0",7,1,14
"8347",3,101,1,123,1,"D:/Data/E2DEG/E2DEG3.asc","valid","0",8,3,15
"8363",3,30,2,124,1,"D:/Data/E2DEG/E2DEG3.asc","orth","0",10,1,14
"8377",3,37,3,125,1,"D:/Data/E2DEG/E2DEG3.asc","mask","0",7,2,15
"8392",3,36,2,126,1,"D:/Data/E2DEG/E2DEG3.asc","orth","0",8,1,12
"8404",3,35,1,127,1,"D:/Data/E2DEG/E2DEG3.asc","valid","0",10,2,17
"8421",3,85,3,128,1,"D:/Data/E2DEG/E2DEG3.asc","mask","0",10,5,18
"8440",3,40,6,129,1,"D:/Data/E2DEG/E2DEG3.asc","mask","20",10,4,20
"8461",3,112,6,130,1,"D:/Data/E2DEG/E2DEG3.asc","mask","20",10,2,16
"8477",3,27,5,131,1,"D:/Data/E2DEG/E2DEG3.asc","orth","20",10,3,17
"8494",3,130,6,132,NA,"D:/Data/E2DEG/E2DEG3.asc","mask","20",10,2,19
"8514",3,63,5,133,1,"D:/Data/E2DEG/E2DEG3.asc","orth","20",9,1,15
"8529",3,93,5,134,1,"D:/Data/E2DEG/E2DEG3.asc","orth","20",9,5,18
"8547",3,91,3,135,1,"D:/Data/E2DEG/E2DEG3.asc","mask","0",8,2,14
"8562",3,15,5,136,1,"D:/Data/E2DEG/E2DEG3.asc","orth","20",10,1,15
"8577",3,132,2,137,1,"D:/Data/E2DEG/E2DEG3.asc","orth","0",7,2,14
"8591",3,103,3,138,1,"D:/Data/E2DEG/E2DEG3.asc","mask","0",7,2,15
"8607",4,30,3,1,1,"D:/Data/E2DEG/E2DEG4.asc","mask","0",10,9,21
"8630",4,100,1,2,1,"D:/Data/E2DEG/E2DEG4.asc","valid","0",8,5,15
"8654",4,137,2,3,1,"D:/Data/E2DEG/E2DEG4.asc","orth","0",8,11,21
"8676",4,117,6,4,1,"D:/Data/E2DEG/E2DEG4.asc","mask","20",7,2,14
"8690",4,31,4,5,1,"D:/Data/E2DEG/E2DEG4.asc","valid","20",11,4,20
"8710",4,8,5,6,1,"D:/Data/E2DEG/E2DEG4.asc","orth","20",10,6,20
"8733",4,26,5,7,1,"D:/Data/E2DEG/E2DEG4.asc","orth","20",9,7,19
"8755",4,2,5,8,NA,"D:/Data/E2DEG/E2DEG4.asc","orth","20",8,1,15
"8774",4,46,1,9,1,"D:/Data/E2DEG/E2DEG4.asc","valid","0",10,3,18
"8795",4,97,4,10,1,"D:/Data/E2DEG/E2DEG4.asc","valid","20",10,4,19
"8818",4,21,6,11,1,"D:/Data/E2DEG/E2DEG4.asc","mask","20",9,0,14
"8835",4,121,4,12,1,"D:/Data/E2DEG/E2DEG4.asc","valid","20",7,5,16
"8855",4,127,4,13,1,"D:/Data/E2DEG/E2DEG4.asc","valid","20",11,0,16
"8871",4,84,3,14,1,"D:/Data/E2DEG/E2DEG4.asc","mask","0",9,7,18
"8892",4,16,1,15,1,"D:/Data/E2DEG/E2DEG4.asc","valid","0",8,2,17
"8911",4,92,5,16,1,"D:/Data/E2DEG/E2DEG4.asc","orth","20",7,4,15
"8930",4,4,1,17,1,"D:/Data/E2DEG/E2DEG4.asc","valid","0",6,8,19
"8955",4,22,1,18,1,"D:/Data/E2DEG/E2DEG4.asc","valid","0",10,12,24
"8982",4,125,2,19,1,"D:/Data/E2DEG/E2DEG4.asc","orth","0",6,1,13
"8995",4,32,5,20,1,"D:/Data/E2DEG/E2DEG4.asc","orth","20",8,4,19
"9014",4,74,5,21,1,"D:/Data/E2DEG/E2DEG4.asc","orth","20",8,1,15
"9030",4,42,3,22,1,"D:/Data/E2DEG/E2DEG4.asc","mask","0",4,5,13
"9046",4,5,2,23,1,"D:/Data/E2DEG/E2DEG4.asc","orth","0",10,1,18
"9067",4,80,5,24,1,"D:/Data/E2DEG/E2DEG4.asc","orth","20",5,6,14
"9081",4,40,1,25,1,"D:/Data/E2DEG/E2DEG4.asc","valid","0",11,1,20
"9101",4,72,3,26,1,"D:/Data/E2DEG/E2DEG4.asc","mask","0",6,1,10
"9113",4,136,1,27,1,"D:/Data/E2DEG/E2DEG4.asc","valid","0",9,2,16
"9129",4,67,4,28,1,"D:/Data/E2DEG/E2DEG4.asc","valid","20",8,1,14
"9145",4,91,4,29,1,"D:/Data/E2DEG/E2DEG4.asc","valid","20",11,0,17
"9165",4,73,4,30,1,"D:/Data/E2DEG/E2DEG4.asc","valid","20",11,0,16
"9186",4,75,6,31,1,"D:/Data/E2DEG/E2DEG4.asc","mask","20",7,2,13
"9201",4,70,1,32,1,"D:/Data/E2DEG/E2DEG4.asc","valid","0",8,6,19
"9223",4,110,5,33,1,"D:/Data/E2DEG/E2DEG4.asc","orth","20",7,4,14
"9238",4,27,6,34,1,"D:/Data/E2DEG/E2DEG4.asc","mask","20",6,2,13
"9254",4,105,6,35,1,"D:/Data/E2DEG/E2DEG4.asc","mask","20",6,4,12
"9266",4,3,6,36,1,"D:/Data/E2DEG/E2DEG4.asc","mask","20",8,2,16
"9282",4,6,3,37,1,"D:/Data/E2DEG/E2DEG4.asc","mask","0",9,2,13
"9295",4,19,4,38,1,"D:/Data/E2DEG/E2DEG4.asc","valid","20",10,3,16
"9311",4,85,4,39,NA,"D:/Data/E2DEG/E2DEG4.asc","valid","20",9,3,18
"9329",4,122,5,40,1,"D:/Data/E2DEG/E2DEG4.asc","orth","20",6,1,12
"9341",4,88,1,41,1,"D:/Data/E2DEG/E2DEG4.asc","valid","0",9,2,18
"9359",4,98,5,42,1,"D:/Data/E2DEG/E2DEG4.asc","orth","20",9,0,14
"9373",4,38,5,43,1,"D:/Data/E2DEG/E2DEG4.asc","orth","20",8,3,14
"9387",4,93,6,44,1,"D:/Data/E2DEG/E2DEG4.asc","mask","20",9,2,14
"9401",4,68,5,45,NA,"D:/Data/E2DEG/E2DEG4.asc","orth","20",7,2,16
"9419",4,52,1,46,1,"D:/Data/E2DEG/E2DEG4.asc","valid","0",6,2,14
"9433",4,77,2,47,NA,"D:/Data/E2DEG/E2DEG4.asc","orth","0",11,4,21
"9456",4,94,1,48,1,"D:/Data/E2DEG/E2DEG4.asc","valid","0",7,5,19
"9475",4,134,5,49,1,"D:/Data/E2DEG/E2DEG4.asc","orth","20",9,1,16
"9491",4,123,6,50,1,"D:/Data/E2DEG/E2DEG4.asc","mask","20",10,0,16
"9509",4,13,4,51,1,"D:/Data/E2DEG/E2DEG4.asc","valid","20",7,5,15
"9532",4,61,4,52,NA,"D:/Data/E2DEG/E2DEG4.asc","valid","20",10,0,15
"9552",4,28,1,53,1,"D:/Data/E2DEG/E2DEG4.asc","valid","0",7,1,12
"9564",4,115,4,54,1,"D:/Data/E2DEG/E2DEG4.asc","valid","20",7,2,12
"9581",4,43,4,55,1,"D:/Data/E2DEG/E2DEG4.asc","valid","20",6,2,14
"9595",4,15,6,56,1,"D:/Data/E2DEG/E2DEG4.asc","mask","20",8,0,12
"9610",4,58,1,57,1,"D:/Data/E2DEG/E2DEG4.asc","valid","0",10,2,17
"9627",4,18,3,58,1,"D:/Data/E2DEG/E2DEG4.asc","mask","0",8,2,13
"9640",4,114,3,59,1,"D:/Data/E2DEG/E2DEG4.asc","mask","0",8,3,13
"9657",4,1,4,60,1,"D:/Data/E2DEG/E2DEG4.asc","valid","20",5,7,16
"9682",4,20,5,61,1,"D:/Data/E2DEG/E2DEG4.asc","orth","20",8,0,14
"9696",4,86,5,62,1,"D:/Data/E2DEG/E2DEG4.asc","orth","20",9,0,15
"9711",4,7,4,63,1,"D:/Data/E2DEG/E2DEG4.asc","valid","20",11,1,16
"9727",4,95,2,64,1,"D:/Data/E2DEG/E2DEG4.asc","orth","0",9,4,17
"9746",4,79,4,65,1,"D:/Data/E2DEG/E2DEG4.asc","valid","20",8,3,19
"9765",4,76,1,66,1,"D:/Data/E2DEG/E2DEG4.asc","valid","0",8,3,15
"9786",4,50,5,67,1,"D:/Data/E2DEG/E2DEG4.asc","orth","20",9,1,16
"9802",4,83,2,68,1,"D:/Data/E2DEG/E2DEG4.asc","orth","0",7,2,18
"9820",4,51,6,69,1,"D:/Data/E2DEG/E2DEG4.asc","mask","20",9,0,15
"9835",4,36,3,70,1,"D:/Data/E2DEG/E2DEG4.asc","mask","0",6,4,13
"9852",4,106,1,71,1,"D:/Data/E2DEG/E2DEG4.asc","valid","0",6,0,12
"9864",4,69,6,72,1,"D:/Data/E2DEG/E2DEG4.asc","mask","20",8,2,14
"9878",4,49,4,73,1,"D:/Data/E2DEG/E2DEG4.asc","valid","20",9,2,17
"9895",4,103,4,74,1,"D:/Data/E2DEG/E2DEG4.asc","valid","20",10,4,18
"9913",4,111,6,75,1,"D:/Data/E2DEG/E2DEG4.asc","mask","20",8,0,16
"9929",4,12,3,76,1,"D:/Data/E2DEG/E2DEG4.asc","mask","0",9,2,17
"9946",4,11,2,77,1,"D:/Data/E2DEG/E2DEG4.asc","orth","0",8,1,15
"9961",4,129,6,78,1,"D:/Data/E2DEG/E2DEG4.asc","mask","20",7,3,14
"9977",4,96,3,79,1,"D:/Data/E2DEG/E2DEG4.asc","mask","0",9,3,19
"9996",4,53,2,80,1,"D:/Data/E2DEG/E2DEG4.asc","orth","0",10,1,16
"10015",4,54,3,81,1,"D:/Data/E2DEG/E2DEG4.asc","mask","0",8,2,14
"10032",4,109,4,82,1,"D:/Data/E2DEG/E2DEG4.asc","valid","20",9,3,19
"10051",4,60,3,83,1,"D:/Data/E2DEG/E2DEG4.asc","mask","0",8,0,16
"10067",4,108,3,84,1,"D:/Data/E2DEG/E2DEG4.asc","mask","0",9,0,16
"10083",4,37,4,85,1,"D:/Data/E2DEG/E2DEG4.asc","valid","20",7,0,14
"10097",4,64,1,86,1,"D:/Data/E2DEG/E2DEG4.asc","valid","0",10,0,16
"10113",4,25,4,87,1,"D:/Data/E2DEG/E2DEG4.asc","valid","20",7,1,15
"10128",4,104,5,88,1,"D:/Data/E2DEG/E2DEG4.asc","orth","20",9,0,18
"10146",4,66,3,89,1,"D:/Data/E2DEG/E2DEG4.asc","mask","0",7,3,13
"10162",4,87,6,90,1,"D:/Data/E2DEG/E2DEG4.asc","mask","20",8,0,17
"10179",4,89,2,91,1,"D:/Data/E2DEG/E2DEG4.asc","orth","0",8,2,16
"10195",4,65,2,92,1,"D:/Data/E2DEG/E2DEG4.asc","orth","0",6,1,15
"10211",4,112,1,93,1,"D:/Data/E2DEG/E2DEG4.asc","valid","0",6,1,12
"10225",4,44,5,94,1,"D:/Data/E2DEG/E2DEG4.asc","orth","20",7,1,14
"10239",4,57,6,95,1,"D:/Data/E2DEG/E2DEG4.asc","mask","20",9,1,17
"10256",4,35,2,96,1,"D:/Data/E2DEG/E2DEG4.asc","orth","0",8,1,15
"10273",4,33,6,97,1,"D:/Data/E2DEG/E2DEG4.asc","mask","20",7,1,17
"10290",4,128,5,98,1,"D:/Data/E2DEG/E2DEG4.asc","orth","20",6,4,19
"10309",4,113,2,99,1,"D:/Data/E2DEG/E2DEG4.asc","orth","0",7,0,12
"10321",4,124,1,100,1,"D:/Data/E2DEG/E2DEG4.asc","valid","0",6,1,12
"10338",4,41,2,101,1,"D:/Data/E2DEG/E2DEG4.asc","orth","0",9,4,15
"10355",4,135,6,102,1,"D:/Data/E2DEG/E2DEG4.asc","mask","20",9,0,17
"10374",4,90,3,103,1,"D:/Data/E2DEG/E2DEG4.asc","mask","0",6,0,13
"10387",4,131,2,104,1,"D:/Data/E2DEG/E2DEG4.asc","orth","0",6,2,17
"10404",4,126,3,105,1,"D:/Data/E2DEG/E2DEG4.asc","mask","0",7,0,14
"10419",4,102,3,106,1,"D:/Data/E2DEG/E2DEG4.asc","mask","0",4,1,12
"10431",4,34,1,107,1,"D:/Data/E2DEG/E2DEG4.asc","valid","0",7,0,14
"10445",4,138,3,108,1,"D:/Data/E2DEG/E2DEG4.asc","mask","0",7,0,15
"10460",4,39,6,109,1,"D:/Data/E2DEG/E2DEG4.asc","mask","20",7,2,15
"10475",4,48,3,110,1,"D:/Data/E2DEG/E2DEG4.asc","mask","0",6,0,10
"10486",4,130,1,111,1,"D:/Data/E2DEG/E2DEG4.asc","valid","0",7,0,17
"10503",4,45,6,112,1,"D:/Data/E2DEG/E2DEG4.asc","mask","20",7,1,14
"10517",4,17,2,113,1,"D:/Data/E2DEG/E2DEG4.asc","orth","0",7,3,17
"10538",4,56,5,114,1,"D:/Data/E2DEG/E2DEG4.asc","orth","20",10,2,18
"10556",4,120,3,115,NA,"D:/Data/E2DEG/E2DEG4.asc","mask","0",9,0,15
"10571",4,99,6,116,1,"D:/Data/E2DEG/E2DEG4.asc","mask","20",9,3,20
"10591",4,59,2,117,1,"D:/Data/E2DEG/E2DEG4.asc","orth","0",5,1,15
"10608",4,55,4,118,1,"D:/Data/E2DEG/E2DEG4.asc","valid","20",8,0,14
"10622",4,29,2,119,1,"D:/Data/E2DEG/E2DEG4.asc","orth","0",7,1,14
"10636",4,71,2,120,1,"D:/Data/E2DEG/E2DEG4.asc","orth","0",8,1,14
"10650",4,63,6,121,1,"D:/Data/E2DEG/E2DEG4.asc","mask","20",8,1,15
"10665",4,118,1,122,NA,"D:/Data/E2DEG/E2DEG4.asc","valid","0",7,0,14
"10681",4,133,4,123,1,"D:/Data/E2DEG/E2DEG4.asc","valid","20",9,3,20
"10701",4,14,5,124,1,"D:/Data/E2DEG/E2DEG4.asc","orth","20",6,1,15
"10718",4,9,6,125,1,"D:/Data/E2DEG/E2DEG4.asc","mask","20",9,1,17
"10735",4,132,3,126,1,"D:/Data/E2DEG/E2DEG4.asc","mask","0",9,3,16
"10751",4,81,6,127,1,"D:/Data/E2DEG/E2DEG4.asc","mask","20",7,0,14
"10768",4,119,2,128,1,"D:/Data/E2DEG/E2DEG4.asc","orth","0",10,2,17
"10785",4,78,3,129,1,"D:/Data/E2DEG/E2DEG4.asc","mask","0",7,1,11
"10796",4,101,2,130,1,"D:/Data/E2DEG/E2DEG4.asc","orth","0",8,2,14
"10810",4,47,2,131,1,"D:/Data/E2DEG/E2DEG4.asc","orth","0",6,1,13
"10825",4,62,5,132,1,"D:/Data/E2DEG/E2DEG4.asc","orth","20",5,0,11
"10836",4,23,2,133,1,"D:/Data/E2DEG/E2DEG4.asc","orth","0",7,0,12
"10849",4,10,1,134,1,"D:/Data/E2DEG/E2DEG4.asc","valid","0",10,0,19
"10868",4,24,3,135,1,"D:/Data/E2DEG/E2DEG4.asc","mask","0",9,4,17
"10889",4,107,2,136,1,"D:/Data/E2DEG/E2DEG4.asc","orth","0",9,2,18
"10907",4,82,1,137,1,"D:/Data/E2DEG/E2DEG4.asc","valid","0",6,0,14
"10922",4,116,5,138,1,"D:/Data/E2DEG/E2DEG4.asc","orth","20",7,1,14
"10936",5,113,3,1,1,"D:/Data/E2DEG/E2DEG5.asc","mask","0",9,5,18
"10954",5,102,4,2,1,"D:/Data/E2DEG/E2DEG5.asc","valid","20",9,3,13
"10967",5,135,1,3,1,"D:/Data/E2DEG/E2DEG5.asc","valid","0",9,12,27
"10996",5,69,1,4,1,"D:/Data/E2DEG/E2DEG5.asc","valid","0",10,2,15
"11012",5,61,5,5,1,"D:/Data/E2DEG/E2DEG5.asc","orth","20",11,9,22
"11034",5,10,2,6,1,"D:/Data/E2DEG/E2DEG5.asc","orth","0",11,3,19
"11053",5,100,2,7,1,"D:/Data/E2DEG/E2DEG5.asc","orth","0",8,5,18
"11071",5,125,3,8,1,"D:/Data/E2DEG/E2DEG5.asc","mask","0",11,0,16
"11087",5,22,2,9,1,"D:/Data/E2DEG/E2DEG5.asc","orth","0",9,5,18
"11105",5,7,5,10,1,"D:/Data/E2DEG/E2DEG5.asc","orth","20",7,4,14
"11121",5,109,5,11,1,"D:/Data/E2DEG/E2DEG5.asc","orth","20",10,13,25
"11148",5,53,3,12,1,"D:/Data/E2DEG/E2DEG5.asc","mask","0",10,5,17
"11165",5,98,6,13,1,"D:/Data/E2DEG/E2DEG5.asc","mask","20",8,8,19
"11186",5,28,2,14,1,"D:/Data/E2DEG/E2DEG5.asc","orth","0",8,5,15
"11201",5,116,6,15,1,"D:/Data/E2DEG/E2DEG5.asc","mask","20",9,19,31
"11232",5,44,6,16,1,"D:/Data/E2DEG/E2DEG5.asc","mask","20",8,7,18
"11250",5,41,3,17,1,"D:/Data/E2DEG/E2DEG5.asc","mask","0",11,4,18
"11268",5,60,4,18,1,"D:/Data/E2DEG/E2DEG5.asc","valid","20",9,8,21
"11289",5,117,1,19,1,"D:/Data/E2DEG/E2DEG5.asc","valid","0",6,5,16
"11305",5,72,4,20,1,"D:/Data/E2DEG/E2DEG5.asc","valid","20",8,3,14
"11319",5,33,1,21,1,"D:/Data/E2DEG/E2DEG5.asc","valid","0",14,6,23
"11342",5,128,6,22,1,"D:/Data/E2DEG/E2DEG5.asc","mask","20",9,12,24
"11366",5,136,2,23,1,"D:/Data/E2DEG/E2DEG5.asc","orth","0",8,7,16
"11385",5,108,4,24,1,"D:/Data/E2DEG/E2DEG5.asc","valid","20",12,1,16
"11403",5,65,3,25,1,"D:/Data/E2DEG/E2DEG5.asc","mask","0",8,6,19
"11422",5,127,5,26,1,"D:/Data/E2DEG/E2DEG5.asc","orth","20",10,3,16
"11439",5,55,5,27,1,"D:/Data/E2DEG/E2DEG5.asc","orth","20",7,6,16
"11455",5,8,6,28,1,"D:/Data/E2DEG/E2DEG5.asc","mask","20",8,7,20
"11477",5,36,4,29,1,"D:/Data/E2DEG/E2DEG5.asc","valid","20",8,3,13
