"","sub","item","cond","seq","dependnum","start","end","duration_ms","correctresp","subresp","accuracy","deg","prev"
"2467",46,43,4,37,1,18367377,18369391,2014,0,0,1,"20","valid"
"2468",46,35,2,38,1,18374831,18378837,4006,0,0,1,"0","orth"
"2469",46,49,4,39,1,18408400,18410361,1961,0,0,1,"20","valid"
"2470",46,50,5,40,1,18416196,18418153,1957,1,1,1,"20","orth"
"2471",46,1,4,41,1,18428706,18431101,2395,0,0,1,"20","valid"
"2472",46,45,6,42,1,18436150,18438396,2246,1,1,1,"20","mask"
"2473",46,42,3,43,1,18475162,18477843,2681,1,1,1,"0","mask"
"2474",46,54,3,44,1,18484354,18487308,2954,1,1,1,"0","mask"
"2475",46,7,4,45,1,18507221,18510087,2866,1,1,1,"20","valid"
"2476",46,18,3,46,1,18540788,18543213,2425,0,0,1,"0","mask"
"2477",46,30,3,47,1,18557124,18559281,2157,1,1,1,"0","mask"
"2478",46,14,5,48,1,18565793,18569333,3540,1,1,1,"20","orth"
"2479",46,41,2,49,1,18582426,18584602,2176,0,0,1,"0","orth"
"2480",46,23,2,50,1,18591467,18593576,2109,0,0,1,"0","orth"
"2481",46,17,2,51,1,18600469,18602917,2448,1,1,1,"0","orth"
"2482",46,53,2,52,1,18620935,18623324,2389,0,0,1,"0","orth"
"2483",46,22,1,53,1,18636237,18638599,2362,1,1,1,"0","valid"
"2484",46,15,6,54,1,18643668,18646052,2384,1,1,1,"20","mask"
"2485",47,15,1,1,1,19820525,19823105,2580,1,1,1,"0","valid"
"2486",47,3,1,2,1,19828926,19831304,2378,1,1,1,"0","valid"
"2487",47,34,2,3,1,19854020,19857217,3197,1,1,1,"0","orth"
"2488",47,5,3,4,1,19873073,19876584,3511,0,0,1,"0","mask"
"2489",47,18,4,5,1,19890866,19893690,2824,0,0,1,"20","valid"
"2490",47,46,2,6,1,19908596,19911118,2522,0,0,1,"0","orth"
"2491",47,12,4,7,1,19920377,19923136,2759,0,0,1,"20","valid"
"2492",47,6,4,8,1,19947793,19950544,2751,0,0,1,"20","valid"
"2493",47,22,2,9,1,19976984,19979586,2602,1,1,1,"0","orth"
"2494",47,32,6,10,1,19999524,20002572,3048,1,1,1,"20","mask"
"2495",47,13,5,11,1,20011032,20013337,2305,1,1,1,"20","orth"
"2496",47,11,3,12,1,20024692,20027058,2366,0,1,0,"0","mask"
"2497",47,52,2,13,1,20032897,20035757,2860,1,1,1,"0","orth"
"2498",47,37,5,14,1,20061038,20063393,2355,1,1,1,"20","orth"
"2499",47,10,2,15,1,20083808,20086617,2809,0,0,1,"0","orth"
"2500",47,40,2,16,1,20094053,20097188,3135,0,0,1,"0","orth"
"2501",47,47,3,17,1,20130372,20132785,2413,1,1,1,"0","mask"
"2502",47,25,5,18,1,20138270,20140818,2548,0,0,1,"20","orth"
"2503",47,16,2,19,1,20154496,20156903,2407,0,0,1,"0","orth"
"2504",47,20,6,20,1,20167089,20169721,2632,1,1,1,"20","mask"
"2505",47,30,4,21,1,20198418,20200789,2371,1,1,1,"20","valid"
"2506",47,41,3,22,1,20226897,20229660,2763,0,0,1,"0","mask"
"2507",47,50,6,23,1,20234910,20237093,2183,1,1,1,"20","mask"
"2508",47,33,1,24,1,20242776,20245752,2976,0,0,1,"0","valid"
"2509",47,1,5,25,1,20318511,20320717,2206,0,0,1,"20","orth"
"2510",47,45,1,26,1,20326453,20328987,2534,1,1,1,"0","valid"
"2511",47,51,1,27,1,20334653,20337163,2510,0,0,1,"0","valid"
"2512",47,14,6,28,1,20365652,20368179,2527,1,1,1,"20","mask"
"2513",47,54,4,29,1,20373640,20376067,2427,1,1,1,"20","valid"
"2514",47,39,1,30,1,20386972,20389134,2162,1,1,1,"0","valid"
"2515",47,7,5,31,1,20404754,20407475,2721,1,1,1,"20","orth"
"2516",47,17,3,32,1,20413204,20415462,2258,1,1,1,"0","mask"
"2517",47,9,1,33,1,20422742,20425620,2878,1,1,1,"0","valid"
"2518",47,28,2,34,1,20436318,20439366,3048,0,0,1,"0","orth"
"2519",47,53,3,35,1,20484110,20486585,2475,0,0,1,"0","mask"
"2520",47,42,4,36,1,20493079,20495711,2632,1,1,1,"20","valid"
"2521",47,49,5,37,1,20501508,20503520,2012,0,0,1,"20","orth"
"2522",47,35,3,38,1,20535920,20538817,2897,0,0,1,"0","mask"
"2523",47,19,5,39,1,20565521,20569172,3651,1,1,1,"20","orth"
"2524",47,48,4,40,1,20573583,20576866,3283,0,0,1,"20","valid"
"2525",47,26,6,41,1,20592262,20594788,2526,1,1,1,"20","mask"
"2526",47,27,1,42,1,20601123,20603221,2098,0,0,1,"0","valid"
"2527",47,29,3,43,1,20608280,20610920,2640,1,1,1,"0","mask"
"2528",47,24,4,44,1,20616287,20619581,3294,0,1,0,"20","valid"
"2529",47,31,5,45,1,20642723,20645210,2487,0,0,1,"20","orth"
"2530",47,43,5,46,1,20649842,20652223,2381,0,0,1,"20","orth"
"2531",47,4,2,47,1,20663073,20665473,2400,0,0,1,"0","orth"
"2532",47,23,3,48,1,20676592,20678833,2241,0,0,1,"0","mask"
"2533",47,2,6,49,1,20690766,20693233,2467,1,1,1,"20","mask"
"2534",47,36,4,50,1,20726603,20729594,2991,1,1,1,"20","valid"
"2535",47,8,6,51,1,20735886,20738236,2350,0,0,1,"20","mask"
"2536",47,38,6,52,1,20744089,20746615,2526,0,0,1,"20","mask"
"2537",47,21,1,53,1,20770231,20772931,2700,1,1,1,"0","valid"
"2538",47,44,6,54,1,20788742,20790951,2209,1,1,1,"20","mask"
"2539",48,4,3,1,1,22417221,22419766,2545,0,0,1,"0","mask"
"2540",48,31,6,2,1,22435585,22437735,2150,0,0,1,"20","mask"
"2541",48,50,1,3,1,22449886,22453011,3125,1,1,1,"0","valid"
"2542",48,46,3,4,1,22488825,22491569,2744,0,0,1,"0","mask"
"2543",48,21,2,5,1,22563283,22568030,4747,1,1,1,"0","orth"
"2544",48,48,5,6,1,22590763,22593070,2307,0,0,1,"20","orth"
"2545",48,24,5,7,1,22617405,22620597,3192,0,0,1,"20","orth"
"2546",48,32,1,8,1,22625823,22628866,3043,1,1,1,"0","valid"
"2547",48,6,5,9,1,22666570,22669775,3205,0,0,1,"20","orth"
"2548",48,36,5,10,1,22692526,22695334,2808,1,1,1,"20","orth"
"2549",48,20,1,11,1,22715154,22719636,4482,1,1,1,"0","valid"
"2550",48,52,3,12,1,22737672,22740245,2573,1,1,1,"0","mask"
"2551",48,34,3,13,1,22753655,22758350,4695,1,1,1,"0","mask"
"2552",48,22,3,14,1,22766425,22768960,2535,1,1,1,"0","mask"
"2553",48,51,2,15,1,22805021,22807413,2392,0,0,1,"0","orth"
"2554",48,40,3,16,1,22827161,22829597,2436,0,0,1,"0","mask"
"2555",48,29,4,17,1,22860267,22863064,2797,1,1,1,"20","valid"
"2556",48,2,1,18,1,22895026,22899210,4184,1,1,1,"0","valid"
"2557",48,33,2,19,1,22908069,22911059,2990,0,0,1,"0","orth"
"2558",48,8,1,20,1,22928010,22932466,4456,0,0,1,"0","valid"
"2559",48,15,2,21,1,22966244,22969045,2801,1,1,1,"0","orth"
"2560",48,44,1,22,1,22981982,22984521,2539,1,1,1,"0","valid"
"2561",48,47,4,23,1,23125462,23127590,2128,1,1,1,"20","valid"
"2562",48,41,4,24,1,23134223,23136322,2099,0,0,1,"20","valid"
"2563",48,10,3,25,1,23143772,23146665,2893,0,0,1,"0","mask"
"2564",48,17,4,26,1,23174140,23176260,2120,1,1,1,"20","valid"
"2565",48,35,4,27,1,23196965,23200865,3900,0,0,1,"20","valid"
"2566",48,49,6,28,1,23268664,23270352,1688,0,0,1,"20","mask"
"2567",48,42,5,29,1,23277043,23281705,4662,1,1,1,"20","orth"
"2568",48,30,5,30,1,23287103,23289047,1944,1,1,1,"20","orth"
"2569",48,38,1,31,1,23303089,23305896,2807,0,0,1,"0","valid"
"2570",48,11,4,32,1,23311118,23313217,2099,0,1,0,"20","valid"
"2571",48,27,2,33,1,23322910,23325369,2459,0,0,1,"0","orth"
"2572",48,3,2,34,1,23337451,23340075,2624,1,1,1,"0","orth"
"2573",48,39,2,35,1,23353329,23355808,2479,1,1,1,"0","orth"
"2574",48,28,3,36,1,23362797,23365135,2338,0,0,1,"0","mask"
"2575",48,16,3,37,1,23379940,23382653,2713,0,0,1,"0","mask"
"2576",48,45,2,38,1,23389158,23391634,2476,1,1,1,"0","orth"
"2577",48,1,6,39,1,23428322,23431493,3171,0,0,1,"20","mask"
"2578",48,7,6,40,1,23447821,23450977,3156,1,1,1,"20","mask"
"2579",48,14,1,41,1,23468108,23472456,4348,1,1,1,"0","valid"
"2580",48,43,6,42,1,23479800,23482430,2630,0,0,1,"20","mask"
"2581",48,12,5,43,1,23487951,23490681,2730,0,0,1,"20","orth"
"2582",48,23,4,44,1,23507855,23509824,1969,0,0,1,"20","valid"
"2583",48,9,2,45,1,23547751,23550428,2677,1,1,1,"0","orth"
"2584",48,13,6,46,1,23570979,23573123,2144,1,1,1,"20","mask"
"2585",48,25,6,47,1,23579306,23581443,2137,0,0,1,"20","mask"
"2586",48,53,4,48,1,23588634,23590627,1993,0,0,1,"20","valid"
"2587",48,37,6,49,1,23602955,23605118,2163,1,0,0,"20","mask"
"2588",48,54,5,50,1,23619952,23622871,2919,1,1,1,"20","orth"
"2589",48,19,6,51,1,23630459,23635513,5054,1,0,0,"20","mask"
"2590",48,18,5,52,1,23673156,23675288,2132,0,0,1,"20","orth"
"2591",48,26,1,53,1,23692882,23697843,4961,1,1,1,"0","valid"
"2592",48,5,4,54,1,23726241,23731134,4893,0,0,1,"20","valid"
"2593",49,12,6,1,1,24625520,24628286,2766,0,0,1,"20","mask"
"2594",49,8,2,2,1,24648595,24651847,3252,0,0,1,"0","orth"
"2595",49,4,4,3,1,24665434,24667950,2516,0,0,1,"20","valid"
"2596",49,13,1,4,1,24695345,24698011,2666,1,1,1,"0","valid"
"2597",49,39,3,5,1,24704318,24706928,2610,1,1,1,"0","mask"
"2598",49,31,1,6,1,24713173,24715317,2144,0,0,1,"0","valid"
"2599",49,45,3,7,1,24740965,24743626,2661,1,1,1,"0","mask"
"2600",49,10,4,8,1,24779583,24783408,3825,0,0,1,"20","valid"
"2601",49,37,1,9,1,24789501,24792061,2560,1,1,1,"0","valid"
"2602",49,44,2,10,1,24805080,24807325,2245,1,1,1,"0","orth"
"2603",49,32,2,11,1,24837930,24840377,2447,1,1,1,"0","orth"
"2604",49,41,5,12,1,24864714,24867647,2933,0,0,1,"20","orth"
"2605",49,9,3,13,1,24874782,24879740,4958,1,1,1,"0","mask"
"2606",49,43,1,14,1,24886762,24889472,2710,0,0,1,"0","valid"
"2607",49,18,6,15,1,24901593,24905076,3483,0,0,1,"20","mask"
"2608",49,49,1,16,1,24927755,24930031,2276,0,0,1,"0","valid"
"2609",49,19,1,17,1,24942003,24945600,3597,1,0,0,"0","valid"
"2610",49,29,5,18,1,25005051,25007689,2638,1,1,1,"20","orth"
"2611",49,21,3,19,1,25019177,25021625,2448,1,1,1,"0","mask"
"2612",49,5,5,20,1,25028006,25031091,3085,0,0,1,"20","orth"
"2613",49,22,4,21,1,25042450,25044607,2157,1,1,1,"20","valid"
"2614",49,1,1,22,1,25056604,25059981,3377,0,0,1,"0","valid"
"2615",49,53,5,23,1,25071189,25073676,2487,0,0,1,"20","orth"
"2616",49,30,6,24,1,25078620,25080786,2166,1,1,1,"20","mask"
"2617",49,54,6,25,1,25169827,25171896,2069,1,1,1,"20","mask"
"2618",49,16,4,26,1,25178730,25181880,3150,0,0,1,"20","valid"
"2619",49,33,3,27,1,25191782,25194401,2619,0,0,1,"0","mask"
"2620",49,50,2,28,1,25199785,25201709,1924,1,1,1,"0","orth"
"2621",49,28,4,29,1,25236290,25241673,5383,0,1,0,"20","valid"
"2622",49,52,4,30,1,25271601,25274374,2773,1,1,1,"20","valid"
"2623",49,36,6,31,1,25296364,25298931,2567,1,1,1,"20","mask"
"2624",49,7,1,32,1,25313515,25317031,3516,1,1,1,"0","valid"
"2625",49,46,4,33,1,25327897,25330711,2814,0,0,1,"20","valid"
"2626",49,48,6,34,1,25335044,25338117,3073,0,0,1,"20","mask"
"2627",49,51,3,35,1,25349757,25351773,2016,0,0,1,"0","mask"
"2628",49,11,5,36,1,25363171,25365328,2157,0,1,0,"20","orth"
"2629",49,35,5,37,1,25370769,25373740,2971,0,0,1,"20","orth"
"2630",49,38,2,38,1,25453286,25455510,2224,0,0,1,"0","orth"
"2631",49,40,4,39,1,25477035,25479773,2738,0,0,1,"20","valid"
"2632",49,42,6,40,1,25489142,25492846,3704,1,0,0,"20","mask"
"2633",49,2,2,41,1,25508582,25511350,2768,1,1,1,"0","orth"
"2634",49,34,4,42,1,25523908,25526763,2855,1,1,1,"20","valid"
"2635",49,3,3,43,1,25542098,25544189,2091,1,1,1,"0","mask"
"2636",49,47,5,44,1,25588766,25590748,1982,1,1,1,"20","orth"
"2637",49,15,3,45,1,25600583,25602337,1754,1,1,1,"0","mask"
"2638",49,25,1,46,1,25607479,25609803,2324,0,0,1,"0","valid"
"2639",49,26,2,47,1,25627794,25630615,2821,1,1,1,"0","orth"
"2640",49,27,3,48,1,25636036,25638333,2297,0,0,1,"0","mask"
"2641",49,6,6,49,1,25659152,25661329,2177,0,0,1,"20","mask"
"2642",49,24,6,50,1,25666444,25669609,3165,0,0,1,"20","mask"
"2643",49,14,2,51,1,25674749,25676852,2103,1,1,1,"0","orth"
"2644",49,17,5,52,1,25682466,25686074,3608,1,0,0,"20","orth"
"2645",49,20,2,53,1,25692025,25694677,2652,1,1,1,"0","orth"
"2646",49,23,5,54,1,25700676,25702971,2295,0,0,1,"20","orth"
"2647",50,22,5,1,1,27042778,27045348,2570,1,1,1,"20","orth"
"2648",50,31,2,2,1,27051367,27053566,2199,0,0,1,"0","orth"
"2649",50,40,5,3,1,27084241,27086827,2586,0,0,1,"20","orth"
"2650",50,27,4,4,1,27099445,27101824,2379,0,0,1,"20","valid"
"2651",50,28,5,5,1,27108157,27110796,2639,0,0,1,"20","orth"
"2652",50,13,2,6,1,27117454,27119935,2481,1,1,1,"0","orth"
"2653",50,12,1,7,1,27139937,27142929,2992,0,0,1,"0","valid"
"2654",50,10,5,8,1,27155100,27157709,2609,0,0,1,"20","orth"
"2655",50,1,2,9,1,27176648,27179042,2394,0,0,1,"0","orth"
"2656",50,18,1,10,1,27197818,27200052,2234,0,0,1,"0","valid"
"2657",50,43,2,11,1,27206061,27208379,2318,0,0,1,"0","orth"
"2658",50,54,1,12,1,27219971,27222908,2937,1,1,1,"0","valid"
"2659",50,46,5,13,1,27229525,27231916,2391,0,0,1,"20","orth"
"2660",50,6,1,14,1,27238242,27240609,2367,0,0,1,"0","valid"
"2661",50,38,3,15,1,27278308,27280546,2238,0,0,1,"0","mask"
"2662",50,2,3,16,1,27287341,27290326,2985,1,1,1,"0","mask"
"2663",50,49,2,17,1,27322070,27324328,2258,0,0,1,"0","orth"
"2664",50,9,4,18,1,27329709,27332164,2455,1,1,1,"20","valid"
"2665",50,33,4,19,1,27338763,27341452,2689,0,0,1,"20","valid"
"2666",50,7,2,20,1,27360050,27363002,2952,1,1,1,"0","orth"
"2667",50,17,6,21,1,27374416,27376669,2253,1,1,1,"20","mask"
"2668",50,32,3,22,1,27382832,27385272,2440,1,1,1,"0","mask"
"2669",50,37,2,23,1,27391199,27393658,2459,1,1,1,"0","orth"
"2670",50,26,3,24,1,27419046,27421596,2550,1,1,1,"0","mask"
"2671",50,14,3,25,1,27428578,27430915,2337,1,1,1,"0","mask"
"2672",50,36,1,26,1,27461176,27463540,2364,1,1,1,"0","valid"
"2673",50,5,6,27,1,27475120,27477879,2759,0,0,1,"20","mask"
"2674",50,44,3,28,1,27546441,27548917,2476,1,1,1,"0","mask"
"2675",50,51,4,29,1,27554441,27556703,2262,0,0,1,"20","valid"
"2676",50,35,6,30,1,27567633,27570316,2683,0,0,1,"20","mask"
"2677",50,25,2,31,1,27576713,27578846,2133,0,0,1,"0","orth"
"2678",50,34,5,32,1,27606680,27609240,2560,1,1,1,"20","orth"
"2679",50,39,4,33,1,27637356,27639694,2338,1,1,1,"20","valid"
"2680",50,23,6,34,1,27650912,27653400,2488,0,0,1,"20","mask"
"2681",50,15,4,35,1,27708253,27710568,2315,1,1,1,"20","valid"
"2682",50,19,2,36,1,27728889,27732537,3648,1,0,0,"0","orth"
"2683",50,42,1,37,1,27738033,27741408,3375,1,1,1,"0","valid"
"2684",50,47,6,38,1,27751877,27754479,2602,1,1,1,"20","mask"
"2685",50,48,1,39,1,27759425,27761827,2402,0,0,1,"0","valid"
"2686",50,11,6,40,1,27779510,27782044,2534,0,0,1,"20","mask"
"2687",50,53,6,41,1,27787764,27789849,2085,0,0,1,"20","mask"
"2688",50,41,6,42,1,27795846,27798214,2368,0,0,1,"20","mask"
"2689",50,16,5,43,1,27825459,27827635,2176,0,0,1,"20","orth"
"2690",50,21,4,44,1,27833765,27836374,2609,1,1,1,"20","valid"
"2691",50,52,5,45,1,27848679,27850956,2277,1,1,1,"20","orth"
"2692",50,29,6,46,1,27885091,27887644,2553,1,1,1,"20","mask"
"2693",50,20,3,47,1,27893394,27895756,2362,1,1,1,"0","mask"
"2694",50,4,5,48,1,27902653,27904693,2040,0,0,1,"20","orth"
"2695",50,30,1,49,1,27910997,27913247,2250,1,1,1,"0","valid"
"2696",50,8,3,50,1,27918767,27920771,2004,0,0,1,"0","mask"
"2697",50,45,4,51,1,27926139,27928603,2464,1,1,1,"20","valid"
"2698",50,3,4,52,1,27946143,27948310,2167,1,1,1,"20","valid"
"2699",50,24,1,53,1,27971338,27973474,2136,0,0,1,"0","valid"
"2700",50,50,3,54,1,28008783,28011065,2282,1,1,1,"0","mask"
"2701",51,33,5,1,1,730911,733768,2857,0,0,1,"20","orth"
"2702",51,44,4,2,1,751011,753758,2747,1,1,1,"20","valid"
"2703",51,31,3,3,1,761671,764065,2394,0,0,1,"0","mask"
"2704",51,42,2,4,1,775413,779593,4180,1,1,1,"0","orth"
"2705",51,13,3,5,1,802812,805400,2588,1,1,1,"0","mask"
"2706",51,16,6,6,1,817060,819786,2726,0,0,1,"20","mask"
"2707",51,21,5,7,1,824989,827774,2785,1,1,1,"20","orth"
"2708",51,28,6,8,1,834814,837507,2693,0,0,1,"20","mask"
"2709",51,4,6,9,1,844228,846146,1918,0,0,1,"20","mask"
"2710",51,1,3,10,1,853494,856042,2548,0,0,1,"0","mask"
"2711",51,45,5,11,1,879186,881697,2511,1,1,1,"20","orth"
"2712",51,2,4,12,1,895122,898724,3602,1,1,1,"20","valid"
"2713",51,3,5,13,1,904895,907869,2974,1,1,1,"20","orth"
"2714",51,54,2,14,1,913273,916399,3126,1,1,1,"0","orth"
"2715",51,22,6,15,1,939893,942213,2320,1,1,1,"20","mask"
"2716",51,46,6,16,1,948641,951304,2663,0,0,1,"20","mask"
"2717",51,40,6,17,1,1007434,1011400,3966,0,0,1,"20","mask"
"2718",51,48,2,18,1,1016727,1019414,2687,0,0,1,"0","orth"
"2719",51,38,4,19,1,1031421,1033746,2325,0,0,1,"20","valid"
"2720",51,18,2,20,1,1088202,1090718,2516,0,0,1,"0","orth"
"2721",51,30,2,21,1,1120803,1123125,2322,1,1,1,"0","orth"
"2722",51,47,1,22,1,1166049,1168500,2451,1,1,1,"0","valid"
"2723",51,12,2,23,1,1173102,1176247,3145,0,0,1,"0","orth"
"2724",51,39,5,24,1,1257403,1260192,2789,1,1,1,"20","orth"
"2725",51,35,1,25,1,1265907,1268861,2954,0,0,1,"0","valid"
"2726",51,36,2,26,1,1274039,1276372,2333,1,1,1,"0","orth"
"2727",51,51,5,27,1,1282311,1284952,2641,0,0,1,"20","orth"
"2728",51,17,1,28,1,1297891,1300071,2180,1,1,1,"0","valid"
"2729",51,29,1,29,1,1314210,1316634,2424,1,1,1,"0","valid"
"2730",51,32,4,30,1,1343802,1346762,2960,1,1,1,"20","valid"
"2731",51,9,5,31,1,1353873,1356905,3032,1,1,1,"20","orth"
"2732",51,53,1,32,1,1375959,1378265,2306,0,0,1,"0","valid"
"2733",51,11,1,33,1,1382829,1386209,3380,0,0,1,"0","valid"
"2734",51,5,1,34,1,1392092,1394744,2652,0,0,1,"0","valid"
"2735",51,27,5,35,1,1410154,1412308,2154,0,0,1,"20","orth"
"2736",51,14,4,36,1,1474776,1480274,5498,1,0,0,"20","valid"
"2737",51,50,4,37,1,1493859,1496065,2206,1,1,1,"20","valid"
"2738",51,34,6,38,1,1517402,1520778,3376,1,1,1,"20","mask"
"2739",51,24,2,39,1,1535869,1538904,3035,0,0,1,"0","orth"
"2740",51,20,4,40,1,1544730,1547114,2384,1,1,1,"20","valid"
"2741",51,8,4,41,1,1567409,1571840,4431,0,0,1,"20","valid"
"2742",51,26,4,42,1,1578969,1581749,2780,1,1,1,"20","valid"
"2743",51,41,1,43,1,1587065,1589717,2652,0,0,1,"0","valid"
"2744",51,10,6,44,1,1596479,1599221,2742,0,0,1,"20","mask"
"2745",51,49,3,45,1,1615759,1617589,1830,0,0,1,"0","mask"
"2746",51,37,3,46,1,1631225,1633694,2469,1,1,1,"0","mask"
"2747",51,7,3,47,1,1640910,1644315,3405,1,1,1,"0","mask"
"2748",51,43,3,48,1,1650267,1652886,2619,0,0,1,"0","mask"
"2749",51,6,2,49,1,1687288,1690109,2821,0,0,1,"0","orth"
"2750",51,52,6,50,1,1708316,1710894,2578,1,1,1,"20","mask"
"2751",51,23,1,51,1,1727734,1730009,2275,0,0,1,"0","valid"
"2752",51,15,5,52,1,1761613,1763924,2311,1,1,1,"20","orth"
"2753",51,19,3,53,1,1769997,1776174,6177,1,1,1,"0","mask"
"2754",51,25,3,54,1,1787429,1791653,4224,0,0,1,"0","mask"
"2755",52,31,4,1,1,3246125,3249323,3198,0,0,1,"20","valid"
"2756",52,51,6,2,1,3266766,3269969,3203,0,0,1,"20","mask"
"2757",52,37,4,3,1,3286729,3289764,3035,1,1,1,"20","valid"
"2758",52,42,3,4,1,3297861,3300909,3048,1,1,1,"0","mask"
"2759",52,43,4,5,1,3306640,3309679,3039,0,0,1,"20","valid"
"2760",52,16,1,6,1,3324313,3327486,3173,0,0,1,"0","valid"
"2761",52,24,3,7,1,3336164,3340415,4251,0,0,1,"0","mask"
"2762",52,46,1,8,1,3439479,3443134,3655,0,0,1,"0","valid"
"2763",52,19,4,9,1,3450150,3456533,6383,1,0,0,"20","valid"
"2764",52,30,3,10,1,3491309,3494157,2848,1,1,1,"0","mask"
"2765",52,40,1,11,1,3509120,3512412,3292,0,0,1,"0","valid"
"2766",52,2,5,12,1,3530114,3533833,3719,1,1,1,"20","orth"
"2767",52,15,6,13,1,3548494,3551403,2909,1,1,1,"20","mask"
"2768",52,12,3,14,1,3560199,3563657,3458,0,0,1,"0","mask"
"2769",52,22,1,15,1,3572795,3576221,3426,1,1,1,"0","valid"
"2770",52,47,2,16,1,3582462,3585671,3209,1,1,1,"0","orth"
"2771",52,17,2,17,1,3593040,3595973,2933,1,1,1,"0","orth"
"2772",52,1,4,18,1,3626357,3628826,2469,0,0,1,"20","valid"
"2773",52,48,3,19,1,3634736,3637420,2684,0,0,1,"0","mask"
"2774",52,18,3,20,1,3645053,3649865,4812,0,0,1,"0","mask"
"2775",52,14,5,21,1,3659105,3662369,3264,1,1,1,"20","orth"
"2776",52,34,1,22,1,3685708,3690064,4356,1,1,1,"0","valid"
"2777",52,36,3,23,1,3735946,3739160,3214,1,1,1,"0","mask"
"2778",52,9,6,24,1,3746346,3750728,4382,1,0,0,"20","mask"
"2779",52,11,2,25,1,3770164,3773416,3252,0,0,1,"0","orth"
"2780",52,13,4,26,1,3796218,3798744,2526,1,1,1,"20","valid"
"2781",52,54,3,27,1,3860646,3864991,4345,1,1,1,"0","mask"
"2782",52,39,6,28,1,4101522,4105230,3708,1,1,1,"20","mask"
"2783",52,26,5,29,1,4128439,4132191,3752,1,1,1,"20","orth"
"2784",52,38,5,30,1,4171380,4174333,2953,0,0,1,"20","orth"
"2785",52,28,1,31,1,4181660,4184757,3097,0,0,1,"0","valid"
"2786",52,50,5,32,1,4190733,4193666,2933,1,1,1,"20","orth"
"2787",52,23,2,33,1,4198788,4201451,2663,0,0,1,"0","orth"
"2788",52,21,6,34,1,4207614,4210413,2799,1,1,1,"20","mask"
"2789",52,10,1,35,1,4219171,4222544,3373,0,0,1,"0","valid"
"2790",52,20,5,36,1,4247012,4249859,2847,1,1,1,"20","orth"
"2791",52,7,4,37,1,4292743,4296498,3755,1,1,1,"20","valid"
"2792",52,45,6,38,1,4328005,4331244,3239,1,1,1,"20","mask"
"2793",52,27,6,39,1,4394133,4396882,2749,0,0,1,"20","mask"
"2794",52,32,5,40,1,4403385,4406340,2955,1,1,1,"20","orth"
"2795",52,35,2,41,1,4411816,4415380,3564,0,0,1,"0","orth"
"2796",52,33,6,42,1,4431048,4434656,3608,0,0,1,"20","mask"
"2797",52,3,6,43,1,4449948,4452298,2350,1,1,1,"20","mask"
"2798",52,4,1,44,1,4460442,4463862,3420,0,0,1,"0","valid"
"2799",52,5,2,45,1,4475629,4479698,4069,0,0,1,"0","orth"
"2800",52,8,5,46,1,4488031,4490699,2668,0,0,1,"20","orth"
"2801",52,41,2,47,1,4501810,4504046,2236,0,0,1,"0","orth"
"2802",52,44,5,48,1,4536050,4538519,2469,1,0,0,"20","orth"
"2803",52,6,3,49,1,4545297,4547977,2680,0,0,1,"0","mask"
"2804",52,25,4,50,1,4564681,4567626,2945,0,0,1,"20","valid"
"2805",52,29,2,51,1,4589344,4591647,2303,1,1,1,"0","orth"
"2806",52,52,1,52,1,4649649,4652454,2805,1,1,1,"0","valid"
"2807",52,49,4,53,1,4665005,4667279,2274,0,0,1,"20","valid"
"2808",52,53,2,54,1,4706199,4708466,2267,0,0,1,"0","orth"
"2809",53,40,2,1,1,10181956,10184584,2628,0,0,1,"0","orth"
"2810",53,30,4,2,1,10209432,10211380,1948,1,1,1,"20","valid"
"2811",53,49,5,3,1,10217902,10220065,2163,0,0,1,"20","orth"
"2812",53,14,6,4,1,10289369,10292167,2798,1,0,0,"20","mask"
"2813",53,2,6,5,1,10299243,10302519,3276,1,1,1,"20","mask"
"2814",53,24,4,6,1,10309678,10312397,2719,0,0,1,"20","valid"
"2815",53,45,1,7,1,10317861,10320319,2458,1,1,1,"0","valid"
"2816",53,51,1,8,1,10350533,10352626,2093,0,0,1,"0","valid"
"2817",53,13,5,9,1,10365282,10367342,2060,1,1,1,"20","orth"
"2818",53,33,1,10,1,10373139,10375818,2679,0,0,1,"0","valid"
"2819",53,4,2,11,1,10395291,10398239,2948,0,0,1,"0","orth"
"2820",53,37,5,12,1,10404569,10408519,3950,1,1,1,"20","orth"
"2821",53,28,2,13,1,10416580,10418925,2345,0,0,1,"0","orth"
"2822",53,41,3,14,1,10426086,10428091,2005,0,0,1,"0","mask"
"2823",53,26,6,15,1,10440570,10444203,3633,1,0,0,"20","mask"
"2824",53,8,6,16,1,10450823,10454084,3261,0,0,1,"20","mask"
"2825",53,3,1,17,1,10461466,10463915,2449,1,1,1,"0","valid"
"2826",53,11,3,18,1,10490800,10494610,3810,0,1,0,"0","mask"
"2827",53,34,2,19,1,10522070,10525580,3510,1,1,1,"0","orth"
"2828",53,42,4,20,1,10547967,10550522,2555,1,1,1,"20","valid"
"2829",53,5,3,21,1,10556274,10559529,3255,0,0,1,"0","mask"
"2830",53,39,1,22,1,10592658,10595187,2529,1,1,1,"0","valid"
"2831",53,25,5,23,1,10607514,10609369,1855,0,0,1,"20","orth"
"2832",53,52,2,24,1,10622581,10624764,2183,1,1,1,"0","orth"
"2833",53,47,3,25,1,10629486,10631743,2257,1,1,1,"0","mask"
