"","subj","cond","item","start","end","duration_ms","duration_s","deg"
"2919",21,7,35,2285138,2287307,2169,2.2,"20"
"3011",21,3,79,2299164,2301524,2360,2.4,"20"
"3114",21,8,52,2320793,2323021,2228,2.2,"0"
"3212",21,3,55,2325920,2328520,2600,2.6,"20"
"3318",21,3,15,2330652,2332408,1756,1.8,"20"
"3515",21,8,36,2336296,2338220,1924,1.9,"0"
"3615",21,8,4,2344788,2347334,2546,2.5,"0"
"3817",21,7,51,2350993,2353875,2882,2.9,"20"
"3913",21,5,33,2360651,2362465,1814,1.8,"20"
"4013",21,3,7,2366769,2369250,2481,2.5,"20"
"4215",21,2,6,2374357,2377131,2774,2.8,"0"
"4416",21,4,64,2381504,2384463,2959,3,"0"
"4514",21,1,61,2389965,2392888,2923,2.9,"20"
"4614",21,6,18,2395351,2398023,2672,2.7,"0"
"4814",21,4,8,2402830,2405656,2826,2.8,"0"
"5016",21,4,16,2414453,2416656,2203,2.2,"0"
"5215",21,7,67,2425992,2428559,2567,2.6,"20"
"5315",21,8,12,2438230,2440399,2169,2.2,"0"
"5515",21,1,29,2446172,2449012,2840,2.8,"20"
"5712",21,7,27,2454508,2456876,2368,2.4,"20"
"5914",21,2,54,2460810,2463261,2451,2.5,"0"
"6015",21,7,3,2469427,2471903,2476,2.5,"20"
"6214",21,4,24,2480824,2484243,3419,3.4,"0"
"6414",21,6,42,2489216,2492750,3534,3.5,"0"
"6511",21,5,57,2497653,2500060,2407,2.4,"20"
"6615",21,1,77,2501735,2504393,2658,2.7,"20"
"6717",21,7,11,2508922,2511244,2322,2.3,"20"
"6918",21,6,58,2515248,2518720,3472,3.5,"0"
"7014",21,8,60,2520708,2523227,2519,2.5,"0"
"7114",21,5,25,2525327,2528258,2931,2.9,"20"
"7312",21,1,37,2532295,2534726,2431,2.4,"20"
"7413",21,2,38,2536456,2539438,2982,3,"0"
"7514",21,7,75,2542583,2545142,2559,2.6,"20"
"7614",21,5,41,2560349,2563293,2944,2.9,"20"
"7715",21,2,22,2565243,2568022,2779,2.8,"0"
"7915",21,1,53,2573185,2577059,3874,3.9,"20"
"8012",21,8,76,2582177,2584571,2394,2.4,"0"
"8113",21,8,28,2589748,2592844,3096,3.1,"0"
"8313",21,4,48,2599356,2602811,3455,3.5,"0"
"8413",21,6,66,2606761,2609187,2426,2.4,"0"
"8512",21,3,31,2614320,2617355,3035,3,"20"
"8714",21,3,39,2621304,2624240,2936,2.9,"20"
"8815",21,6,50,2625850,2627842,1992,2,"0"
"8914",21,6,2,2630857,2632555,1698,1.7,"0"
"9112",21,2,62,2636775,2639327,2552,2.6,"0"
"9214",21,1,45,2644179,2646611,2432,2.4,"20"
"9313",21,6,10,2649606,2651925,2319,2.3,"0"
"9516",21,7,43,2656770,2659511,2741,2.7,"20"
"9617",21,7,59,2661343,2664573,3230,3.2,"20"
"9714",21,6,74,2666832,2669023,2191,2.2,"0"
"9817",21,5,17,2673409,2675174,1765,1.8,"20"
"10014",21,4,40,2679144,2680886,1742,1.7,"0"
"10118",21,4,80,2682906,2684922,2016,2,"0"
"10218",21,8,68,2686981,2688981,2000,2,"0"
"10316",21,5,65,2691081,2693249,2168,2.2,"20"
"10412",21,8,20,2695163,2697237,2074,2.1,"0"
"10613",21,1,69,2700876,2702823,1947,1.9,"20"
"10715",21,5,73,2704579,2706945,2366,2.4,"20"
"10811",21,3,71,2709201,2710875,1674,1.7,"20"
"10918",21,2,70,2714658,2717277,2619,2.6,"0"
"11015",21,2,46,2719388,2721113,1725,1.7,"0"
"11119",21,4,72,2722985,2725833,2848,2.8,"0"
"11215",21,3,63,2727541,2729703,2162,2.2,"20"
"11316",21,4,32,2733176,2734989,1813,1.8,"0"
"11516",21,2,78,2739034,2741328,2294,2.3,"0"
"11613",21,2,14,2743506,2745581,2075,2.1,"0"
"11813",21,6,26,2751248,2753560,2312,2.3,"0"
"12016",21,1,5,2757414,2759932,2518,2.5,"20"
"10100",22,4,79,4550183,4554016,3833,3.8,"0"
"1190",22,1,68,4555398,4558918,3520,3.5,"20"
"1221",22,2,29,4560888,4564565,3677,3.7,"0"
"1414",22,5,8,4568575,4572641,4066,4.1,"20"
"1613",22,2,5,4577763,4581436,3673,3.7,"0"
"1815",22,1,36,4585732,4589414,3682,3.7,"20"
"1917",22,7,10,4591348,4595844,4496,4.5,"20"
"2114",22,3,38,4599880,4604004,4124,4.1,"20"
"2216",22,3,78,4606852,4610409,3557,3.6,"20"
"2314",22,5,56,4612711,4615806,3095,3.1,"20"
"2415",22,8,11,4617747,4621407,3660,3.7,"0"
"2618",22,8,3,4626164,4630755,4591,4.6,"0"
"2813",22,1,12,4635163,4638095,2932,2.9,"20"
"3012",22,1,4,4643653,4647192,3539,3.5,"20"
"3213",22,4,23,4651895,4654450,2555,2.6,"0"
"3411",22,4,7,4658791,4663337,4546,4.5,"0"
"3616",22,6,57,4669073,4672131,3058,3.1,"0"
"3713",22,8,59,4675524,4678853,3329,3.3,"0"
"3818",22,8,19,4681453,4684504,3051,3.1,"0"
"4014",22,1,20,4689809,4692920,3111,3.1,"20"
"4216",22,7,50,4697262,4700023,2761,2.8,"20"
"4314",22,6,65,4702636,4706665,4029,4,"0"
"4417",22,5,24,4708943,4712106,3163,3.2,"20"
"4615",22,4,71,4716264,4719151,2887,2.9,"0"
"4716",22,4,55,4721942,4725138,3196,3.2,"0"
"4815",22,3,30,4726948,4729629,2681,2.7,"20"
"5017",22,3,62,4732887,4736305,3418,3.4,"20"
"5114",22,6,49,4739003,4742112,3109,3.1,"0"
"5216",22,8,67,4745502,4748362,2860,2.9,"0"
"5316",22,6,73,4750737,4754669,3932,3.9,"0"
"5415",22,5,80,4756953,4759869,2916,2.9,"20"
"5516",22,5,16,4762040,4764926,2886,2.9,"20"
"5713",22,8,43,4768942,4771409,2467,2.5,"0"
"5815",22,7,42,4773051,4776188,3137,3.1,"20"
"5915",22,4,15,4778244,4780933,2689,2.7,"0"
"6116",22,2,37,4784264,4786936,2672,2.7,"0"
"6215",22,7,2,4789070,4791935,2865,2.9,"20"
"6415",22,8,35,4796217,4799665,3448,3.4,"0"
"6512",22,1,44,4802440,4805426,2986,3,"20"
"6616",22,5,64,4807403,4810099,2696,2.7,"20"
"6718",22,7,66,4812232,4815209,2977,3,"20"
"6812",22,3,70,4817477,4820369,2892,2.9,"20"
"6919",22,1,60,4822143,4824425,2282,2.3,"20"
"7015",22,6,9,4826047,4828862,2815,2.8,"0"
"7219",22,3,22,4833457,4836235,2778,2.8,"20"
"7414",22,5,40,4840637,4843786,3149,3.1,"20"
"7515",22,7,34,4845455,4848880,3425,3.4,"20"
"7615",22,5,32,4850799,4853704,2905,2.9,"20"
"7815",22,7,58,4857875,4860572,2697,2.7,"20"
"7916",22,1,28,4862521,4866662,4141,4.1,"20"
"8114",22,8,51,4871485,4874915,3430,3.4,"0"
"8217",22,5,72,4877236,4880587,3351,3.4,"20"
"8314",22,6,17,4883727,4887009,3282,3.3,"0"
"8513",22,7,26,4891540,4894779,3239,3.2,"20"
"8715",22,4,39,4900031,4904385,4354,4.4,"0"
"8816",22,8,75,4905897,4909051,3154,3.2,"0"
"8915",22,7,74,4911967,4915630,3663,3.7,"20"
"9015",22,3,46,4917789,4920944,3155,3.2,"20"
"9113",22,1,52,4922890,4926771,3881,3.9,"20"
"9215",22,1,76,4929559,4932464,2905,2.9,"20"
"9314",22,7,18,4934959,4937255,2296,2.3,"20"
"9517",22,3,14,4940890,4943765,2875,2.9,"20"
"9715",22,2,69,4947799,4950191,2392,2.4,"0"
"9818",22,6,41,4951714,4954265,2551,2.6,"0"
"9915",22,4,31,4957893,4960764,2871,2.9,"0"
"10119",22,2,13,4965741,4968472,2731,2.7,"0"
"10317",22,2,61,4972086,4975041,2955,3,"0"
"10413",22,6,1,4977093,4980024,2931,2.9,"0"
"10614",22,6,25,4986313,4988840,2527,2.5,"0"
"10812",22,3,6,4992713,4995702,2989,3,"20"
"11016",22,2,45,5000282,5003030,2748,2.7,"0"
"11120",22,2,21,5004580,5007870,3290,3.3,"0"
"11317",22,4,63,5011400,5014160,2760,2.8,"0"
"11411",22,6,33,5016159,5018382,2223,2.2,"0"
"11517",22,4,47,5020905,5023197,2292,2.3,"0"
"11614",22,2,77,5024899,5027477,2578,2.6,"0"
"11716",22,2,53,5028932,5031947,3015,3,"0"
"11814",22,5,48,5033631,5036852,3221,3.2,"20"
"11915",22,3,54,5039309,5042024,2715,2.7,"20"
"12017",22,8,27,5044007,5047438,3431,3.4,"0"
"10101",23,4,46,21408659,21411716,3057,3.1,"0"
"11100",23,5,39,21413835,21420802,6967,7,"20"
"1222",23,3,45,21423557,21429916,6359,6.4,"20"
"1320",23,2,52,21432319,21435564,3245,3.2,"0"
"1415",23,5,63,21437982,21441940,3958,4,"20"
"1513",23,2,68,21445744,21449761,4017,4,"0"
"1614",23,1,19,21451397,21454863,3466,3.5,"20"
"1816",23,2,28,21459458,21463079,3621,3.6,"0"
"2015",23,2,4,21469027,21472498,3471,3.5,"0"
"2217",23,8,74,21476067,21480619,4552,4.6,"0"
"2315",23,4,70,21482888,21490328,7440,7.4,"0"
"2416",23,4,54,21491713,21496635,4922,4.9,"0"
"2513",23,3,5,21499053,21501902,2849,2.8,"20"
"2714",23,8,42,21506702,21510520,3818,3.8,"0"
"2814",23,7,1,21511754,21514344,2590,2.6,"20"
"3013",23,1,11,21519056,21521364,2308,2.3,"20"
"3214",23,7,9,21528613,21536504,7891,7.9,"20"
"3412",23,5,47,21547008,21549802,2794,2.8,"20"
"3516",23,6,32,21554550,21557408,2858,2.9,"0"
"3714",23,1,51,21561502,21564442,2940,2.9,"20"
"3819",23,6,72,21566360,21569983,3623,3.6,"0"
"3914",23,8,18,21576204,21580269,4065,4.1,"0"
"4114",23,3,21,21602524,21607515,4991,5,"20"
"4315",23,3,37,21613056,21615700,2644,2.6,"20"
"4418",23,8,58,21617725,21620933,3208,3.2,"0"
"4515",23,3,29,21622404,21626911,4507,4.5,"20"
"4717",23,3,13,21630507,21634558,4051,4.1,"20"
"499",23,1,27,21638256,21640818,2562,2.6,"20"
"5115",23,8,26,21644420,21647564,3144,3.1,"0"
"5317",23,6,64,21652699,21655040,2341,2.3,"0"
"5416",23,2,60,21656657,21658425,1768,1.8,"0"
"5517",23,1,43,21659949,21662404,2455,2.5,"20"
"5613",23,2,76,21663857,21672671,8814,8.8,"0"
"5714",23,8,66,21674267,21677260,2993,3,"0"
"5816",23,5,71,21680023,21682876,2853,2.9,"20"
"5916",23,7,33,21684702,21687523,2821,2.8,"20"
"6016",23,3,53,21689193,21692769,3576,3.6,"20"
"6117",23,4,14,21694161,21697556,3395,3.4,"0"
"6313",23,5,23,21702117,21705768,3651,3.7,"20"
"6513",23,7,25,21709509,21714445,4936,4.9,"20"
"6719",23,3,61,21717815,21722069,4254,4.3,"20"
"6813",23,4,30,21723982,21726429,2447,2.4,"0"
"7016",23,7,65,21731017,21736897,5880,5.9,"20"
"7115",23,2,44,21738267,21740323,2056,2.1,"0"
"7220",23,4,78,21741845,21745982,4137,4.1,"0"
"7313",23,5,55,21747479,21752295,4816,4.8,"20"
"7415",23,1,3,21754250,21756543,2293,2.3,"20"
"7616",23,6,24,21761611,21766220,4609,4.6,"0"
"7816",23,5,31,21771484,21779215,7731,7.7,"20"
"8013",23,3,77,21785841,21788699,2858,2.9,"20"
"8115",23,4,6,21790052,21793666,3614,3.6,"0"
"8315",23,4,38,21799592,21801977,2385,2.4,"0"
"8414",23,4,22,21803493,21809764,6271,6.3,"0"
"8615",23,6,8,21814879,21817760,2881,2.9,"0"
"8817",23,2,20,21822742,21827302,4560,4.6,"0"
"9016",23,8,50,21831612,21835170,3558,3.6,"0"
"9114",23,7,41,21836852,21840597,3745,3.7,"20"
"9216",23,7,49,21842211,21846038,3827,3.8,"20"
"9315",23,1,35,21847518,21854778,7260,7.3,"20"
"9411",23,5,7,21856380,21858757,2377,2.4,"20"
"9618",23,2,36,21865449,21867720,2271,2.3,"0"
"9716",23,8,2,21869596,21871557,1961,2,"0"
"9916",23,8,10,21875922,21880556,4634,4.6,"0"
"10120",23,1,59,21886412,21891429,5017,5,"20"
"10219",23,8,34,21893664,21901900,8236,8.2,"0"
"10318",23,4,62,21903255,21906565,3310,3.3,"0"
"10414",23,6,16,21908151,21912545,4394,4.4,"0"
"10615",23,6,80,21916160,21918041,1881,1.9,"0"
"10716",23,7,73,21920838,21924110,3272,3.3,"20"
"10813",23,6,48,21925428,21927851,2423,2.4,"0"
"10919",23,2,12,21929407,21935647,6240,6.2,"0"
"11121",23,6,40,21939159,21945561,6402,6.4,"0"
"11216",23,1,67,21946864,21954124,7260,7.3,"20"
"11318",23,6,56,21955632,21958217,2585,2.6,"0"
"11412",23,5,79,21959539,21961915,2376,2.4,"20"
"11518",23,7,57,21963361,21967284,3923,3.9,"20"
"11615",23,3,69,21969981,21973416,3435,3.4,"20"
"11717",23,7,17,21975646,21979230,3584,3.6,"20"
"11916",23,1,75,21982683,21990214,7531,7.5,"20"
"12018",23,5,15,21992988,21995344,2356,2.4,"20"
"10102",24,5,6,23891157,23897701,6544,6.5,"20"
"1223",24,3,52,23908234,23913045,4811,4.8,"20"
"1321",24,8,17,23919149,23923009,3860,3.9,"0"
"1514",24,6,7,23935389,23942627,7238,7.2,"0"
"1716",24,6,79,23950159,23955693,5534,5.5,"0"
"1817",24,8,57,23958063,23964542,6479,6.5,"0"
"1918",24,4,53,23967091,23971603,4512,4.5,"0"
"2016",24,3,28,23974688,23979270,4582,4.6,"20"
"2218",24,6,55,23986743,23991771,5028,5,"0"
"2316",24,7,32,23993944,23999254,5310,5.3,"20"
"2514",24,6,47,24008012,24012095,4083,4.1,"0"
"2619",24,7,48,24020902,24028864,7962,8,"20"
"2715",24,4,13,24032387,24036672,4285,4.3,"0"
"2920",24,3,4,24042070,24046603,4533,4.5,"20"
"3115",24,3,44,24050773,24056537,5764,5.8,"20"
"3215",24,6,31,24060159,24065115,4956,5,"0"
"3413",24,6,63,24073158,24080045,6887,6.9,"0"
"3517",24,5,78,24085022,24089742,4720,4.7,"20"
"3617",24,1,74,24093831,24099393,5562,5.6,"20"
"3715",24,6,15,24105530,24110146,4616,4.6,"0"
"3915",24,2,59,24117618,24121892,4274,4.3,"0"
"4015",24,2,3,24125929,24129885,3956,4,"0"
"4217",24,3,12,24136553,24143732,7179,7.2,"20"
"4419",24,2,67,24149635,24156499,6864,6.9,"0"
"4516",24,7,80,24160761,24166162,5401,5.4,"20"
"4616",24,4,37,24172492,24176696,4204,4.2,"0"
"4718",24,1,26,24183464,24190072,6608,6.6,"20"
"4910",24,7,56,24195948,24200814,4866,4.9,"20"
"5018",24,5,46,24203113,24212534,9421,9.4,"20"
"5116",24,1,18,24215525,24222264,6739,6.7,"20"
"5318",24,5,14,24233439,24241829,8390,8.4,"20"
"5518",24,5,54,24252470,24258358,5888,5.9,"20"
"5614",24,7,64,24263557,24267846,4289,4.3,"20"
"5715",24,2,11,24270159,24273025,2866,2.9,"0"
"5917",24,7,72,24285475,24293470,7995,8,"20"
"6017",24,1,34,24295732,24301208,5476,5.5,"20"
"6118",24,1,10,24309104,24316213,7109,7.1,"20"
"6314",24,7,40,24323434,24328523,5089,5.1,"20"
"6416",24,1,58,24331985,24338030,6045,6,"20"
"6514",24,6,71,24340124,24344871,4747,4.7,"0"
"6617",24,1,42,24346447,24353269,6822,6.8,"20"
"6720",24,2,51,24354619,24359572,4953,5,"0"
"6814",24,4,69,24362161,24369404,7243,7.2,"0"
"6920",24,7,8,24371509,24379149,7640,7.6,"20"
"7116",24,4,5,24386264,24392144,5880,5.9,"0"
"7314",24,5,62,24398529,24404190,5661,5.7,"20"
"7416",24,4,77,24405905,24412579,6674,6.7,"0"
"7516",24,5,30,24414148,24419071,4923,4.9,"20"
"7716",24,3,36,24425541,24431418,5877,5.9,"20"
"7817",24,8,33,24433723,24437353,3630,3.6,"0"
"7917",24,4,45,24438950,24443111,4161,4.2,"0"
"8014",24,7,24,24445204,24450729,5525,5.5,"20"
"8218",24,8,41,24456913,24462618,5705,5.7,"0"
"8316",24,2,35,24469489,24474904,5415,5.4,"0"
"8415",24,6,39,24477023,24483142,6119,6.1,"0"
"8514",24,7,16,24486048,24490531,4483,4.5,"20"
"8716",24,8,73,24495880,24501942,6062,6.1,"0"
"8818",24,1,2,24504080,24511461,7381,7.4,"20"
"9017",24,2,19,24516846,24521416,4570,4.6,"0"
"9217",24,4,21,24532826,24537657,4831,4.8,"0"
"9412",24,3,76,24542090,24547838,5748,5.7,"20"
"9518",24,8,65,24551564,24559484,7920,7.9,"0"
"9619",24,8,1,24561109,24564845,3736,3.7,"0"
"9819",24,5,22,24570022,24575365,5343,5.3,"20"
"10015",24,2,75,24584437,24591211,6774,6.8,"0"
"10121",24,3,60,24593171,24598541,5370,5.4,"20"
"10220",24,8,25,24602082,24606456,4374,4.4,"0"
"10415",24,2,27,24612987,24618385,5398,5.4,"0"
"10616",24,2,43,24625699,24630562,4863,4.9,"0"
"10717",24,8,49,24636908,24640012,3104,3.1,"0"
"10814",24,3,20,24644293,24649143,4850,4.8,"20"
"11017",24,3,68,24656508,24661246,4738,4.7,"20"
"11122",24,1,66,24662741,24670099,7358,7.4,"20"
"11217",24,6,23,24672229,24680016,7787,7.8,"0"
"11413",24,4,29,24688524,24695758,7234,7.2,"0"
"11616",24,4,61,24703054,24711951,8897,8.9,"0"
"11718",24,5,70,24715505,24725275,9770,9.8,"20"
"11815",24,1,50,24726907,24731361,4454,4.5,"20"
"11917",24,8,9,24736351,24742256,5905,5.9,"0"
"12110",24,5,38,24749912,24755632,5720,5.7,"20"
"10103",25,4,20,2252770,2259114,6344,6.3,"0"
"1224",25,5,29,2268896,2276025,7129,7.1,"20"
"1416",25,5,53,2288014,2295383,7369,7.4,"20"
"1515",25,1,1,2313580,2318308,4728,4.7,"20"
"1717",25,4,4,2356640,2362745,6105,6.1,"0"
"1919",25,2,10,2368172,2373802,5630,5.6,"0"
"2115",25,2,34,2379876,2386431,6555,6.6,"0"
"2219",25,7,15,2388939,2393791,4852,4.9,"20"
"2417",25,5,13,2401053,2406130,5077,5.1,"20"
"2620",25,2,74,2411026,2416429,5403,5.4,"0"
"2716",25,1,41,2418918,2424567,5649,5.6,"20"
"2815",25,3,43,2427404,2432045,4641,4.6,"20"
"2921",25,4,28,2433654,2441337,7683,7.7,"0"
"3116",25,1,49,2451413,2457400,5987,6,"20"
"3216",25,8,80,2458970,2463342,4372,4.4,"0"
"3319",25,8,8,2464882,2469735,4853,4.9,"0"
"3518",25,7,71,2476406,2481347,4941,4.9,"20"
"3618",25,4,60,2484550,2488850,4300,4.3,"0"
"3716",25,6,70,2490506,2495956,5450,5.5,"0"
"3820",25,5,61,2497593,2504447,6854,6.9,"20"
"3916",25,8,40,2506666,2511516,4850,4.8,"0"
"4016",25,4,36,2515003,2520170,5167,5.2,"0"
"4115",25,6,30,2522919,2527387,4468,4.5,"0"
"4316",25,3,51,2533753,2539218,5465,5.5,"20"
"4420",25,4,52,2541235,2546889,5654,5.7,"0"
"4517",25,2,58,2549285,2556820,7535,7.5,"0"
"4617",25,1,57,2558829,2563694,4865,4.9,"20"
"4719",25,3,67,2565479,2570751,5272,5.3,"20"
"4816",25,3,11,2572456,2576414,3958,4,"20"
"5019",25,7,79,2583913,2588921,5008,5,"20"
"5117",25,6,6,2592648,2599604,6956,7,"0"
"5319",25,8,24,2608142,2615290,7148,7.1,"0"
"5519",25,7,31,2622902,2628010,5108,5.1,"20"
"5716",25,3,35,2636489,2641254,4765,4.8,"20"
"5817",25,1,33,2644420,2648212,3792,3.8,"20"
"5918",25,2,26,2650338,2654637,4299,4.3,"0"
"6119",25,8,72,2660666,2666571,5905,5.9,"0"
"6216",25,5,77,2671742,2676606,4864,4.9,"20"
"6315",25,7,63,2680541,2686379,5838,5.8,"20"
"6417",25,1,25,2690284,2695006,4722,4.7,"20"
"6618",25,4,76,2702486,2708378,5892,5.9,"0"
"6721",25,1,73,2710682,2716004,5322,5.3,"20"
"6815",25,3,3,2719071,2723539,4468,4.5,"20"
"7017",25,3,75,2734331,2739763,5432,5.4,"20"
"7117",25,4,44,2744540,2749234,4694,4.7,"0"
"7221",25,2,50,2753066,2758738,5672,5.7,"0"
"7315",25,4,68,2760588,2765724,5136,5.1,"0"
"7417",25,2,2,2768987,2773937,4950,5,"0"
"7617",25,2,18,2783041,2786736,3695,3.7,"0"
"7818",25,4,12,2792685,2796206,3521,3.5,"0"
"8015",25,2,66,2806363,2811171,4808,4.8,"0"
"8116",25,1,65,2813336,2819131,5795,5.8,"20"
"8219",25,5,45,2822468,2826716,4248,4.2,"20"
"8317",25,6,62,2831569,2837449,5880,5.9,"0"
"8416",25,6,22,2879900,2884902,5002,5,"0"
"8616",25,1,9,2889817,2894724,4907,4.9,"20"
"8819",25,6,14,2899883,2904147,4264,4.3,"0"
"9018",25,7,7,2910495,2917086,6591,6.6,"20"
"9218",25,5,21,2925801,2931432,5631,5.6,"20"
"9413",25,7,23,2936901,2943846,6945,6.9,"20"
"9620",25,5,69,2950163,2954906,4743,4.7,"20"
"9717",25,1,17,2957434,2962815,5381,5.4,"20"
"9917",25,7,39,2970115,2975069,4954,5,"20"
"10016",25,8,56,2976988,2980642,3654,3.7,"0"
"10122",25,6,54,2985105,2992220,7115,7.1,"0"
"10221",25,6,46,2994354,2999252,4898,4.9,"0"
"10319",25,5,37,3001300,3006702,5402,5.4,"20"
"10416",25,8,64,3008486,3013071,4585,4.6,"0"
"10519",25,2,42,3014900,3019591,4691,4.7,"0"
"10617",25,8,48,3021849,3025632,3783,3.8,"0"
"10718",25,8,16,3027523,3030858,3335,3.3,"0"
"10920",25,6,38,3037146,3042296,5150,5.2,"0"
"11018",25,3,19,3043966,3047598,3632,3.6,"20"
"11218",25,7,55,3057146,3061941,4795,4.8,"20"
"11319",25,7,47,3064570,3067818,3248,3.2,"20"
"11414",25,5,5,3071177,3075764,4587,4.6,"20"
"11617",25,8,32,3083396,3088479,5083,5.1,"0"
"11816",25,3,27,3095697,3102262,6565,6.6,"20"
"12019",25,3,59,3111413,3116244,4831,4.8,"20"
"12111",25,6,78,3118069,3121322,3253,3.3,"0"
"10104",26,5,4,5189259,5196572,7313,7.3,"20"
"1225",26,7,6,5203485,5209698,6213,6.2,"20"
"1417",26,4,35,5222304,5227488,5184,5.2,"0"
"1516",26,5,20,5231044,5238282,7238,7.2,"20"
"1718",26,6,69,5252356,5257208,4852,4.9,"0"
"1818",26,3,26,5260913,5272895,11982,12,"20"
"2017",26,4,67,5279654,5286059,6405,6.4,"0"
"2116",26,6,29,5328343,5336639,8296,8.3,"0"
"2317",26,4,11,5341035,5344871,3836,3.8,"0"
"2515",26,4,19,5349581,5351998,2417,2.4,"0"
"2717",26,4,51,5362227,5367165,4938,4.9,"0"
"2816",26,6,77,5371063,5374501,3438,3.4,"0"
"2922",26,2,1,5377328,5382820,5492,5.5,"0"
"3117",26,7,70,5388224,5402919,14695,14.7,"20"
"3217",26,5,60,5404266,5413057,8791,8.8,"20"
"3320",26,6,53,5416455,5421404,4949,4.9,"0"
"3414",26,3,50,5423595,5426503,2908,2.9,"20"
"3519",26,1,80,5428601,5434043,5442,5.4,"20"
"3619",26,8,79,5437347,5443720,6373,6.4,"0"
"3717",26,7,14,5445983,5456206,10223,10.2,"20"
"3917",26,3,34,5462655,5468747,6092,6.1,"20"
"4017",26,2,33,5470111,5474939,4828,4.8,"0"
"4116",26,4,27,5476521,5483217,6696,6.7,"0"
"4317",26,8,31,5489729,5502291,12562,12.6,"0"
"4518",26,6,21,5508349,5513447,5098,5.1,"0"
"4720",26,1,40,5519191,5529621,10430,10.4,"20"
"4817",26,7,46,5533380,5537774,4394,4.4,"20"
"4911",26,1,64,5539111,5542535,3424,3.4,"20"
"5020",26,2,65,5544552,5547969,3417,3.4,"0"
"5118",26,7,78,5549704,5557440,7736,7.7,"20"
"5217",26,1,16,5560619,5563144,2525,2.5,"20"
"5417",26,1,72,5568116,5572834,4718,4.7,"20"
"5520",26,2,41,5574452,5579861,5409,5.4,"0"
"5615",26,5,68,5582054,5588013,5959,6,"20"
"5717",26,8,15,5591262,5598197,6935,6.9,"0"
"5919",26,2,57,5602622,5607410,4788,4.8,"0"
"6018",26,2,49,5610712,5621422,10710,10.7,"0"
"6120",26,4,43,5623376,5632672,9296,9.3,"0"
"6217",26,8,63,5634176,5638980,4804,4.8,"0"
"6316",26,7,54,5641472,5655027,13555,13.6,"20"
"6418",26,1,56,5656319,5659982,3663,3.7,"20"
"6515",26,5,76,5661359,5667404,6045,6,"20"
"6619",26,2,9,5669405,5673437,4032,4,"0"
"6816",26,3,74,5677640,5683666,6026,6,"20"
"6921",26,8,47,5685101,5689371,4270,4.3,"0"
"7018",26,6,5,5692129,5699899,7770,7.8,"0"
"7222",26,7,30,5703706,5711780,8074,8.1,"20"
"7418",26,5,28,5717400,5721350,3950,4,"20"
"7618",26,3,18,5725448,5729410,3962,4,"20"
"7819",26,2,73,5733075,5744164,11089,11.1,"0"
"7918",26,5,36,5746428,5754077,7649,7.6,"20"
"8016",26,8,7,5755460,5760946,5486,5.5,"0"
"8220",26,7,22,5768417,5774794,6377,6.4,"20"
"8417",26,3,66,5779950,5786905,6955,7,"20"
"8515",26,4,75,5788650,5793064,4414,4.4,"0"
"8617",26,5,52,5795360,5800719,5359,5.4,"20"
"8717",26,4,3,5802269,5810313,8044,8,"0"
"8916",26,4,59,5815821,5820186,4365,4.4,"0"
"9019",26,1,8,5824240,5827260,3020,3,"20"
"9219",26,3,42,5831012,5837678,6666,6.7,"20"
"9316",26,3,10,5839164,5843227,4063,4.1,"20"
"9519",26,6,61,5847336,5855137,7801,7.8,"0"
"9621",26,7,62,5856888,5863804,6916,6.9,"20"
"9718",26,3,2,5865694,5868644,2950,3,"20"
"9918",26,6,45,5873248,5876288,3040,3,"0"
"10017",26,1,32,5878064,5881391,3327,3.3,"20"
"10222",26,1,24,5885750,5892709,6959,7,"20"
"10417",26,2,17,5896315,5901771,5456,5.5,"0"
"10618",26,8,71,5905701,5910878,5177,5.2,"0"
"10719",26,5,44,5912149,5917592,5443,5.4,"20"
"10815",26,7,38,5919261,5928792,9531,9.5,"20"
"10921",26,6,13,5930251,5939004,8753,8.8,"0"
"11123",26,3,58,5942410,5945877,3467,3.5,"20"
"11219",26,2,25,5947220,5952595,5375,5.4,"0"
"11415",26,1,48,5957123,5964747,7624,7.6,"20"
"11519",26,5,12,5967382,5970902,3520,3.5,"20"
"11719",26,8,39,5975867,5981188,5321,5.3,"0"
"11817",26,8,55,5983936,5987787,3851,3.9,"0"
"11918",26,8,23,5989097,5993189,4092,4.1,"0"
"12112",26,6,37,5996515,6002441,5926,5.9,"0"
"10105",27,2,40,18997560,19002123,4563,4.6,"0"
"11101",27,2,24,19003598,19010240,6642,6.6,"0"
"1322",27,5,11,19017478,19022750,5272,5.3,"20"
"1517",27,8,30,19029061,19034886,5825,5.8,"0"
"1719",27,1,23,19039422,19048278,8856,8.9,"20"
"1920",27,5,75,19052532,19058356,5824,5.8,"20"
"2018",27,3,9,19059764,19066843,7079,7.1,"20"
"2220",27,4,34,19072837,19078922,6085,6.1,"0"
"2318",27,4,18,19081380,19086091,4711,4.7,"0"
"2516",27,5,35,19096376,19101833,5457,5.5,"20"
"2621",27,3,73,19104950,19112362,7412,7.4,"20"
"2718",27,2,16,19115393,19119514,4121,4.1,"0"
"2923",27,2,64,19124477,19128518,4041,4,"0"
"3014",27,3,25,19131633,19136090,4457,4.5,"20"
"3218",27,1,63,19141294,19147086,5792,5.8,"20"
"3321",27,5,43,19148649,19155993,7344,7.3,"20"
"3415",27,7,13,19157686,19164341,6655,6.7,"20"
